BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
163,33614,1080420,1080421,1,203,86671,287557,509265,870506,1458860
164,33615,1114035,1114035,2,298,26632,202981,573370,1335410,2165969
165,33615,1147650,1147650,1,276,42864,178150,735465,1152200,1819523
166,33615,1181264,1181266,2,227,32648,192877,662590,995920,1672534.4
167,33614,1214879,1214881,2,227,8927,146654,519516,901841,1628162.5999999992
168,33615,1248494,1248495,0,456,8251,117599,295196,656973,1528797
169,33616,1282109,1282110,1,152,17023,116249,458730,938311,1445070
170,33616,1315724,1315726,0,119,7274,135389,456008,998981,1521589
171,33615,1349341,1349341,1,404,9109,95177,182390,601695,1624958
172,33615,1382956,1382956,1,366,86663,167960,230625.5,631168,2380576
173,33615,1416571,1416571,0,680,46335,112064,226405,497191,1957891
174,33615,1450186,1450186,1,244,41738,93279,382642.5,1228897,1951506
175,33615,1483801,1483801,2,812,105095.29999999999,171408,228329.5,692706,1209529
176,33615,1517416,1517416,0,206,57272,74456,243432,1128692,2156239
177,33616,1551031,1551032,1,292,8527,100459,263940,689759,2463656
178,33615,1584646,1584647,0,174,8675,68304,163906,489995,3223158
179,33615,1618262,1618262,0,132,59541,79751,459230,1627914,3618758
180,33615,1651877,1651877,1,725,194143.6,276966,588008,1658309,3596545.1999999983
181,33615,1685492,1685493,2,875,92618,140843,258722,1552329,3261992.600000001
182,33615,1719106,1719108,1,618,105825,142573,226498,1346721,3414183
183,33615,1752722,1752722,1,515,145448,448944.5,510890.5,1489052.5,3642654
184,33616,1786337,1786338,1,514,44360,58519,148984,1179817,3449873
185,33616,1819953,1819954,1,123,49920,65881,133480,376284,3714032
186,33615,1853569,1853569,0,424,355360,509542,550292,968520,3945008
187,33615,1887184,1887184,0,590,75070,80752,287381.5,1175024,4291005
188,33615,1920799,1920799,1,172,65082,68094.5,164608,973009,5008352
189,33615,1954414,1954414,1,454,174412,356670,372497,749847,4930285
190,33615,1988029,1988029,1,407,18008,29137,98499,613670.5,4938004
191,33615,2021644,2021644,0,59,26128,34333,92900,795609,5511637
192,33615,2029862,2055259,0,825,112041,281503,330084,550157,6564468
193,33616,2088874,2088875,0,328,6797,54284,103702,434389,4935005
194,33615,2122490,2122490,0,107,52832,69324,123422,1063926,4951933
195,33615,2156105,2156105,0,118,35741,37368,92359,1063649,4920669
196,33615,2162073,2189720,0,65,27884,29823,122281,1149705,5098749
197,33615,2195688,2223335,0,1257,33683,180596,196509,261023,3971511
198,16600,2229301,2256950,0,350,27661,101340.5,128544,213335.5,3733604
199,27708,2245842,2273550,0,393,22172,768276,813384,938270,3550533
200,31964,2273003,2301258,0,858,57864,173326,187527,278405,2703987
201,33615,2304970,2333222,0,195,5583,17320,72868,466319,2547450
202,33615,2366837,2366837,0,27,14489,16378,208199,497009,3984456
203,8817,2375654,2375669,0,162,54949,59663,62176,403694,2439467
204,1,2375655,2375655,0,71,1663,1821,66688.5,361526,2384328
205,1,2375656,2375656,0,7,1116,1275,91499.5,367447,2381229
206,1,2375657,2375657,0,178,30024,31553,32138.5,206935,2210815
207,1,2375658,2375658,0,33,656,862.5,22126,186826,2210078
208,1,2375659,2375659,0,14,294,755,18495,208121,2199986
209,1,2375660,2375660,0,107,19229,19440,22226.5,106696,2101067
210,1,2375661,2375661,0,26,662,1214,7507,87665,2095694
211,1,2375662,2375662,0,6,1235,1426.5,17923.5,98029,2102411
212,1,2375663,2375663,0,2,1023,1088.5,24289,100658,2105023
213,1,2375664,2375664,0,2,1052,1136.5,27698,102276,2112218
214,1,2375665,2375665,0,53,18501,18966,19538,65562,2069036
215,1,2375666,2375666,0,79,15327,15405,18326.5,26244,2002620
216,5,2375671,2375671,0,97,15531,16282,16755.5,24255,1911017
217,1,2375672,2375672,0,31,19758,20286,20734,31791,1896331
218,1,2375673,2375673,0,21,989,1619,13738,32767,1883038
219,1,2375674,2375674,0,20,1288,1379,12627,26002,1869372
220,1,2375675,2375675,0,41,4240,4362,7183,13163,1840148
221,1,2375676,2375676,0,18,957,1098,9017,12098,1837014
222,1,2375677,2375677,0,4,1297,1370,10571,17848,1839490
223,1,2375678,2375678,0,16,14756,15235,15967,33261,1829951
224,3,2375681,2375681,0,57,1263,1607,3247,21626,2535913
225,1,2375682,2375682,0,14,339,818.5,7551,14678,2549115
226,1,2375683,2375683,0,31,21887,22193,23757,40506,2522553
227,1,2375684,2375684,0,22,848,1456.5,11718,38832,2502087
228,1,2375685,2375685,0,5,1629,1691.5,15365,41181,2500313
229,1,2375686,2375686,0,15,1575,1659,15218.5,46671,2487127
230,1,2375687,2375687,0,10,1119,1186.5,18252,44197,2478779
231,1,2375688,2375688,0,40,14597,14727,16309.5,37719.5,2441997
232,1,2375689,2375689,0,52,21553,22939,23316,36948.5,2391907
233,3,2375692,2375692,0,63,24483,25126,25633,52731,2331600
234,3,2375695,2375695,0,60,13471,13973.5,14485,23021.5,2275482
235,2,2375697,2375697,0,17,929,1413,4613,27251.5,2262817
236,1,2375698,2375698,0,17,1423,1481,5831.5,36330,2249835
237,3,2375701,2375701,0,22,5332,5496,6405.5,30985.5,2233992
238,1,2375702,2375702,0,10,1389,1564.5,7773,27958.5,2228886
239,1,2375703,2375703,0,5,1035,1153,5268,26931,2231088
240,1,2375704,2375704,0,12,8575,9065.5,9681,20827,2220590
241,1,2375705,2375705,0,20,981,1138.5,1985,10976,2203409
242,1,2375706,2375706,0,5,254,759,4863,11855.5,2199986
243,1,2375707,2375707,0,9,8176,8477.5,8964,18632.5,2192879
244,1,2375708,2375708,0,24,309,836,2327.5,8033.5,2169922
245,1,2375709,2375709,0,18,692,891,10118,22187.5,2154578
246,1,2375710,2375710,0,18,1162,1222,2507.5,9923.5,2139446
247,1,2375711,2375711,0,40,1079,1166.5,12530,22824,2101264
248,1,2375712,2375712,0,21,12714,12877.5,15455,24609,2081774
249,1,2375713,2375713,0,34,39317,40061.5,40539,52720,2050393
250,1,2375714,2375714,0,67,5997,6674,7181.5,9177,1985695
251,1,2375715,2375715,0,21,3646,4155.5,4571,10420,1969205
252,1,2375716,2375716,0,15,1124,1570.5,4741,33589,1956633
253,1,2375717,2375717,0,6,781,894.5,26721,38422,1954568
254,1,2375718,2375718,0,43,5109,5244.5,7027.5,10240,1915344
255,1,2375719,2375719,0,9,1284,1673.5,2189,6361,1909238
256,2,2375721,2375721,0,7,671,759.5,3551,13238,1904356
257,2,2375723,2375723,0,13,2064,2503,3181,14860.5,1895687
258,1,2375724,2375724,0,3,1727,1861,9816,15316,1897622
259,1,2375725,2375725,0,23,411,941.5,3992,23128,1876742
260,1,2375726,2375726,0,13,12209,12453.5,13095.5,18190,1879160
261,1,2375727,2375727,0,39,837,1454,11694,14716,1842770
262,1,2375728,2375728,0,7,1652,1803,6783,10928.5,1838547
263,1,2375729,2375729,0,15,1607,1679,8781.5,9997,1825009
264,1,2375730,2375730,0,12,1085,1218.5,2407,14107,1815102
265,3,2375733,2375733,0,38,16080,16216,17640,27975.5,1787662
266,2,2375735,2375735,0,31,5934,6435,6876.5,22881,1771802
267,1,2375736,2375736,0,40,6207,6653.5,7223,12727,1736224
268,1,2375737,2375737,0,12,5737,6223.5,6600,10129.5,1726251
269,1,2375738,2375738,0,37,417,925.5,2697,6726.5,1691901
270,1,2375739,2375739,0,3,1403,1534,2058,7608.5,1690487
271,1,2375740,2375740,0,7,3607,3851,7598,12700,1686585
272,1,2375741,2375741,0,5,972,1150.5,7309,25778,1684620
273,1,2375742,2375742,0,17,1413,1591.5,7360,14096,1680431
274,1,2375743,2375743,0,27,2370,2875,3487,8221.5,1656633
275,1,2375744,2375744,0,10,1005,1273,3830.5,7544,1651611
276,1,2375745,2375745,0,7,1154,1720,2270,6475,1647292
277,1,2375746,2375746,0,28,13122,13384.5,14260,18688,1620869
278,1,2375747,2375747,0,44,1307,1484,10349,13453,1578219
279,1,2375748,2375748,0,5,665,832,9177,13545,1576287
280,1,2375749,2375749,0,18,1470,1617,3715,4121,1572047
281,1,2375750,2375750,0,3,1097,1182,2398,4581,1571340
282,1,2375751,2375751,0,4,5087,5235,5995,8024,1571302
283,1,2375752,2375752,0,37,2876,3512,4023,8228,1537130
284,1,2375753,2375753,0,38,7446,7912,8473,20628,1512412
285,7,2375760,2375760,0,41,5652,6078,6424,31835,1475340
286,1,2375761,2375761,0,16,451,934,19256,26891,1476433
287,2,2375763,2375763,0,12,853,959,13925,21576,1471245
288,1,2375764,2375764,0,7,6744,6791,10768,18734,1466330
289,2,2375766,2375766,0,9,1066,1384,5577,18844,1459979
290,1,2375767,2375767,0,5,1535,1698,10775,17203,1456457
291,1,2375768,2375768,0,35,2315,2773,3564,8936,1422223
292,5,2375773,2375773,0,34,671,1161,3921,7935,1390986
293,1,2375774,2375774,0,29,826,1322,2556,7121,1364106
294,1,2375775,2375775,0,12,15818,16253,16633,22197,1365084
295,1,2375776,2375776,0,44,1404,1537,23407,26919,1322885
296,1,2375777,2375777,0,3,1415,1545,21642,29026,1322350
297,1,2375778,2375778,0,4,1349,1420,20676,27831,1322759
298,1,2375779,2375779,0,6,1259,1330,16887,26498,1331765
299,3,2375782,2375782,0,25,4248,4426,5977,8471,1308458
