BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
90,1,173,173,1,15,2167,4988,7291,13119.5,33826
91,1,174,174,0,9,928.6000000000001,3865,5387,16012,38637.6
92,11,185,185,0,33,1968.7000000000003,3313.5,4413.5,7219,31351.69999999988
93,2,186,187,0,17,3151,5048,11718.5,23088.5,53705
94,5,188,192,1,17,3657,4962,6907,13300,41684
95,5,197,197,0,7,6159,7804,15119,67380,72969
96,2,199,199,1,34,3708,5394,6513,36895,51433
97,9,208,208,0,30,3580.2000000000003,6731,8457,13167,36641.59999999997
98,91,299,299,0,29,5492,7355,13950,20312,104052
99,69,368,481,1,20,4453,6447,10108,41400,109905
100,378,701,746,1,26,5395.900000000001,14118.5,19882.5,45863,104754.19999999965
101,188,934,949,1,15,11472.7,16020,24844.5,38583,100478.10000000018
102,237,1171,1208,1,22,2891,9453.5,11821.5,21180.5,123938
103,278,1446,1449,0,20,1993,6307,8558,13816,159921.19999999952
104,222,1671,1805,0,22,5601.200000000001,7811,8448,10564,242915.59999999977
105,174,1700,1845,0,11,3015.6000000000004,4647,5835.5,14165,276227.8999999998
106,159,2004,2004,0,23,5568,9634,13945,60371,292500
107,252,2256,2320,1,46,8197,10571,15162,25532,254449
108,285,2541,2541,0,22,4644.3,8378,12254,28962,272046.8999999998
109,1152,3693,3897,0,17,11191.599999999999,17320,22552,36465,371665.7999999998
110,687,3694,4380,0,20,6114,9225,16774,39175,238290
111,742,4947,5122,1,14,12648,18904,22121,45895,261320
112,1713,6239,6835,0,33,5302.300000000001,8256,14886,22853,282145.7999999996
113,377,7212,7212,0,21,5702.8,10211,14817,24412,282036.7999999998
114,988,8200,8200,0,22,9768,14533,17886,21340,268829.3999999998
115,1376,9576,9576,0,15,7073.800000000001,10782.5,15055,46186,254972.39999999938
116,166,9742,10475,1,32,14821.2,18399.5,20599.5,35005.5,226867.0999999994
117,3191,12933,12933,0,57,8409.5,16642,23838,45156,209185.59999999974
118,741,13556,13674,0,18,4534.200000000001,9431,15571,41240,195125.69999999972
119,1182,14856,14856,0,19,11458.4,17765,20411,28802,226164.59999999995
120,1277,16133,16133,0,23,10302.6,17165,22295,47416,211928.59999999995
121,6189,22322,22322,0,67,15557.500000000002,22264,27014,60692,158409.09999999992
122,433,22755,24108,0,66,8514,16344,26541,87810,133586
123,28,22783,23352,1,88,6432.900000000001,13696.5,19776,50238,84733.39999999995
124,24009,46792,46792,0,32,43374.600000000006,53276,59719,90364,163999.79999999993
125,12358,47065,59150,0,77,33703.8,40170,61368.5,172176,199676
126,12984,66126,72134,1,63,17678.2,37117,52120,126966,178803.79999999993
127,14924,72175,87058,1,66,26631,44370,62872,113495,182859
128,12305,92433,102011,1,59,18875,40327,49308,104553,173947.7999999999
129,17937,99517,117300,0,65,26825,45147,123528,204245,288441
130,6799,117637,129884,2,64,15803.699999999999,31197.5,105064.5,186706.5,254858.19999999995
131,14006,134457,138105,1,58,19342,52174,99215.5,169010,212880
132,12651,150756,169580,2,71,17851.200000000004,55076,85311,131931,172889.19999999972
133,16393,167149,176530,1,67,18345,27905,66410,93505,147530
134,23340,183972,190489,1,45,4863,19574,58967,80367,113582
135,8913,194857,199402,1,43,4441,8622,28965,49029,178006
136,3919,203321,203321,0,28,15198,23644,40151,60368,191515
137,18559,207880,221880,1,45,7912,26542,34383,67173,176484
138,4038,225918,225918,0,53,19332,31421,42882,88789,1587313
139,32970,229194,258888,1,42,12235,16937,53644,118707,1640807
140,6787,262878,265675,1,32,4394,10548,54476,186690,1613220
141,389,266064,266064,0,68,39763,53188,134303,544486,1548206
142,13602,272015,279666,1,183,24917,89737,128189,399023,1380708
143,6585,286251,286251,0,78,80016,180191,258161,460464,1315401
144,25045,311296,319866,0,110,10560,112965,262030,393802,1222195
145,33615,344911,344911,0,152,43390,121298,182927,280613,1089041
146,28584,373495,373495,0,55,66180.20000000001,157187,332611,449156,1400129.7999999926
147,33616,407110,407111,2,206,19952,66692,132100,232230,866229
148,30867,437978,437978,0,84,33305,76686,158138,239703,801793
149,33615,471593,471593,0,93,62791.59999999999,93459,221037,516493,841624.6000000013
150,33616,505208,505209,1,163,30198,120711,181662,398926,855990
151,33616,538823,538825,1,104,11271,113774,181184,389573,958659
152,33615,572440,572440,1,176,9484,68656,159533,308081,838142
153,33615,606055,606055,0,243,40631,115839,133509,421165,679319.2000000004
154,33616,639671,639671,1,172,60224,134636,192727,443633,926230
155,33616,673286,673287,1,141,13968,126637,278782,538276,968939
156,33616,706902,706903,1,185,11031.800000000001,94904,337425,754963,1094204
157,33615,740518,740518,1,196,59059,110198.5,628674,1032671,2430260
158,33616,774133,774134,2,246,9971,237206.5,660397,1336760.5,2714653
159,33615,807748,807749,1,298,12515,183052,544430,1099234,2517129
160,33614,841363,841363,2,332,10587,85291,298175,996708,2423668
161,33616,874978,874979,0,113,13975.5,188995,722103.5,1383765,2640925
162,33615,908594,908594,1,118,11363,374230,828944,1369776,2595485
163,33615,942209,942209,1,295,10987.400000000001,75049,695305,1500306,2522005.7999999956
164,33615,975824,975824,1,136,9835,188097,669076,1372656,2196892
165,33615,1009439,1009439,1,198,8232,91679,546403,1366976,2070898
166,33615,1043054,1043054,0,623,9173,102592,136239,1044773,1575252
167,33615,1076669,1076670,0,154,9321,102405,149210,948445,1543902
168,33616,1110284,1110285,0,197,10385.6,77912,89131.5,763723,1621678.2999999917
169,33615,1143900,1143900,0,156,44935.40000000001,58302,94308,763906,1724221.5999999936
170,33615,1177515,1177515,0,130,13541,60639,100064,897809,1414224
171,33615,1211130,1211130,0,110,10311,62776,116098.5,920159,1488757
172,33615,1244745,1244745,0,422,8248,52233,93552,839048,1330763
173,33615,1278360,1278360,0,218,8765,99135,112365.5,367726,1337019
174,33615,1311975,1311975,0,152,8586.2,56984,73243.5,265384.5,1301385.2999999942
175,33615,1345590,1345590,0,151,67520,110381,134740.5,592229,1458671
176,33615,1379205,1379205,0,171,8822,55984.5,108304.5,300179,2108553
177,33615,1412820,1412820,0,203,10540,74595,84862.5,118260,1104509
178,33615,1446435,1446435,0,125,14643,71984,105486.5,636565.5,2160842
179,33615,1480050,1480050,1,152,9665,69473,104677,801422,2301277
180,33615,1513665,1513665,1,256,8207,44953,88705,754716,2973575
181,33615,1547280,1547280,1,154,8790,68041,91674.5,837651.5,2832697
182,33615,1580895,1580895,1,201,10512,68710,90590,140561,2643265
183,33615,1614510,1614510,0,165,9130,87481,105936,285898,2491283
184,33615,1648125,1648125,0,199,8809,52682,86221.5,384455,2328713
185,33615,1681740,1681740,1,140,8689,59199,107988,389985,2231330
186,33616,1715355,1715356,0,143,7550,46893,83435,454328,2356342
187,33615,1748971,1748971,1,103,9141,56389,78880,396627,2411300
188,33615,1782586,1782586,1,82,6866,47592,74678,354724,2338045
189,33615,1816201,1816201,0,130,8923,71813,119950,560815.5,2466861
190,33614,1849815,1849816,1,78,9012,79496,198456.5,1114470,2397002
191,33615,1883430,1883431,2,117,9646,46642,83219,432941,2289123
192,33615,1917045,1917045,2,195,7599,76956,278417.5,764035,1329702
193,33616,1950660,1950661,2,117,11354,68376,242141.5,689383.5,1353473
194,33615,1984276,1984276,2,73,9158.4,141950,343139,557640,1404662
195,33615,2017891,2017891,3,228,10195,51348,150294,481041,1249097
196,33615,2051506,2051507,1,87,5753,45722,166024,586242,1308855
197,33615,2085121,2085121,1,77,7355,39782,105024.5,374969.5,1240318
198,33617,2118738,2118738,0,100,24256,51488,204678.5,378753,824323
199,33615,2152353,2152354,1,81,7883,40757,151995,325579,750857
200,33615,2185968,2185969,1,72,11071,86056,281706,362685,685882
201,33616,2219584,2219584,1,186,13992.100000000002,31446,143793.5,204842,635207.899999999
202,33616,2253200,2253200,1,66,8434,56465,129334,189653,854141
203,33616,2286816,2286816,0,99,11757.400000000001,19050,59105.5,150493,764394
204,28441,2315257,2315257,0,49,12182,20130,61911,72245,500075.9999999968
205,2121,2317376,2317380,2,40,2837,14248,23152,33119,461127.1999999968
206,5,2317383,2317383,0,17,4832.700000000001,7558,12604,65317,668482
207,7,2317390,2317390,0,9,2371.2000000000003,3384,5343,59140,660465
208,34,2317424,2317424,0,6,2362.7000000000003,2780,6155,55273,655758
209,1,2317425,2317425,0,19,4726.9000000000015,6434,11732,178547,637832
210,3799,2317434,2321224,1,24,680.2000000000002,6320.5,55170,157823.5,580476.699999997
211,2,2321226,2330084,1,73,1608,3786,51779.5,91691,544011
212,33615,2354841,2354841,0,18,24018,34428,62669,140092.5,533954
213,14033,2368874,2368874,1,104,3174,8105,11293,39112,434699
214,2,2368876,2368876,0,30,1406.8000000000002,2657,3347.5,10250,405296
215,1,2368877,2368877,0,6,2003.2,2717,3362,8300,400089
216,1,2368878,2368878,0,6,1052.2,1609,2545,6580,396343
217,1,2368879,2368879,0,1,1574.9,1943,2186.5,7632,396515
218,1,2368880,2368880,0,2,1643.1000000000001,2064,2959,7757,395100
219,2,2368882,2368882,0,5,1569.5000000000002,2014,2784,4764,390435
220,1,2368883,2368883,0,4,2567.2000000000003,3095,3478.5,4244,386772
221,1,2368884,2368884,0,25,868.6,1272,1495.5,1893,362208
222,1,2368885,2368885,0,17,808.7,1107,1334.5,1662,347012
223,1,2368886,2368886,0,17,895.4000000000001,1437,1646,2340,330407
224,1,2368887,2368887,0,3,1082,1755,2071.5,2484,328058
225,11,2368898,2368898,0,32,1019.9000000000001,1408,2016,3010,296515
226,8,2368906,2368906,0,23,1596.9,2395,3041,3746,274025
227,1,2368907,2368907,0,20,1160.0000000000002,1615,1766.5,2084,254386
228,1,2368908,2368908,0,4,1332.9,1660,1802.5,2104,250697
229,1,2368909,2368909,0,9,932.8000000000002,1222,1573,1789,242299
230,2,2368911,2368911,0,18,1637.3000000000002,1995,2321.5,2874,227331
231,3,2368914,2368914,0,16,1636.1000000000001,2215,2404.5,2570,211841
232,1,2368915,2368915,0,3,1504.4,1769,2204,2421,209534
233,1,2368916,2368916,0,20,1177.8000000000002,1547,1678,1897,190244
234,1,2368917,2368917,0,14,1039.2,1383,1552,1931,176737
235,1,2368918,2368918,0,23,822.6000000000001,1138,1626.5,1782,154101
236,1,2368919,2368919,0,16,1061.4,1734,2367.5,2929,138489
237,1,2368920,2368920,0,10,623.0000000000001,952,1261,1411,128977
238,11,2368931,2368931,0,12,1729.3000000000002,2068,2229,2689,117479
239,8,2368939,2368939,0,16,7980.4,8298,8473,8654,101930
240,1,2368940,2368940,0,20,1296.8,1683,1742,1914,82215
241,1,2368941,2368941,0,18,791.3000000000001,1588,1852,1974,64603
242,4,2368945,2368945,0,15,1003.6000000000001,1402,1485,1613,49988
243,9,2368954,2368954,0,13,1794.2000000000003,2202,2511.5,2689,37293
244,12,2368966,2368966,0,27,1660.1000000000001,2009,2398.5,2861,10957
245,1,2368967,2368967,0,11,2056,2360,2549.5,2707,3103
246,1,2368968,2368968,0,5,1799.4,2096,2274.5,2599,2813.7999999999997
247,1,2368969,2368969,0,22,1097,1700,2364.5,2426,2704.8999999999987
248,3,2368972,2368972,0,14,1129.8000000000002,1786,1908,2105,2575.199999999999
249,1,2368973,2368973,0,9,1013.5000000000001,1245,1365.5,1872,2064.4999999999995
250,1,2368974,2368974,0,21,1530,1820,2002,2407,2481.1
251,1,2368975,2368975,0,5,1697.1000000000001,2014,2395.5,2544,2905.699999999999
252,1,2368976,2368976,0,28,1046.4,1367,1519.5,1590,1940.5999999999995
253,16,2368992,2368992,0,21,1451.5,2189,2659,2817,3643.199999999997
254,3,2368995,2368995,0,8,1401.2000000000003,1749,2175.5,2379,2676
255,1,2368996,2368996,0,16,1666.3000000000002,2163,2578,3367,3596.0999999999995
256,2,2368998,2368998,0,19,1405.3000000000002,1696,2142,2568,2903.5
257,1,2368999,2368999,0,4,8839.6,9148,9345,9457,25543.399999999994
258,3,2369002,2369002,1,24,1331.7,2074.5,2139,2323.5,2688.199999999999
