BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
63,19,106,106,0,7,2801,3869,7645,12965,21540
64,5,111,113,1,7,1598,3767,6410,9691,17533
65,3,114,114,0,2,3060,7171,11773,19992,32065
66,4,117,119,1,10,3584,7416,10582,15557,24624
67,2,120,120,1,4,1723,4814,7487.5,16717,26351
68,1,121,121,0,12,2890,5095,7327,14765,30809
69,1,122,123,1,10,2167,3612,5307,15037,26707
70,11,133,133,0,18,1326.3000000000002,2124,6253,10086,26348.099999999948
71,5,138,138,0,24,2261.6000000000004,3424,4658,7371,19642.599999999995
72,1,139,139,0,15,2076.6,3286,3931,6762,19954.199999999993
73,6,145,145,0,16,1504,2280,5432,31888,34719
74,8,150,153,1,19,3057,4725,7649,14625,20093
75,2,155,155,0,9,2522.1,3592.5,6158,9315,48746.39999999988
76,4,159,159,1,22,5251.2,7040,9608,15844.5,40620.09999999996
77,1,160,160,0,17,4925,6107,9816,23158,44462
78,1,161,161,1,20,3056,4319,5642,10241,24806
79,1,162,162,0,18,4465.6,5874,7834,10170,20645.4
80,1,163,163,0,20,3016.6000000000004,4626,5266,7875,19000.59999999999
81,1,164,164,0,13,2178,2803,3403,4356,9162.399999999994
82,1,165,165,0,5,1561.4,2255,3444,6122,12029.199999999997
83,1,166,166,0,13,2038.2000000000003,2627,3772.5,5500.5,28992.299999999956
84,1,167,167,1,25,920.6000000000001,1495,3603.5,6575,16635.899999999987
85,1,168,168,0,5,5063.400000000001,6244,6774,9291,17433.799999999996
86,1,169,169,0,37,1118.4,2255,3117,4325,11273.199999999999
87,1,170,170,0,7,941,1460,2080,3718,6818.599999999996
88,1,171,171,0,26,3310,4077,4820,6202,9668.799999999996
89,1,172,172,0,7,1223,1872,2163,3310,12507.799999999997
90,2,174,174,0,18,1893.4,2283,2817,3701,4543.599999999999
91,3,177,177,0,23,3837.2000000000003,4793,6064,13105,20918.69999999999
92,3,180,180,0,17,1461.3000000000002,3511,4780.5,6636,17611.99999999992
93,1,181,181,0,13,2614.2000000000003,3959,6160,14105,60107.99999999992
94,12,193,193,1,28,1768,3090,5529,17125,51740
95,5,198,198,1,16,8652,10711,12436,25316,36252
96,1,199,199,0,26,4145.1,6093,8113,10683,14980.69999999999
97,22,221,221,0,10,4762,6860,7909,14866,16651.4
98,17,238,238,0,9,1902.8000000000002,5049,7813.5,9511,25321.699999999924
99,145,269,383,0,16,9559.900000000001,13226,16316,19786,30229.1
100,161,544,544,0,25,12930,16401,19511,23597,30321.999999999993
101,489,1033,1033,0,31,4362,6717,10266,12044,27109.79999999999
102,178,1211,1211,0,8,4254,6642,9342,24847,46184
103,176,1334,1387,1,15,2618,8130,12688,26055,44530
104,57,1444,1517,1,16,5834,9155,11696.5,23491,32898
105,213,1657,1657,0,18,5100,8610,11413,15032,32377.79999999999
106,240,1897,1897,0,8,4046,5531,9056,12318,30751.199999999997
107,270,2167,2167,0,27,5072,6340,7621,12472,43635
108,15,2182,2219,1,16,6153,9743,13082,16681,32298
109,42,2224,2224,0,14,5761,7517,9986,23419,36009
110,219,2443,2443,1,19,3612,8269,11404,24859,37104
111,1,2444,2444,0,10,3348,8574,15012,25170,44328
112,352,2796,4581,1,23,7751.9,17399,20698.5,56334,67419.9
113,3045,5082,6030,1,35,8283.8,11925,18555,31007,38651.799999999996
114,479,6320,6320,0,15,7851,14968,24547,67353,117187
115,934,6683,7254,3,26,7790,21392,84799,135762,166409
116,1244,8498,8858,2,17,13412,49289,107713,127451,163890
117,913,9411,11354,1,59,11749,25647,68341,80697,122493
118,1986,11397,11665,1,24,7898,17242,43922,65088,103237
119,1040,12437,12777,1,28,8443,26898,38591,56118,89151
120,892,12716,13329,1,36,5323,15627,26542,37706,54171
121,677,14006,14006,0,23,17467.4,22907,57899,81399,193709.7999999996
122,2615,16621,19566,2,39,14572.599999999999,21912,31938,62156,192408.40000000008
123,2561,19182,20168,1,25,12081,24412,30542,105200,222612
124,7227,25876,26409,1,61,25277,31705,36757,62375,197192
125,1840,28204,28249,1,38,11719,24744,29374,43952,196864
126,3183,31432,35314,1,38,16015.2,28009,31517,44920,203078.19999999987
127,5204,36636,36636,0,47,15889.4,30725,95186,143293,237155.3999999999
128,11935,44650,49619,2,68,29741,35220,82106,142914,191557
129,11576,44828,60812,1,48,9666,34642,49888.5,131495,225251
130,5352,61040,65499,0,75,35649.50000000001,39638.5,48900,83333.5,147907.09999999916
131,15436,80935,80935,0,54,21319,30488,57714,130670,205591
132,3769,80997,84704,1,98,37452.799999999996,59765,72090,83226,136750.2999999999
133,33616,118320,118320,0,61,22943,80641,214295.5,302955,451485
134,18737,125072,137057,2,95,32418,69093.5,149348,223937.5,367989
135,9478,127720,166648,1,98,26621.900000000005,54752,85572,154150,316486
136,24077,170612,170612,0,46,56794,104767,163444.5,226081,288879
137,14064,184676,188743,1,91,16433.800000000003,66210,97693,144506,252066.3999999999
138,5701,190377,195794,0,68,25705,89790,210523,321721,534227
139,770,191147,223992,1,78,22341.800000000003,104551,204056,303614,476610
140,33615,224762,257607,3,41,14739.7,84583,180261,275954,465539.30000000005
141,33615,240312,258378,2,56,16702.7,124316,209963,336695,454970.8999999999
142,15498,273875,291992,1,148,17325,48446,126400,230153,339598
143,33616,307491,307491,0,56,33563,150793,245873,341136,439541
144,7650,315141,337967,2,100,31778,84795,178636,242809,340166
145,22456,316913,356893,3,87,20891,119051,195312.5,315007,474539
146,1396,338993,371212,4,125,17534,118439,191653,290367,526458
147,30828,369821,394340,2,99,13049,91815,155826,253848,480534
148,33615,403436,403436,0,99,26286,68330,138559.5,206845,395989
149,32095,435531,435531,0,71,27784.200000000008,116214.5,237318,450144.5,783392.3999999994
150,20654,456185,469146,2,85,27609,71417,233864,399836,713234
151,33615,486162,489800,1,56,8852,61402,246123,358277,667523
152,33615,519777,523415,0,162,9431.800000000001,74367,122641.5,383898.5,716508.8999999991
153,27916,551331,557030,1,137,9012,66237,129727,266379,597881
154,33615,584946,590538,1,99,9004,67467,132500,246548,507390
155,33615,618561,618561,0,107,66735,193177,480186,865918,1290449
156,33615,650867,652176,1,95,40840,258782,458116,734494,1166984
157,33615,682334,685791,2,179,41923.200000000026,158198,389898,678808,1173469.3999999992
158,33615,718097,719406,3,202,10145.5,199660,433592.5,669826,1048093
159,33615,753020,753021,1,208,9012,240187,580218,788737,1013535
160,33615,786635,786636,1,307,10770,109846,283425,523730,831878.0000000007
161,33616,820251,820252,0,152,16201.400000000029,276213,526850,950431,1902754.0999999999
162,33615,853867,853867,1,120,12025,299512,572837,864750,1795478
163,33615,887482,887482,1,263,11668,175082,566557,987593,2912711
164,33615,921097,921097,2,124,57248,448995,875895,1477150,3942083
165,33615,954712,954712,3,530,10041,155886,536370.5,1080809,3281812
166,33615,988327,988327,3,84,8049,305140,857105,1360040,4055598
167,33615,1021942,1021942,1,416,9778.6,113544.5,666792.5,1578353.5,3823219.0999999954
168,33615,1055557,1055558,1,572,8826,81929,184827,987207,2481341
169,33615,1089172,1089173,0,263,9806,86741,156751,998616,2300307
170,33615,1122787,1122787,1,174,10868.6,116832.5,472654,1090254,2689027
171,33615,1156402,1156402,1,134,10009,124701,819010,1356525,2565848
172,33615,1190017,1190017,2,226,11062.5,136384.5,643322.5,1035326,2350410
173,33614,1223631,1223632,0,279,9424,117337,580468.5,1099276,2084386
174,33615,1257246,1257246,0,125,8131,151675,624005,1290949,2039973
175,33616,1290861,1290862,1,302,8226,110226,194339,1216961,1811223
176,33615,1324477,1324477,1,176,9462,68698.5,607969,1122802.5,1752947
177,33616,1358092,1358093,0,730,10708,87986,146100,677296,1095859
178,33615,1391708,1391708,0,161,12352,95326,139832,577719,1213545
179,33615,1425323,1425323,0,197,9673,90981,119481,277417,1029843
180,33615,1458938,1458938,0,137,53416,84370,184173.5,676851,1861638
181,33615,1492553,1492553,1,172,7371,75658,180287,695600,1701746
182,33615,1526168,1526168,0,185,8571,74173,127294,532616,1525047
183,33615,1559783,1559783,0,172,69329.4,216183,947249,1759409,2997016.899999994
184,33615,1593398,1593398,1,242,37761,294230,912872,1621593,2660229
185,33615,1627013,1627013,2,213,9118,451535,877945,1523947,2609858.799999997
186,33615,1660628,1660628,1,394,13314.500000000004,387197.5,1028237,1617186.5,3068429.799999994
187,33615,1694243,1694243,0,542,8178.3,109008,543963,1188957.5,2645690.2999999975
188,33615,1727858,1727858,0,452,54410,97787,333759,864878,2249545
189,33615,1761473,1761473,1,244,9044,96204,450002,949620.5,2053967
190,33615,1795088,1795088,1,179,10301,112326,423389,815832,1962641
191,33615,1828703,1828703,1,128,6307,91355.5,343476,752908,1884984
192,33615,1862318,1862319,0,330,15803,89059,101308,510207,1842048
193,33615,1895933,1895933,0,95,8591.2,71414,409776,605293,1815403.1999999986
194,33615,1929548,1929548,1,102,11676,81141,350969,509796,1317930
195,33615,1963163,1963163,1,142,9784,102819,281121.5,449680,1637052.5
196,33615,1996778,1996778,2,130,6452,102773,259461,401113,1772480
197,33615,2030393,2030393,0,218,9010,84595,127687,433639,1167901
198,33614,2064007,2064008,1,137,7366,67378,96213,258582,1050512
199,33615,2097622,2097622,0,98,9955,33542,121577,462007,969041
200,33616,2131237,2131238,1,118,9455,52091,73451,285623,867532
201,33615,2164853,2164853,1,66,25906.600000000002,71915,230062,355874.5,801420.7999999985
202,31507,2196360,2198468,1,70,22142,74148,205096,336462,757997
203,33615,2229975,2230735,1,105,10931.500000000004,68677,163839.5,274518,1030040.3000000014
204,33615,2263590,2263590,0,129,64809,72761,112635.5,224486,1218309
205,33615,2297205,2297205,0,182,7528,24909,36493.5,53971,365257
206,33616,2330821,2330821,0,41,19801,23523,29000,76836,1096109
207,33615,2364436,2364436,0,46,7010,20700,29420,37757,292665
208,17235,2381671,2381671,0,85,10548.400000000001,11620,15548.5,17341,298009.0999999953
209,923,2382594,2382594,0,23,6183.500000000001,6395,7282,9168,276373.6999999953
210,1,2382595,2382595,0,20,1929.1000000000001,2063.5,2228.5,7102.5,256844.7999999953
211,1,2382596,2382596,0,7,1579.3000000000002,1727.5,2347.5,5981.5,250667.3999999953
212,1,2382597,2382597,0,2,681,1472,1727,5824.5,249427.99999999529
213,1,2382598,2382598,0,3,1532.0000000000002,1768.5,2401,4667.5,247395.8999999953
214,1,2382599,2382599,0,14,4305.900000000001,4596,5069.5,5975.5,234800.9999999953
215,3,2382602,2382602,0,15,621,1607.5,1873,2365.5,220962.09999999532
216,1,2382603,2382603,0,4,1570,2240.5,2777,3143,217939.1999999953
217,1,2382604,2382604,0,5,1349.0000000000002,2104,2481.5,2972.5,213798.49999999529
218,10,2382614,2382614,0,23,1664.5000000000002,2042,2265.5,2601.5,191558.29999999527
219,1,2382615,2382615,0,7,1747,1940,2558,2682,102163
220,7,2382622,2382622,0,22,1467,1735,1900,2391,81462
221,1,2382623,2382623,0,22,1389.0000000000005,1703,1837,2369.5,143811.39999999525
222,2,2382625,2382625,0,10,2123,2468.5,3073,3283.5,134484.59999999526
223,10,2382635,2382635,0,26,1856.1000000000001,2253.5,2594,3010.5,109508.49999999524
224,2,2382637,2382637,0,9,1830.6000000000001,2161,2635,3619.5,101566.79999999524
225,11,2382648,2382648,0,13,1363.4000000000003,1539.5,2093.5,2243,91623.89999999525
226,1,2382649,2382649,0,20,2145.8,2414.5,2919,3253,85950.69999999534
227,1,2382650,2382650,0,7,1201.9,1578.5,2196,2359.5,84612.19999999537
228,1,2382651,2382651,0,14,1683.4,1924.5,2240.5,2495,83322.99999999543
229,1,2382652,2382652,0,18,2090.2000000000003,2299,2439,3169.5,81938.99999999552
230,21,2382673,2382673,0,12,832,1479,1886,2218,80249.39999999558
231,1,2382674,2382674,0,12,1970.9,2546,3115.5,3271,83087.09999999568
232,1,2382675,2382675,0,6,949.6000000000003,1517,1895.5,2326,79462.69999999568
233,1,2382676,2382676,0,20,686,1400,1576,1773.5,76206.89999999579
234,3,2382679,2382679,0,16,628,1353,1526,1907.5,76167.1999999959
235,1,2382680,2382680,0,18,2046.7,2454,2850,3095,74305.79999999597
236,1,2382681,2382681,0,23,974.2000000000002,1432.5,1515.5,2173,70819.39999999611
237,1,2382682,2382682,0,13,1423.8000000000004,1613,1785.5,1978,69953.59999999616
238,3,2382685,2382685,0,19,985.5,1754.5,2043.5,2305.5,68253.99999999629
239,15,2382700,2382700,0,6,1768.0000000000002,1994,2768,2933,70686.69999999633
240,2,2382702,2382702,0,19,1786.8000000000002,1902.5,2086.5,2384,66203.59999999641
241,1,2382703,2382703,0,10,1625.4000000000003,2008.5,2446,2908.5,66470.89999999647
242,1,2382704,2382704,0,4,1582.8000000000004,1759.5,1912.5,2226.5,65493.19999999649
243,1,2382705,2382705,0,20,1234.0000000000002,1378,1785.5,2044.5,63426.69999999659
244,3,2382708,2382708,0,22,1197.6000000000001,1337,1572,1844,60467.39999999671
245,1,2382709,2382709,0,9,1550.4000000000003,1691,1940,2393,59576.399999996764
246,1,2382710,2382710,0,21,1278.9,1539,1669.5,1953,57065.799999996874
247,1,2382711,2382711,0,22,717.0000000000001,1059.5,1500.5,1886,54918.09999999699
248,1,2382712,2382712,0,3,1862,2372,24275,40295,41039
249,1,2382713,2382713,1,23,1001,1813,2843.5,17651,18748
250,1,2382714,2382714,0,15,1748.5000000000005,2334,3150.5,3632,54059.79999999724
251,1,2382715,2382715,0,15,481,1378,1949,3468,29449
252,1,2382716,2382716,1,11,1055,1609,2313.5,2682,18875
253,1,2382717,2382717,0,16,1673.8000000000002,1829.5,2533,2793.5,47855.99999999745
254,1,2382718,2382718,0,15,504,1215.5,1415.5,1792,46445.399999997535
255,3,2382721,2382721,0,4,847,1587,2006,2224.5,45682.89999999755
256,16,2382737,2382737,0,21,2087.4,2311.5,3065.5,3284,44628.799999997675
257,1,2382738,2382738,0,29,1333.0000000000002,1553,2015,2305.5,41371.19999999783
258,1,2382739,2382739,0,9,1024.6000000000001,1358,1457,1663.5,39463.39999999788
259,9,2382748,2382748,0,16,1884.6000000000001,2148.5,2366.5,3108,40049.29999999798
260,12,2382760,2382760,0,12,1275.4000000000003,1513.5,1828,2065.5,37375.499999998035
261,1,2382761,2382761,0,18,1235.3000000000002,1416.5,1490,1764,35157.29999999812
262,1,2382762,2382762,0,10,1094,1180,1836,2132,38563
263,1,2382763,2382763,1,22,1193,1689,1818,2038,16930
264,3,2382766,2382766,0,15,1170.1000000000001,1654,2173,2497,31240.799999998384
265,1,2382767,2382767,0,9,1618.7000000000003,1745,1964,2251,30503.099999998434
266,1,2382768,2382768,0,2,1001,2118.5,2368,2623,31067.299999998446
267,1,2382769,2382769,0,22,775.6000000000001,978,1492,1673.5,27766.59999999856
268,1,2382770,2382770,0,16,513,1376,1769,35327,36456
269,17,2382787,2382788,1,25,1334,2009,2340,10908,11621
270,2,2382789,2382789,0,9,1464.4,1713.5,2311.5,2441,23426.199999998844
271,5,2382794,2382794,0,27,1726.7000000000003,2141.5,2460,2809,21056.39999999898
272,1,2382795,2382795,0,5,666,1460,1625.5,2042.5,19755.799999999
273,3,2382798,2382798,0,21,2039.4000000000003,2240,2567,2853,18417.999999999123
274,17,2382815,2382815,0,12,2316.7000000000003,2924.5,3407,3753,18895.0999999992
275,3,2382818,2382818,0,25,1595.7,2031,2427,2664.5,14784.299999999326
276,1,2382819,2382819,0,4,1010.9000000000002,1326.5,1753.5,2512.5,16641.69999999936
277,1,2382820,2382820,0,2,1119.5000000000002,1736.5,2007,2372,15700.199999999366
278,1,2382821,2382821,0,19,1408,2174,2585,2770.5,12973.699999999466
279,1,2382822,2382822,0,6,2197.8,2644.5,2805.5,2963.5,12633.399999999496
280,7,2382829,2382829,0,22,1055.2000000000003,1197,1577,1947,9309.49999999961
281,15,2382844,2382844,0,13,1546,1966,2503,3322,37185
282,1,2382845,2382845,1,20,1822,1973,2237,2561,17687
283,1,2382846,2382846,0,16,1475.5000000000002,1649.5,1683.5,1964.5,5391.999999999879
284,8,2382854,2382854,0,23,898.4000000000002,1132,1844,2173.5,3069.0999999999995
285,14,2382868,2382868,0,14,1797,2063,2375,2751.5,15057
286,1,2382869,2382869,1,12,1041,2065,2651,3473,6340
287,1,2382870,2382870,0,12,1650,1762,2439,2576,3127
288,1,2382871,2382871,0,19,913,1653,1714,2214,2298
289,1,2382872,2382872,0,4,938,1049,1300,1685,2196
290,21,2382893,2382893,0,24,512,1238,1383,1875,2162
291,1,2382894,2382894,0,21,1540,1713,1800,2259,2621
292,1,2382895,2382895,0,15,1066,1930,2025,2309,2746
293,2,2382897,2382897,0,16,2287,2336,3173,3551,3857
294,20,2382917,2382917,0,12,1496,2355,2496,4083,4754
295,1,2382918,2382918,0,6,1702,2172,2601,2807,3118
296,1,2382919,2382919,0,16,1285,1419,2012,2673,3976
297,1,2382920,2382920,0,23,1723,1835,1958,2115,19096
298,13,2382921,2382933,1,17,839,1663,2480,2955,4388
299,9,2382942,2382942,0,9,1411,1894,2261,2459,2671
300,1,2382943,2382943,0,21,2033,2156,2301,2387,2725
301,1,2382944,2382944,0,13,1332,1519,1693,1960,22971
302,1,2382945,2382945,1,21,678,1383,1523,2180,2635
303,2,2382947,2382947,0,2,905,1204,1639,1934,2169
304,20,2382967,2382967,0,20,1915,2035,2846,3115,36304
305,1,2382968,2382968,1,21,480,1302,1792,2041,15613
306,1,2382969,2382969,0,14,1475,1626,1851,2128,2303
307,1,2382970,2382970,0,9,1524,1720,1936,2200,2426
308,21,2382991,2382991,0,23,1418,1922,2362,2495,3373
309,1,2382992,2382992,0,23,519,1428,1512,1834,2726
310,1,2382993,2382993,0,6,1197,1902,2215,2370,2477
311,1,2382994,2382994,0,21,1196,1363,2069,2151,2208
312,1,2382995,2382995,0,20,874,1636,1841,2381,2640
313,21,2383016,2383016,0,3,937,1232,1598,1784,2122
314,1,2383017,2383017,0,19,1320,1594,1991,2200,2618
315,1,2383018,2383018,0,15,1039,1411,1913,32507,33623
316,11,2383029,2383031,1,26,538.3000000000001,1446,3122.5,7255,8548
317,11,2383040,2383040,0,5,1645,2611,3144,3501,4202
318,1,2383041,2383041,0,8,2001,2360,2512,3050,4696
319,1,2383042,2383042,0,27,1561,1882,2039,2466,2624
320,1,2383043,2383043,0,17,1533,1744,1792,2019,2253
321,6,2383049,2383049,0,5,1531,1820,2406,2603,2796
322,16,2383065,2383065,0,20,1376,1639,1783,2004,3908
323,1,2383066,2383066,0,23,1859,1976,2320,2471,2636
324,1,2383067,2383067,0,13,1068,1228,1319,1403,1838
325,6,2383073,2383073,0,13,1657,1870,2026,2332,2613
326,16,2383089,2383089,0,25,1495,1641,2044,2280,2520
327,1,2383090,2383090,0,8,1180,1938,2466,4184,6514
328,1,2383091,2383091,0,14,1067,1316,1800,2083,2410
329,1,2383092,2383092,0,21,756,1163,1660,1751,2029
330,2,2383094,2383094,0,5,1339,1508,1785,2178,2598
331,20,2383114,2383114,0,26,1102,2005,2169,2575,3679
