BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
159,36471,"1,028,885","1,043,704",1,109,"9,433","85,046","146,928","332,120","1,869,666"
160,88197,"1,095,806","1,131,901",1,143,"16,407","151,444","244,462","565,437","1,789,743"
161,64885,"1,196,786","1,223,736",2,176,"20,550.7","106,585","247,147","510,483","1,626,085.6"
162,134482,"1,281,173","1,331,268",2,149,"18,313.5","95,012","204,925","392,100","1,979,569.9"
163,91956,"1,423,224","1,423,224",0,184,"51,489","148,863","250,787","640,003","2,004,822"
164,119048,"1,542,272","1,542,272",0,128,"94,668","126,405","247,895","673,055","1,915,385"
165,134481,"1,613,470","1,676,753",0,294,"22,942","132,827","177,553","423,728","1,657,781"
166,76535,"1,753,288","1,775,113",1,141,"19,852","66,452","110,397","305,493","1,539,717"
167,110420,"1,863,708","1,863,708",0,173,"60,806","134,403","325,126","457,635","957,697"
168,50776,"1,869,104","1,914,484",1,119,"43,511","122,721","278,030","375,425","768,835"
169,46156,"1,922,305","1,960,640",2,118,"14,950","115,114","221,825","373,630","781,170"
170,60611,"1,977,923","2,021,251",2,103,"10,409","95,186","183,758","317,987","1,131,805"
171,39010,"2,060,261","2,060,261",0,113,"21,632","97,723","199,847.5","536,887","1,118,956"
172,103443,"2,071,011","2,163,704",1,198,"14,667","99,087","186,146","306,653","954,449"
173,10378,"2,174,082","2,230,421",1,125,"9,303","20,174","84,748","154,838","549,856"
174,65426,"2,198,326","2,239,508",1,29,"13,114.2","62,740","118,284","154,591","503,990.2"
175,2526,"2,242,034","2,244,774",1,101,"2,857","21,047","42,566","60,431","449,100"
176,552,"2,242,586","2,242,586",0,38,"6,960.7","11,965","17,048","63,457","511,138.6"
177,8997,"2,251,583","2,293,601",0,20,"5,710.2","6,814","9,907.5","25,152","496,643.2"
178,786,"2,252,369","2,252,369",0,12,"3,441.2","5,550","6,359","23,264","527,529.2"
179,1474,"2,253,843","2,253,843",0,18,"3,283","4,191","6,356","18,642","455,750"
180,1,"2,253,844","2,254,078",0,12,"2,448","3,194","4,263.5","13,054","452,299"
181,1424,"2,255,266","2,255,268",0,25,"2,671","3,372","3,997","4,484","436,750"
182,1,"2,255,269","2,255,269",0,9,"1,260","2,214","2,814","3,145","437,634"
183,1,"2,255,270","2,255,270",0,2,"1,105","2,178","2,617","3,250","444,423"
184,1,"2,255,271","2,255,271",0,15,"1,121","1,343","1,472","1,822","437,956"
185,17131,"2,272,402","2,272,402",0,27,"9,909","12,199","15,254","29,128","423,891"
186,16585,"2,272,405","2,288,987",1,30,"1,577","9,159","11,825","63,133","406,916"
187,3915,"2,292,902","2,292,902",0,16,"5,367","9,018","11,946","50,824","408,760"
188,5507,"2,298,409","2,298,409",0,36,"5,743","8,628","13,446","37,878","381,158"
189,7886,"2,298,410","2,306,295",1,22,"1,894","4,741","6,264","24,612","363,723"
190,2,"2,306,297","2,306,297",0,20,"1,681","2,332","3,391","5,910","344,160"
191,1,"2,306,298","2,306,298",0,16,"1,060","1,479","1,866","3,444","328,562"
192,1,"2,306,299","2,306,299",0,22,"1,848","2,707","2,934","3,228","306,943"
193,1,"2,306,300","2,306,300",0,24,836,"1,007","1,650","1,846","283,388"
194,1,"2,306,301","2,306,301",0,6,"1,106","1,287","1,450","2,308","277,824"
195,1,"2,306,302","2,306,302",0,3,957,"1,068","1,601","1,841","275,307"
196,20,"2,306,322","2,306,322",0,30,"2,119","2,592","3,022","3,388","245,677"
197,1,"2,306,323","2,306,323",0,8,"1,755","1,947","2,328","3,411","238,028"
198,1,"2,306,324","2,306,324",0,28,"1,320","1,670","1,862","2,181","210,671"
199,1,"2,306,325","2,306,325",0,8,450,"1,212","1,379","1,712","203,015"
200,1,"2,306,326","2,306,326",0,14,621,"1,296","1,405","1,800","189,473"
201,14,"2,306,340","2,306,340",0,19,"1,424","1,517.5","1,679","2,185.5","171,006"
202,7,"2,306,347","2,306,347",1,19,"1,458","2,206","2,623","3,670","152,420"
203,1,"2,306,348","2,306,348",0,14,"1,575","1,923","2,129","2,372","138,774"
204,1,"2,306,349","2,306,349",0,5,"1,081","1,258","1,401","1,722","134,053"
205,1,"2,306,350","2,306,350",0,27,"1,292","1,458","1,893","2,053","113,009"
206,1,"2,306,351","2,306,351",0,12,581,"1,343","1,810","2,106","102,202"
207,18,"2,306,369","2,306,369",0,9,"1,656","1,967","2,072","2,502","94,128"
208,2,"2,306,371","2,306,371",0,16,"1,445","1,641","1,853","2,342","82,567"
209,2,"2,306,373","2,306,373",0,14,"1,505","2,158","2,855","115,692","241,092.6"
210,17584,"2,313,859","2,373,101",2,36,"4,223.2","13,967","64,856","107,224","136,037.2"
211,14358,"2,326,640","2,345,896",2,38,"4,144.4","20,781","72,056","89,420","148,574.8"
212,23602,"2,346,826","2,361,917",1,45,"4,722","22,405","45,475","65,104","156,998"
213,6,"2,361,923","2,371,262",1,25,"5,556.2","15,407","32,836","56,948","110,970"
214,3,"2,361,926","2,370,380",1,19,"2,545.6","8,911","36,381","48,253","90,995.8"
215,8457,"2,362,557","2,373,112",1,29,"2,242","8,865","15,155","23,012","88,263"
216,2730,"2,373,113","2,373,113",0,12,"2,522","4,903","6,127","14,722","77,909"
217,2,"2,373,115","2,373,115",0,8,"1,376","3,307","6,270","25,931","70,403"
218,2,"2,373,117","2,373,123",1,14,"1,494","2,512","3,553.5","12,567","57,203"
219,13,"2,373,130","2,373,130",0,11,987,"1,774","2,219","2,630","46,911"
220,7,"2,373,137","2,373,137",0,16,"4,110","4,276","4,528","5,007","31,711"
221,1,"2,373,138","2,373,138",0,23,"1,653","1,928","2,062","2,410","9,812"
222,1,"2,373,139","2,373,139",0,18,"1,230","1,466","1,800","2,133","2,842"
223,10,"2,373,149","2,373,149",0,16,"2,012","2,291","2,437","2,844","3,849"
224,11,"2,373,160","2,373,160",0,14,931,"1,570","2,255","2,504","2,906"
225,1,"2,373,161","2,373,161",0,12,"2,494.8","3,183","4,077","36,510","212,061.6"
226,1,"2,373,162","2,373,162",1,19,"1,040","2,069","2,209","18,055","193,459.8"
227,3,"2,373,165","2,373,165",0,16,"1,739","1,925","2,551","2,715","2,957"
228,7,"2,373,172","2,373,172",0,14,"1,693","1,943","2,033","2,459","2,705"
229,14,"2,373,186","2,373,186",0,19,"1,040","1,296","1,448","1,856","2,562"
230,1,"2,373,187","2,373,187",0,7,"1,631","1,716","1,790","2,275","2,386"
231,1,"2,373,188","2,373,188",0,19,"1,568","1,742","2,033","2,400","2,495"
232,1,"2,373,189","2,373,189",0,18,934,"1,076","1,291","1,636","1,868"
233,1,"2,373,190","2,373,190",0,18,"1,231","1,418","1,900","1,987","2,256"
234,1,"2,373,191","2,373,191",0,12,"1,170","1,387","1,764","1,944","2,158"
235,1,"2,373,192","2,373,192",0,26,1,"1,796","1,957","2,539","4,073"
236,1,"2,373,193","2,373,193",0,6,"1,140","1,440","1,538","1,919","2,344"
237,1,"2,373,194","2,373,194",0,3,"1,521","1,650","1,770","2,169","29,639"
238,1,"2,373,195","2,373,195",0,28,383,"1,202","1,327.5","1,684","2,295"
239,1,"2,373,196","2,373,196",0,2,"1,494","1,604","1,739","1,900","2,297"
240,1,"2,373,197","2,373,197",0,34,"1,406","1,736","1,991","2,289","2,520"
241,20,"2,373,217","2,373,217",0,13,"2,045","2,107","2,324","2,393","3,122"
242,1,"2,373,218","2,373,218",0,4,"1,925","1,978","2,251","2,477","2,782"
243,1,"2,373,219","2,373,219",0,13,3,"1,207","1,788","1,915","3,126"
244,1,"2,373,220","2,373,220",0,21,580,"1,401","1,937","2,326","3,140"
245,1,"2,373,221","2,373,221",0,6,"1,066","1,319","1,862","2,143","45,212"
246,18,"2,373,222","2,373,239",1,28,"1,855","2,079","2,569","2,986","17,465"
247,6,"2,373,245","2,373,245",0,15,"1,766","1,994","2,250","2,786","3,285"
248,1,"2,373,246","2,373,246",0,22,"1,487","1,578","1,676","1,915","2,680"
249,1,"2,373,247","2,373,247",0,6,"1,413","1,556","1,649","2,103","2,440"
250,1,"2,373,248","2,373,248",0,12,"1,608","1,713","1,991.5","2,314","2,529"
251,21,"2,373,269","2,373,269",0,24,"1,571","2,109","2,237","2,578","3,448"
252,1,"2,373,270","2,373,270",0,13,"1,164","1,318","1,721","2,042","2,672"
253,1,"2,373,271","2,373,271",0,26,"1,802","2,203","2,337","2,446","2,951"
254,1,"2,373,272","2,373,272",0,11,"1,513","1,698","1,909","2,203","2,442"
255,9,"2,373,281","2,373,281",0,10,"1,023","1,941","2,212","2,519","2,705"
256,13,"2,373,294","2,373,294",0,24,950,"1,130","1,243","1,616","2,036"
257,1,"2,373,295","2,373,295",0,21,973,"1,330","1,678","1,829","2,018"
258,1,"2,373,296","2,373,296",0,7,888,"1,624","1,847","2,198","2,410"
259,1,"2,373,297","2,373,297",0,11,"1,259","1,475","1,811","2,060","2,440"
260,21,"2,373,318","2,373,318",0,13,905,"1,523","2,247","2,528","3,163"
261,1,"2,373,319","2,373,319",0,18,"1,950","2,035","2,535","2,738","3,321"
262,1,"2,373,320","2,373,320",0,19,288,976,"1,080","1,571","1,772"
263,1,"2,373,321","2,373,321",0,14,"1,681","1,814","2,014","2,375","2,552"
264,15,"2,373,336","2,373,336",0,18,"1,813","2,147","2,207","2,291","2,489"
265,7,"2,373,343","2,373,343",0,22,"3,136","3,660","4,081","4,572","4,949"
266,1,"2,373,344","2,373,344",0,8,"1,050","1,146","1,391","1,825","2,127"
267,1,"2,373,345","2,373,345",0,3,922.3,"1,069","1,407.5","1,722","1,895.4"
268,2,"2,373,347","2,373,347",0,25,"1,824.8","2,041.5","2,239","2,809","3,075"
269,20,"2,373,367","2,373,367",0,33,"1,664.9","1,852","1,975","2,355.5","2,620.7"
270,1,"2,373,368","2,373,368",0,4,"1,538.3","1,829.5","2,140","2,259","2,574.5"
271,1,"2,373,369","2,373,369",0,2,"1,483.3","1,856","1,993.5","2,398.5","2,876"
272,1,"2,373,370","2,373,370",0,18,"1,423.8","1,608.5","1,727.5","1,925","2,461.7"
273,21,"2,373,391","2,373,391",0,28,"1,648","1,836","1,954","2,437","4,016"
274,1,"2,373,392","2,373,392",0,23,972,"1,945","2,432","2,801","6,411"
275,1,"2,373,393","2,373,393",0,4,705.1,"1,386.5","1,575.5","1,769.5","3,110.2"
276,1,"2,373,394","2,373,394",0,7,"1,331.9","1,505.5","1,745","2,159.5","2,324.7"
277,1,"2,373,395","2,373,395",0,20,"1,894.5","2,157","2,357","2,623","2,879.9"
278,5,"2,373,400","2,373,400",0,15,"1,173","2,299.5","2,626","2,780","3,345.9"
279,17,"2,373,417","2,373,417",0,15,"1,655","1,876","2,092","2,382","3,054"
280,1,"2,373,418","2,373,418",0,21,789,"1,414","1,523","1,936","2,389"
281,1,"2,373,419","2,373,419",0,13,"1,788.2","2,108.5","2,183.5","2,277.5","2,495.9"
282,1,"2,373,420","2,373,420",0,7,"1,068","1,756","2,249","2,544","2,659"
283,21,"2,373,441","2,373,441",0,29,909,"1,452","5,641","34,825","35,803"
284,1,"2,373,442","2,373,442",1,4,"1,584","2,120","3,704","31,481","32,162"
285,1,"2,373,443","2,373,443",0,29,"1,701.1","2,517","3,034","3,318.5","3,654.9"
286,6,"2,373,449","2,373,449",0,10,"1,088.3","1,246","1,423","1,840.5","2,102.5"
287,16,"2,373,465","2,373,465",0,11,831,"1,222.5","1,271","1,903","2,251.1"
288,1,"2,373,466","2,373,466",0,21,973.9,"1,538","1,683.5","2,319","2,906.7"
289,1,"2,373,467","2,373,467",0,10,"1,327.2","1,555","1,678.5","1,935.5","2,110.1"
290,10,"2,373,477","2,373,477",0,31,"1,029.2","1,484","1,757","2,144.5","2,459.2"
291,12,"2,373,489","2,373,489",0,6,987.4,"1,176","1,399.5","1,726.5","2,696.6"
292,1,"2,373,490","2,373,490",0,20,"1,389.2","1,838","2,089.5","2,328","3,993.1"
293,1,"2,373,491","2,373,491",0,16,790,"1,579.5","1,715","1,977.5","2,190.4"
294,1,"2,373,492","2,373,492",0,18,"1,675.2","1,824","2,027","2,226.5","2,480.4"
295,1,"2,373,493","2,373,493",0,4,"1,026.6","1,634","2,304","2,493","2,938.3"
296,21,"2,373,514","2,373,514",0,19,"1,001.6","1,439.5","1,756.5","1,952","2,220.9"
297,1,"2,373,515","2,373,515",0,21,"1,631.1","1,812.5","2,113","2,497","2,728.1"
298,1,"2,373,516","2,373,516",0,5,"1,590.9","1,962.5","2,492","2,627.5","2,723.4"
299,1,"2,373,517","2,373,517",0,26,"1,816","1,933","2,322","2,747","29,356"
300,21,"2,373,538","2,373,538",1,14,428,"1,722","2,107","2,817","15,656"
