BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
45,1,48,48,0,5,11978.400000000001,12372,12629,13013,29501.599999999944
46,1,49,49,0,25,895.5999999999999,1361,1499,1704,13205.199999999964
47,1,50,50,0,3,890.6,1318,1629,2106,12463.999999999967
48,1,51,51,0,2,2031.2000000000003,2346,2447,2658,12848.999999999973
49,1,52,52,0,4,1030.4,1454,1606,1954,13431.19999999998
50,1,53,53,0,9,8685.8,9110,9360,9849,15338.799999999988
51,1,54,54,0,23,1610.0000000000002,2094,2323,2791,3804.3999999999983
52,1,55,55,0,15,1370.2,1858,2114,2815,4750.399999999998
53,1,56,56,0,56,854,1331,1460,2603,6078.399999999996
54,1,57,57,0,14,1125.4,1847,1972,2115,5649.799999999996
55,1,58,58,0,3,625,1068,1193,2344,6089.999999999996
56,1,59,59,0,10,1150.4,1574,1854,2852,12601.799999999992
57,1,60,60,0,38,3394,3790,3961,4663,6302.799999999997
58,1,61,61,0,12,1407.2,1769,1946,2292,4123.999999999996
59,1,62,62,0,10,1971,2303,2656,2819,6426.399999999998
60,9,71,71,0,201,1532,1807,1960,2556,3631.6
61,9,80,80,0,3,1158.8,1372,1485,2243,12501.999999999973
62,1,81,81,0,5,1099.6000000000001,1377,1736,3551,9169.399999999969
63,1,82,82,0,5,717,1049,2656,9121,11108
64,1,83,83,2,4,1886,2755,5823,11824,20976
65,1,84,84,1,4,844.9000000000001,1529,7435,15923,17447.099999999995
66,1,85,85,1,6,945,1559,2433,10206,12834
67,3,88,88,0,8,1397,2342,5817,16474,18121.999999999996
68,1,89,89,1,4,943,1439,11754,13218,14729
69,1,90,90,1,8,3521,4166.5,5232.5,6341,9860
70,1,91,92,1,4,997,1880,4718,9201,12327.599999999955
71,1,92,96,1,6,1164,2138.5,2827.5,3528,9859
72,5,97,97,0,2,754.4000000000001,1635,1798,2760,8422.399999999998
73,1,98,98,0,3,1303.2000000000003,1625,2420,4948,12396.999999999984
74,1,99,99,1,6,737,1286,2135,5931,11371
75,1,100,100,1,4,744,1223,1481,2730,7627
76,1,101,101,0,1,922.8000000000002,1132,1816,4630,11592.199999999979
77,1,102,102,1,4,1263,2260,12058,22078,27288
78,1,103,103,1,5,1605.2000000000003,2792,16678,17680,27479.999999999953
79,3,106,106,3,6,1328,3468.5,10356,12462,25490.5
80,1,107,107,0,9,1558.9,2503,3619,7912,18136.199999999997
81,1,108,108,0,13,2416.8,2780,3268,4951,8517.8
82,11,119,119,0,5,783.8000000000001,1319,1701,2537,8120.799999999994
83,2,121,121,0,4,2119.1,2742,13760.5,17841,30785.09999999999
84,9,130,130,1,11,4577,5618.5,7278,13782.5,23273
85,10,140,141,2,4,607,2429,4799.5,14051.5,28271
86,3,143,146,2,6,1365,2477,3747.5,9542,21585
87,7,150,150,0,8,582.9000000000001,1016,3049,6129,20930.199999999993
88,2,152,152,0,3,2830,3046,3760,9129,26069
89,1,153,153,1,4,2055.6,2292,4222,9562.5,23312.29999999999
90,1,154,154,0,7,1349,2658,4314,9768,17480.799999999996
91,3,157,157,0,7,1030.7000000000003,1785,5225,9922,22270.399999999994
92,7,164,165,1,11,2784.5,4166,9920.5,16949,21304
93,11,175,175,1,10,1177.6,1990,6393,7991,13373.999999999993
94,1,176,176,0,5,1133,1952,2618,5307,12720.399999999996
95,1,177,177,0,3,5388.4,5824,6139,6496,11305.199999999997
96,1,178,178,0,7,1436.6000000000001,2220,2690,4104,7331.799999999996
97,2,180,180,0,4,1111.6,1530,1789,2255,5237.199999999999
98,1,181,181,0,3,1778,2163,2648,4029,5857.4
99,1,182,182,0,6,908,1125.5,1699.5,14039,23662
100,1,183,183,1,10,1473,2011,3511,9791.5,15703
101,1,184,184,1,5,626,1156,1547,2738,12217
102,1,185,185,0,6,850.2,1286,2123,5837,10591.599999999997
103,1,186,186,0,5,1205.7,1878,2304.5,3705,12934.499999999949
104,1,187,187,0,11,3596,3973,4368.5,4691,9108.499999999975
105,1,188,188,0,13,1245,1795,2099,2555,5014.199999999998
106,1,189,189,0,5,1407.8,1849,2329,4921,6085.799999999999
107,1,190,190,0,16,1672.2000000000003,2355,2563,3576,197128.99999999994
108,2,192,192,0,185,3257.6,3976,7179,11976,21958.79999999996
109,3,195,195,0,9,1735.5000000000002,3119,5134,12921,38929.799999999945
110,2,197,198,0,34,1961.9,3086,7930,19080,23558.099999999995
111,6,203,203,0,15,1893.4,2629,3305,17141,22416.199999999997
112,4,207,207,0,18,10606.8,11613,13109,25545,31116.4
113,9,216,216,0,28,2254.5,3846.5,7300.5,12759.5,32576.999999999876
114,1,217,217,1,12,1457.1000000000001,2464,8695,21201.5,30962.09999999987
115,17,234,234,0,12,1962.8000000000002,2941,4027,23079,42021.99999999996
116,34,268,268,0,16,1703.2,3023,7101,19111,42995.59999999999
117,129,397,397,0,4,1508.4,3832,11498,24562,53558.6
118,41,438,438,0,5,1205.0000000000002,2568,8676,43342,70854.39999999985
119,62,445,500,1,8,6462.6,7943,12852,41813,76217.19999999987
120,148,648,648,0,13,1075.2,3541,6528,33964,83913.4
121,61,709,709,0,4,10165.400000000001,12587,15111,38029,89951.59999999999
122,143,852,852,0,32,1756.0000000000002,3229,3791,12466,63372.39999999999
123,306,1158,1158,0,9,3151.2,4347,5422,15156,66832
124,83,1241,1241,0,14,1860.8,2734,3683,11416,69506.8
125,184,1425,1425,0,6,1565.2,2426,3425,6819,70923.59999999998
126,87,1512,1512,0,4,843.0000000000001,1721,2918,7713,72855.39999999997
127,32,1544,1544,0,8,1055.2,1697,3776,7475,74684.59999999992
128,69,1613,1613,0,11,1673.6,2170,2736,7321,70557.7999999999
129,134,1747,1747,0,19,2945.8,3701,5484,14438,62273.79999999988
130,198,1945,1945,0,20,700.8000000000001,1267,2428,8467,59275.39999999984
131,194,2139,2139,0,4,2692,3353,4198,6983,62443.19999999985
132,144,2283,2283,0,5,1503,2319,3326,4172,67091.59999999986
133,45,2328,2328,0,16,4257.200000000001,4730,6187.5,9029,82944.59999999983
134,511,2839,2867,0,34,3908,4812,5773.5,7769,63374.099999999846
135,1833,4672,4672,0,8,2708.4,3240,4514,18479,97157.59999999995
136,226,4898,5219,1,17,5468,6084,7027,13150,84230.59999999989
137,991,5889,5889,0,9,1794.6000000000001,2717,4064,11207,87448.79999999993
138,186,6075,6075,0,4,1373.4,2245,3782,10183,91378.79999999992
139,130,6205,6205,0,3,1199.8,1996,2589,10979,95214.99999999988
140,143,6348,6348,0,5,1213.6,1949,2962,9726,97014.19999999987
141,165,6513,6513,0,8,1435.8,2384,3008,4980,96557.39999999985
142,242,6755,6755,0,6,1307.2,2434,2994,4345,97463.59999999982
143,173,6928,6928,0,4,1134.6,2082,2463,3954,96275.39999999982
144,244,7172,7172,0,11,2286.2,2943,3560,8770,86768.39999999982
145,517,7689,7689,0,13,4652.2,5319,6207,8007,79002.5999999998
146,892,8581,8581,0,31,1140.8000000000002,2117,2754,3505,64546.399999999834
147,2051,10632,10632,0,7,2069.4,3386,3756,5769,74002.59999999983
148,592,11224,11224,0,31,1395.2,1983,2659,4251,63392.999999999854
149,1588,12812,12812,0,11,2292.4,3476.5,15929.5,34885,43996.49999999996
150,853,12916,13665,1,19,1250,2083,17638,27872,65939
151,1520,15185,15300,1,13,1936.5,5200,14555,17160,86398.20000000007
152,1200,16385,16385,0,12,1708,3370,4127,6639,77812.99999999997
153,728,17113,17113,0,9,853.4000000000001,1937,2608,4277,71527.59999999998
154,541,17654,17654,0,12,4607.200000000001,5792,6090,7079,62298.59999999997
155,1192,18846,18846,0,13,1668,2583.5,4437.5,12751,45985
156,1095,19770,19941,1,8,1156,1759,4515,7166,56986
157,697,20638,22910,0,3,1184.9,1918,2852.5,5327,56305.99999999999
158,471,21109,21109,0,4,7013.800000000001,7619,8190,10660,53916.399999999994
159,1437,22546,22546,0,14,1899.8000000000002,2453,3556,5602,41126.99999999999
160,1444,23990,23990,0,24,7085.200000000001,7936,9300,11905,26057.999999999993
161,3806,27796,27796,0,8,5464,6366,7706,8159,35928.99999999997
162,1592,29388,29388,0,17,1889.2000000000003,2697,3548,5035,34100.399999999965
163,2441,31829,31829,0,15,6819,7598,8258,8771,40886.99999999996
164,2725,34554,34554,0,19,3755,5113,6257.5,19676,49265
165,2776,37105,37330,1,10,1551,2930,3562.5,10835,50561
166,1281,38611,38611,0,7,1006,2246,3350,4711,58364.999999999985
167,1102,39713,39713,0,15,2621.8,3585,3950,5367,57953.59999999998
168,1885,41598,41598,0,17,2070.6000000000004,2860,3380,4784,63407.59999999999
169,2209,43807,43807,0,12,1416.4,2842,3561,4058,59631.599999999984
170,2451,46258,46258,0,28,2343.8,2992,4084,4507,42627.39999999997
171,6733,52991,52991,0,5,2615.7000000000003,3654,4655,5404,48297
172,1082,54073,54073,0,2,2543.7000000000003,3041,3544.5,4947,50191.59999999998
173,1358,55431,55431,0,6,1595.5,2253,2981.5,3312,50603.29999999999
174,1056,56487,56487,0,13,2343.4000000000005,2733,3456,4559,60204.19999999998
175,4991,61478,61478,0,8,5198.1,5679.5,5976.5,6810.5,64288.999999999985
176,926,62404,62404,0,15,3613.2000000000007,4135,4288,5571,73768.2
177,4856,67260,67260,0,22,2330.9000000000005,3224,3483.5,4789,60922.49999999996
178,5968,73228,73228,0,6,2709.8,3946,4022,5324,66060.39999999997
179,1340,74568,74568,0,21,2287.9,3104,3607.5,4285,54035.29999999983
180,9072,83640,83640,0,12,4356.200000000001,5262,7711,29036,88750.5999999997
181,5487,88770,89127,1,16,3488.7000000000007,7083,8739,14183,236194.99999999907
182,4711,93838,122386,1,8,3227,3674,6610,7399,36481
183,2198,96036,96036,0,22,1670,3156,3335,4297,29116
184,6880,102916,102916,0,16,1631,3951,5674,6402,43351
185,5323,108239,109148,0,12,1972,3530,4913,5762,32415
186,5117,113356,113356,0,21,6625,6987,7343,8419,17502
187,12818,126174,126174,0,23,1808,5492,6437.5,8208,9984
188,10302,136476,136476,0,17,6318,6819,9916,10957,48931
189,10500,146976,146998,1,22,2582,5802,6419,8705,30586
190,9330,156306,156306,0,18,4842,5609,8436.5,8771,14522
191,10282,166588,166588,0,22,2611,6937,10474,11081,213696
192,10833,177421,181687,0,31,2898,8478,13583,71345,393837
193,27989,178766,205437,1,44,4457,12953,16457,39222,354750
194,22743,207073,228153,1,33,4098,11844,18317.5,35612,414254
195,22243,218899,261768,2,40,5399,16430,75939,199975,413154
196,1047,251443,295384,2,19,3974.0000000000014,20291,87172,284445,445645.1999999998
197,360,251803,307295,1,11,8149.5,48429,97924,327715,544256
198,33616,285418,340911,1,91,8900,96429,183857.5,285722.5,516397
199,33615,311158,319034,3,115,6290.6,67674,148820.5,212435,419759.99999999924
200,33616,352650,352650,1,39,5619,73791,119309.5,193213,501711
201,33616,386265,386266,1,88,9414,55930,92631,223268,505520.9999999992
202,33615,386768,419881,2,82,5446,42174,124938,293057,452396
203,33615,433876,453496,3,44,5146,82342,163435,302356,413814
204,10960,464456,487111,2,21,5452.400000000001,95802.5,272693,388479,492902
205,17234,481690,498071,1,97,21103.600000000002,129063,213528,294904,425180.59999999986
206,17280,498970,531687,1,21,6077,137243,243801,293243,400406.5
207,33615,532585,565302,1,122,7190,90040,130346,185262,301316
208,18156,550741,550741,0,63,27962.4,144491,334390,760390,1122468.5999999999
209,33615,584356,584356,1,47,47166,198492,426166,704005,1002917
210,33615,617971,617972,3,142,6483,121514,324191,567942,946763
211,28139,646110,651586,1,36,28298,158117,352316,556156,916483
212,33615,679725,685200,1,102,12664.600000000006,94393,342725,516268,828096
213,33615,713340,718815,3,96,6628.2,72517,306272,544483,769295.6000000001
214,30278,743618,743618,0,28,14170,219639,393761,600371,794519
215,22594,766212,766212,0,164,10950,73173,220991,379450,634793.3999999993
216,33615,799827,799827,2,78,6795,46325,205579,494701,713237.3999999997
217,33616,833442,833443,1,40,35318.4,180032,480880,825593,1854259.4999999995
218,33614,867057,867058,2,99,7134.400000000001,189972,504938,865670,1886085.9999999974
219,33615,900671,900672,1,111,12769.5,168041.5,389824.5,725462.5,1668654
220,33615,934285,934287,3,85,7723,154107,405646,748016,1549397
221,33616,967901,967903,2,70,7562.000000000001,182946,406350,711562,1554415.9999999995
222,33615,1001515,1001518,5,43,6027,145218,364586.5,675805,1929902
223,33615,1035130,1035133,2,20,6250.4,130531,544765,1399760,2452435.3999999976
224,33615,1068745,1068748,3,31,5811,213278,507048,943160.5,2244492.5
225,33615,1102362,1102364,4,40,5664.8,104277,369123,954518,2562786
226,24988,1127351,1135977,3,13,5116,110252,474157,1051252,2020507
227,1,1127352,1169592,2,18,5824,140812,764725,1389754.5,2682889
228,557,1127909,1203207,3,52,5414,333433,822496.5,1403862,2106736
229,33614,1161523,1194581,2,36,8502,319361,751803,1394631,2604057
230,23190,1184713,1228196,2,55,6403,277615,615420,1350605,1858965
231,1,1184714,1261811,1,11,24881,356655,901362.5,1655671,2974386
232,10152,1194866,1295425,2,6,31235.800000000017,352463,879422,1631594,2716022.9999999963
233,25676,1220542,1318944,2,37,5837,344974,865067,1534882,2943311
234,33614,1239940,1318945,5,73,5130.4,225433,620639,1558290,2905124.9999999995
235,33615,1273555,1352560,3,30,5614,245402,915549,1579693,2852384
236,33615,1321386,1352789,1,62,5251.8,222644,860809,1568903,2798118
237,33615,1355001,1386403,1,23,10591.2,333370,1048502.5,1638707,3071760.399999999
238,33615,1388616,1420018,4,29,5410.900000000001,134871,611278.5,1548738,2816910.7999999993
239,33615,1422231,1422231,3,12,4725.6,231680,915706,1635941,3152384.599999996
240,28887,1451118,1455847,2,23,4893.6,191471,628433,1463677,2893058.5999999996
241,31177,1482295,1489462,2,8,4902,329784,1048279,1636874,3586149
242,593,1482888,1523077,2,18,5018,235269,898804,1631679,3014507
243,2257,1485145,1556692,2,11,4141,319724,904460,1482343,3006371
244,1728,1486873,1583134,0,13,2347,327639,1042611,1635610,2995776
245,1392,1488265,1520488,1,50,4766,484496,1183262,1888900,2967612
246,19665,1507930,1507930,0,32,119840,472068,989384,1581081,2955649
247,17250,1525180,1525180,0,19,111865,560210,980871,1438219,2957131
248,33615,1558795,1558795,2,10,5145,194333,974950,1449201,3057799
249,33615,1592410,1592410,1,68,4929,212677,934742,1399322,2995906
250,33615,1626025,1626025,1,21,6198,212239,925636,1395782,2981355
251,33615,1659640,1659641,1,38,4875,245119,555703,1374536,2944278.4
252,8732,1668372,1693255,2,43,4404,126717,274882,1083959,2885995.5999999996
253,33615,1671746,1726870,3,56,3406.1000000000004,90973,392777.5,1259023,2867200.7
254,33615,1705361,1760485,1,13,4272,83821,476364,1442017,2884470
255,29771,1765373,1792693,1,18,4589,167871,808769,1464806,3002072
256,1,1765374,1798988,2,13,639,165439,799566,1439180,2990780
257,1,1765375,1832603,1,2,5193,203859,906108.5,1449350,2990498
258,1,1765376,1866218,0,9,6109,207510,1008041,1450871,2983917
259,1,1765377,1765377,0,15,37308,319837,999866,1451155,2970334
260,6689,1772066,1772066,0,16,24703,195842,775321,1442009,2969288
261,2997,1772067,1775063,1,27,2575,170430,752422,1424695,2956971
262,15478,1790541,1790541,0,8,13774,284429,967857.5,1440160,2966457
263,1,1790542,1790542,0,4,12637,283539,968900.5,1448603,2976078
264,1,1790543,1790543,0,13,2575,273812,961363,1446763,2977096
265,1,1790544,1790544,0,8,2810,201816.5,841432,1441386,2981983
266,3908,1794452,1795827,1,6,3063,179852,732805,1435898,2989377
267,13420,1807872,1829442,1,45,5246,139920,694929,1402019,2959119
268,26915,1834787,1834787,1,8,3232,162691,798923.5,1418655,2968739
269,1,1834788,1834788,0,10,31003,222802,916221,1430470,2970964
270,176,1834964,1834964,0,19,17077,144201.5,774775,1407533.5,2967430
271,1,1834965,1836501,1,12,864,138260.5,764887.5,1404676.5,2969124
272,283,1835248,1835248,0,14,2116,131757,645272,1382198,2968470
273,6876,1842124,1868863,1,7,4020,128277,640255,1382751,2974655
274,24866,1866990,1866990,0,18,16494,135781,844394,1419210,2971244
275,4873,1871863,1871863,0,8,10537,133560,837596,1422870,2974980
276,1,1871864,1871864,0,3,7847,135412,835199,1430080,2982504
277,611,1872475,1872475,0,11,1613,129388,825041,1367875,2981531
278,448,1872923,1906090,1,6,1026,75643,603431,1366744,2986189
279,916,1873839,1939705,1,2,1899,119249,710368,1406640.5,2994670
280,348,1874187,1951955,1,5,1230,101236,598368,1369290,2999687
281,653,1874840,1962090,0,12,1681,125373,802847,1447564,2997281
282,1729,1876569,1908455,0,10,1044,100403,687282.5,1402831.5,2997700
283,1685,1878254,1878254,0,9,2203,116868,784879,1451050,2999174
284,1136,1879390,1879390,0,8,1436,114112,777819,1454069,3001239
285,3900,1883290,1883290,0,4,1988,131801,835397.5,1461775,3007409
286,244,1883534,1883534,0,7,1535,113576,773478,1465710,3010207
287,1,1883535,1885511,0,16,868,102705,544696,1336953,3004114
288,752,1884287,1884287,1,16,1427,60090,433893,1326194,2998457
289,13031,1894136,1897318,2,17,2317,37956,326873,1315530,2995899
290,2446,1899724,1901622,1,19,1351,25836,498506,1301691,2989001
291,11244,1911008,1911008,0,4,8091,83711,778322.5,1449998,2997444
292,3648,1914656,1914656,0,8,3177,78800,773418.5,1451492,2999053
293,2479,1917135,1917135,0,16,3683,56157,474116,1287840,2992047
294,14749,1924930,1950750,1,6,2452,29722,470526,1287592,2996300
295,3003,1934887,1934887,0,7,2719,56829,676863,1451626,2997669
296,456,1935343,1935343,0,19,1802,38539,658706,1441152,2987929
297,3015,1938358,1938358,0,4,3063,35748,655840,1446179,2991769
298,12,1938370,1938370,0,10,1514,26325,434115,1262585,2989524
299,1200,1939570,1959560,0,3,1476,8860,432872,1262870,2995146
300,318,1939888,1939888,0,7,1041,18287,532374.5,1356220,2996459
301,1246,1941134,1941134,0,8,1363,12855,525240.5,1354287,2996319
302,1924,1943058,1943058,0,13,2362,4387,619417,1455843,2992987
303,2349,1945407,1945407,0,5,1714,3773,615383,1461566,2996441
304,676,1946083,1946083,0,2,1251,42062,708253.5,1469331,3002323
305,155,1946238,1946238,0,8,2766,3693,606802,1470963,3001991
306,3338,1949576,1949576,0,6,1324,31708,388513,1237263,3004936
307,997,1950573,1950648,1,4,1393,29643,384981,1236385,3009197
308,95,1950668,1952144,0,19,1591,19289,580825,1472955,2997522
309,25003,1975671,1975671,0,8,9900,21237,469524.5,1348616,3001421
310,6315,1979761,1981986,0,17,2888,9587.5,453776.5,1339034,2992765
311,1223,1983209,1983209,0,5,2889,13968,556399,1477451,2995619
312,246,1983455,1983455,0,6,1452,10584,551053,1480577,2997658
313,2544,1985999,1985999,0,6,1785,13307.5,440093,1344143,3000466
314,917,1986916,2019614,0,25,3431,56272,153398,1177911,2983293
315,22689,2009605,2009623,1,20,4501,39225,108541,1164112,2973916
316,7029,2015097,2017701,0,27,3035,14791,375986.5,1447268,2954919
317,33615,2050249,2050249,1,12,5288,14162,264019,1540082,2953829
318,8376,2058625,2058625,0,7,8836,35140,468591,1535396,2953063
319,4093,2062718,2062718,0,24,3209,16099,559229,1516905,2994140
320,3875,2066593,2096333,1,14,2884,4949.5,224220,1312903.5,2982193
321,2028,2068621,2068621,0,11,3941,4611,214736,1110394,2972761
322,2846,2071379,2071467,1,12,0,2579,204062,1496791,2967613
323,48,2071515,2071515,0,6,466,2349,406509,1495159,2967095
324,1,2071516,2071516,0,4,1552,2026,402952,1495513,2968751
325,1,2071517,2071517,0,8,2730,3064,395431,1492082,2966633
326,1,2071518,2071518,0,8,1086,1581,284075,1488568,2964486
327,1,2071519,2071519,0,4,1179,1621,280643,1489171,2966687
328,2489,2074008,2074008,0,11,1724,2632,374430,1483503,2961664
329,384,2074392,2074392,0,4,1451,2015,371140,1484006,2963543
330,39,2074431,2074431,0,9,2459,4322,362987,1479449,2960675
331,8141,2082572,2082572,0,12,5669,6723,249537,1473235,2955616
332,15780,2095041,2098352,0,17,4123,9387,39096,1006156,2797557.999999998
333,2329,2100416,2100681,1,25,1709.5,6829,13874,746539,2402515.5999999978
334,1263,2101824,2101944,1,4,1570,4188,13797,1030291,2929973
335,280,2102224,2102224,0,8,1107,6388,304598,1485873,2928894
336,675,2102899,2102899,0,13,1246,2120,189676.5,1477859,2921692
337,2489,2105388,2105388,0,4,2013,2331,289748,1479098,2923794
338,610,2105998,2105998,0,5,1121,1864,285385,1478739,2924897
339,832,2106830,2106830,0,6,1059,1608,279970,1477333,2925053
340,804,2107634,2107634,0,3,1202,1319,277832,1479041,2928048
341,338,2107972,2107972,0,17,1939,2085,160494,1466698,2917299
342,3015,2110987,2110987,0,3,1209,2238,158796,1468788,2920585
343,715,2111702,2111702,0,9,2248,2612,251492,1464502,2917242
344,1133,2112835,2112835,0,18,1481,1988,234613,1451840,2904961
345,2944,2115779,2115779,0,11,1978,2688,225794,1446097,2900062
346,1761,2117540,2117540,0,15,1972,2615,211889,1433878,2891152
347,1957,2119497,2119497,0,13,2034,2583,199786,1423055,2884080
348,2610,2122107,2122107,0,19,2164,2598,181862,1406258,2871331
349,3062,2125169,2125169,0,23,1305,4010,159731,1385760,2854642
350,5341,2130510,2130510,0,4,2887,4012,157083,893085,2857379
351,449,2130959,2131074,1,9,843,2188,149945,885953,2854175
352,1113,2132072,2132072,0,23,1099,2362,127820,1358104,2836961
353,3885,2135957,2135957,0,9,1467,2594,120649,1351298,2834413
354,1,2135958,2135958,0,14,1148,1337,107031,1339300,2826567
355,1,2135959,2135959,0,6,891,983,101384,1334618,2826372
356,1,2135960,2135960,0,7,1775,1893,94728,1328806,2825010
357,1,2135961,2135961,0,19,1318,1508,76046,1311074,2811681
358,1,2135962,2135962,0,2,1299,1510,74373,1310423,2815641
359,1,2135963,2135963,0,2,1816,2237,73089,1309708,2819324
360,1,2135964,2135964,0,43,0,883.5,30374,1270120.5,2781884
361,286,2136250,2136250,1,2,1175,1612,28725,1269188.5,2785715
362,1,2136251,2136251,0,20,947,1157,8877,1251746,2771462
363,129,2136380,2136380,0,8,1749,1917,2755,1245505,2769407
364,1,2136381,2136381,0,14,772,955,1669,1232623,2761538
365,32,2136413,2136413,0,22,1570,1804,2498,1212322,2745378
366,150,2136563,2136563,0,2,1698,1871,2515.5,1212840,2749409
367,1,2136564,2136564,0,8,618,915,1417.5,1206884,2746968
368,1,2136565,2136565,0,12,1076,1420,1925.5,1196235,2740533
369,1,2136566,2136566,0,27,726,788,1514,1170720,2719102
370,1,2136567,2136567,0,6,962,1052,1962,1166548,2718827
371,1,2136568,2136568,0,11,1322,1722,2246,1156738,2713442
372,1,2136569,2136569,0,7,867,967,2629,1150931,2712189
373,1,2136570,2136570,0,13,1874,2108,19513,650499,2704995
374,10222,2146792,2147024,1,7,2047,4811,13780,647240,2705791
375,6311,2153103,2153103,0,7,3774,4333,10668.5,1131112,2705225
376,2148,2155251,2155251,0,6,3295,4656,7338,1127061,2705185
377,1245,2156496,2156496,0,10,1496.8000000000002,3094.5,135498.5,515629,2602301.699999992
378,33615,2190111,2190111,1,100,4101,10808,39124,420475,2412142.399999997
379,7026,2197137,2197137,0,26,3446,14085,19302,1003014,2591784
380,79,2197216,2197216,0,24,310,1107,34944.5,736960,2571878
381,42,2197258,2197258,0,16,797,3870,21319,477755,2559801
382,12927,2210185,2214545,1,5,2189,7247,17592,476468,2559957
383,4492,2214677,2214677,0,12,2456,2997,36415,955516,2552182
384,1,2214678,2214678,0,8,1404,1537,28743,949464,2546826
385,194,2214872,2214872,0,12,1962,2084,17119,938651,2537369
386,1036,2215908,2215908,0,7,1114,1352,10596,932937,2533071
387,6,2215914,2215914,0,23,837,1110,1874.5,910955,2512703
388,1859,2217773,2217773,0,16,1069,1940,3494,896573,2503893
389,38,2217811,2217811,0,8,2295,2456,2776,890467,2498828
390,726,2218537,2218537,0,23,2681,2928,3815,868540,2478480
391,3937,2222474,2222474,0,41,4148,4316,5567,829258,2440706
392,7001,2229475,2229475,0,10,3592,3911,4746,821002,2434517
393,1231,2230706,2230706,0,15,2324.2,2772,24129,188096,2005802.599999994
394,2152,2232858,2232944,1,11,1110,2296,13913.5,102265,1892589
395,1748,2234480,2234606,0,11,826,3441,4647,540257.5,2406428
396,2457,2237063,2237063,0,12,1004,2208,3036.5,779449,2397870
397,1504,2238567,2238567,0,18,2046,2340,2843.5,763731,2382820
398,2662,2241229,2241229,0,3,1801,2998,4004.5,762262,2382780
399,473,2241702,2241702,0,17,913,1848,2718,243610,2368439
