BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
118,134482,1369403,1369403,0,417,116934.9,133006,208841,1525518,3812338.6000000034
119,134483,1503886,1503887,2,371,60912,154306,603154,1323386,2989250
120,121500,1625386,1638369,2,202,35153,154678,485348.5,1367039.5,3082517
121,4561,1629947,1759870,1,163,20812,204140,628100,1445246.5,4011091
122,134483,1693411,1764430,1,130,59995,274231,753156,1599936,3962262
123,56826,1821256,1821256,0,67,144990.2,311627,1008891,1546088,3807677.7999999984
124,231,1821487,1821487,0,12,146409,361902,1020139,1641330,3841617.1999999983
125,24440,1845927,1845927,0,72,95498.40000000001,352637,977383,1614198,3817450.7999999984
126,58725,1807193,1904652,0,166,25149.200000000004,257791,844571,2090044,3598308.9999999963
127,31034,1935686,1935686,0,102,49621.40000000001,215354,768768,1434226,3684617.7999999984
128,84375,2020061,2020061,0,141,83545.4,157366,766097,1333184,3588789.5999999987
129,86948,2107009,2154544,0,198,34814.4,216059,315907,980619,3436458.7999999984
130,103820,2210829,2210829,0,109,84764.20000000001,193527,565635,1182279,3376295.1999999983
131,45874,2234165,2256703,0,238,25875,71864,246767,674710,3207531.999999998
132,29965,2286668,2286668,0,144,9356.5,55058,309569,1046961.5,3205206.5
133,7713,2294381,2294381,0,30,6431.100000000001,58721,364335.5,1002320,2975718.799999997
134,76153,2370534,2382666,1,147,15591.4,36483,336527,1111565,2864866.799999997
135,12133,2222572,2382667,0,59,5613,9926,323524,1135792.5,3046942
136,1,2222574,2382668,0,28,582,868.5,299288.5,1113475.5,3029632
137,2,2382670,2382670,0,31,273,12379,34970.5,862465.5,2442111
138,1,2278330,2382671,1,25,691,953,10062,835073,2423454
139,1,2382672,2382672,0,9,990.8,1104,225121,1160111,3130300.6000000015
140,1,2382673,2382673,0,8,350.2,453,223153,1159848,3129371.000000002
141,1,2382674,2382674,0,2,268.60000000000014,882,225825,1164218,3137942.2000000016
142,1,2382675,2382675,0,7,222.20000000000002,412,224891,1165213,3137734.8000000017
143,1,2382676,2382676,0,21,1040.8,1082,211607,1150003,3125816.2000000016
144,1,2382677,2382677,0,3,697.2,898,213190,1155250,3129321.400000002
145,1,2382678,2382678,0,71,1008.8000000000001,1187,146063,1091330,3066577.8000000017
146,1,2382679,2382679,0,17,928.8000000000001,1166,132754,1083690,3054459.8000000017
147,1,2382680,2382680,0,2,235.60000000000002,421,134533,1089187,3058101.000000002
148,1,2278342,2382681,0,172,6611,6843,7157,791696.5,2773314
149,1,2278343,2382682,0,979,9868.5,10009.5,10300,20253,1799073.5
150,2,2278344,2382684,1,593,606,688,909.5,4796,620918
151,1,2278345,2382685,1,23,1079,7490,7631,10868,604173
152,1,2278346,2382686,1,12,940.2,1296.5,1344,7098,715375.9999999932
153,1,2278347,2382687,1,3,433.7,478,646.5,10148,955484.2999999966
154,1,2382688,2382688,0,14,727.4000000000001,996,1239,7258,1304716.0000000019
155,4,2382692,2382692,0,28,615.2,808,879,6810,1284077.2000000016
156,2,2382694,2382694,0,14,905.4000000000001,1044,1172,9063,1277156.4000000018
157,2,2382696,2382696,0,73,7003,7277,7475,11083,1211853.8000000017
158,1,2382697,2382697,0,11,276.8,448,511,6569,1208179.4000000018
159,1,2382698,2382698,0,34,639.2,831,875,5276,1181581.6000000017
160,1,2382699,2382699,0,13,173,356,440,5825.5,1056150.5
161,9,2382705,2382708,0,8,5526.5,6752,6969,10662,1059236
162,2,2382710,2382710,0,16,204.20000000000007,818,877,7059,1169993.0000000016
163,1,2382711,2382711,0,2,1020.5,1193.5,1344.5,10615.5,1055639
164,1,2382712,2382712,0,3,522,695.5,888.5,13795.5,1060595
165,1,2382713,2382713,0,4,817,909,11686,45259,483032
166,1,2382714,2382714,1,6,535,3105,10297.5,39316,484962
167,1,2382715,2382715,0,35,3663,3968,4248,14394,924202.1999999983
168,1,2382716,2382716,0,8,494,699.5,947.5,11551,1039270.5
169,1,2382717,2382717,0,9,1119.5,1345.5,1479,7318,1037004
170,1,2382718,2382718,0,11,487,523.5,617,10109,1031543.5
171,1,2382719,2382719,0,4,3776,4004.5,4195,14558,1036765.5
172,1,2382720,2382720,0,5,771.8,995,1084,12646,452481
173,2,2382722,2382722,0,29,762,951,1106,6997,428673
174,3,2382725,2382725,0,8,375.00000000000017,968,997,7817,427963
175,1,2382726,2382726,0,12,288.20000000000005,432,633,5508,420214
176,1,2382727,2382727,0,2,881.2,1020,3115,11463,421903
177,1,2382728,2382728,1,6,3186.7000000000007,4620,4909,11603,420707
178,1,2382729,2382729,0,14,1032.5,1236,1286,8376,412547
179,1,2382730,2382731,0,13,5803.5,7531.5,7786.5,12857,404319
180,3,2382733,2382733,0,26,3645,3965,4197,10039,383902
181,1,2382734,2382734,0,36,660,870,1088,6160,359535
182,14,2382748,2382748,0,62,957.6,1133,1289,6103,302677
183,3,2382751,2382751,0,6,261,440.5,582,5540.5,301795
184,4,2382755,2382757,0,31,314,504.5,856,13739,277261
185,17,2382772,2382772,0,38,294.5,485.5,534,6733,243590
186,1,2382773,2382773,0,9,3660.8,3789,4017,8676,237326
187,1,2382774,2382779,0,52,351,375,458.5,8981.5,192090
188,22,2382796,2382796,0,29,568.2,724,752,9910,168122
189,21,2382817,2382817,0,116,13408,13624,23181.5,103415,106123
190,41,2382858,2382858,1,85,620,2506,9873.5,18449,25964
191,1,2382859,2382859,0,18,250.8,424,492,5366,10976
192,1,2382860,2382860,0,39,504.4000000000001,668,911,5341,6924
193,21,2382881,2382881,0,36,7539,7766,7982,10707,11462.6
194,1,2382882,2382882,0,23,9071,9293,9470,12126,13395.000000000002
195,7,2382889,2382889,0,35,468.20000000000005,643,825,8195,11643.400000000005
196,15,2382904,2382904,0,36,4996,5105,5359,9814,11933
197,41,2382945,2382945,0,147,2873,3178,3295,7106,8964
198,1,2382946,2382946,0,32,4602.8,4819,5120,10451,20251
199,21,2382967,2382967,0,62,691.2,819,870,5384,8017.000000000001
200,26,2382993,2382993,0,62,740.4,807,904,5849,7327
201,2,2382995,2382995,0,26,173.60000000000002,391,641,4995,11155.400000000012
202,15,2383010,2383010,0,44,3901.6000000000004,4151,4223,7397,9569
203,4,2383014,2383014,0,57,170.80000000000004,376,617,3714,4189
204,18,2383032,2383032,0,11,188.20000000000002,322,451,4809,190517
205,1,2383033,2383033,1,16,706.6,875,928,7905,177988
206,41,2383074,2383074,0,171,1026,1136,1199,5835,9757
207,21,2383095,2383095,0,20,414.80000000000007,582,673,5169,6974.000000000003
208,1,2383096,2383096,0,46,3653,3988,4181,7731,8476.800000000001
209,21,2383117,2383117,0,31,2904,3033,3263,6424,7057.200000000001
210,1,2383118,2383118,0,14,183.60000000000002,373,597,2941,4186
211,1,2383119,2383119,0,64,4486,4737,5059,7373,8120.2
