BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
64,23522,"355,685","373,394",3,111,"20,647","51,956","98,625.5","289,088","699,393"
65,361,"356,046","487,998",1,138,"16,827","77,338","271,195.5","435,200.5","1,275,357"
66,4043,"360,089","380,754",2,40,"15,438","183,702","321,518","524,260","1,239,881"
67,43806,"394,736","403,895",1,149,"61,093.2","213,043","364,366","542,947","1,106,993"
68,53254,"404,674","465,236",3,216,"11,777","70,641","203,523","360,709.5","910,662"
69,16561,"451,299","517,620",3,87,"15,934","99,155","203,025","462,844","852,585"
70,5272,"478,982","478,982",0,114,"48,400.2","122,679","311,426","498,670","759,950.8"
71,23655,"502,637","613,465",3,218,"21,224","169,650","329,545","702,385","1,478,932"
72,29435,"532,072","637,120",1,148,"44,530","249,538","512,727","864,473","1,458,348"
73,77290,"609,362","666,556",2,165,"38,062","227,371.5","421,392","883,044","1,396,973"
74,134484,"695,170","743,846",1,261,"76,901.6","185,204","496,529","823,103","1,316,126"
75,9619,"753,465","825,115",3,267,"17,510","152,182","420,197","693,819","1,331,494"
76,93819,"822,054","847,284",3,304,"16,145","149,963","272,600","576,099","1,235,086"
77,80331,"908,099","956,536",1,315,"15,990","142,445","156,808","281,064","957,889"
78,102822,"936,567","1,030,437",0,126,"33,437.6","105,699","289,716","820,827","1,152,353"
79,68430,"1,098,867","1,102,383",1,160,"29,235.7","118,374","425,223","672,088","1,037,734"
80,79527,"1,178,394","1,215,336",1,209,"50,401","295,755","363,449","546,680","1,364,868"
81,37170,"1,215,564","1,349,819",1,104,"25,899","315,563","660,302.5","1,052,442","2,244,761"
82,134481,"1,350,045","1,350,046",1,384,"91,663","258,839","579,040","875,003","1,911,240"
83,28460,"1,357,490","1,378,505",1,273,"13,216","92,779","376,572","748,620","1,752,555.6"
84,80645,"1,459,150","1,491,973",0,128,"27,822","349,404","611,450","1,093,018","2,267,209"
85,133833,"1,489,883","1,593,632",2,327,"18,725.4","162,951","340,141","862,907","1,928,661.4"
86,41499,"1,634,482","1,676,179",0,221,"19,063.9","54,166","176,574","415,070","1,808,240.5"
87,70633,"1,705,115","1,705,115",0,258,"44,383.5","105,919","184,932.5","554,762","1,631,688.7"
88,74950,"1,780,065","1,780,065",0,226,"21,521","88,850","303,136","755,582","1,671,158"
89,80197,"1,831,716","1,860,262",1,163,"22,101","109,526.5","264,664","716,586.5","1,562,392"
90,26483,"1,886,745","1,886,745",0,140,"9,056","131,446","207,335","682,009","1,453,240"
91,47203,"1,933,948","1,933,948",0,183,"36,619.5","93,277","173,347","624,206.5","1,360,176.5"
92,92850,"2,026,798","2,026,798",0,261,"81,832.5","151,442","196,653.5","418,897","1,173,221"
93,65189,"2,091,987","2,091,987",0,157,"22,977","63,999.5","94,431","403,876.5","1,073,116.5"
94,53636,"2,145,623","2,145,623",0,428,"19,830.5","40,507","74,206.5","281,660.5","730,504.5"
95,49537,"2,195,160","2,195,160",0,129,"29,047.2","61,151","77,689","116,492","632,676.6"
96,66694,"2,261,854","2,261,854",0,116,"20,295.8","48,464","53,830","188,728","594,037.6"
97,35616,"2,297,470","2,318,947",0,190,"21,997.9","39,489","45,507","57,576","423,195.4"
98,20405,"2,317,875","2,317,875",0,98,"6,705.4","11,443","17,883","23,320","344,083.2"
99,12806,"2,330,681","2,330,681",0,26,"3,807.2","7,446","9,788","21,592","329,312.2"
100,1,"2,330,682","2,330,682",0,53,"14,710","15,120","15,735","25,121","282,276"
101,2,"2,330,684","2,330,684",0,66,"1,355.2","1,818","2,095","8,784","218,732.2"
102,1,"2,330,685","2,330,685",0,8,"1,179.4","1,488","1,525","10,157","213,812.2"
103,6,"2,330,691","2,330,691",0,91,"5,714.8","6,139","6,518","15,053","125,700.2"
104,11,"2,330,702","2,330,702",0,10,"7,234.6","7,613","7,874","12,139","119,117.6"
105,1,"2,330,703","2,330,703",0,16,"2,765.4","3,047","3,379","6,643","110,048.4"
106,13,"2,330,716","2,330,716",0,98,"1,424.8","1,902","2,143","4,887","24,958.6"
107,8,"2,330,724","2,330,724",0,79,"2,806","3,328","3,691","5,329","6,408.4"
108,21,"2,330,745","2,330,745",0,93,"1,167","1,975","2,041","4,007","4,769.6"
109,29,"2,330,774","2,330,774",0,92,726.8,"1,132","1,489","2,384","3,508"
110,6,"2,330,780","2,330,780",0,52,963.4,"1,232","1,558","2,290","3,505.6"
111,19,"2,330,799","2,330,799",0,39,"1,913.8","2,464","2,617","4,017","6,585"
112,19,"2,330,818","2,330,818",0,90,"2,916.8","3,657","3,995","4,268","4,921.6"
113,4,"2,330,822","2,330,822",0,57,"2,086.2","2,473","3,090","4,506","5,784.6"
114,16,"2,330,838","2,330,838",0,32,892.8,"1,113","1,707","3,888","6,239.2"
115,1,"2,330,839","2,330,839",0,15,"1,125","1,559","1,773","2,515","3,651.6"
116,19,"2,330,858","2,330,858",0,94,997.4,"1,613","2,025","2,784","3,540.4"
117,19,"2,330,877","2,330,877",0,77,"1,598","2,175","2,553","2,926","3,760.8"
118,28,"2,330,905","2,330,905",0,104,"1,357.4","1,676","2,159","2,968","3,828"
119,10,"2,330,915","2,330,915",0,38,"1,509","1,591","2,427","120,558","121,672"
120,19,"2,330,934","2,330,934",1,74,"1,528","2,445","2,713","46,850","49,310"
121,19,"2,330,953","2,330,953",0,45,"1,004.4","1,280","2,085","4,146","5,232.8"
122,14,"2,330,967","2,330,967",0,74,"1,135.6","1,923","2,071","3,780","4,538"
123,6,"2,330,973","2,330,973",0,73,"1,186","1,528","1,898","3,024","4,761"
124,19,"2,330,992","2,330,992",0,50,"1,414.4","1,817","2,157","2,749","3,722"
125,19,"2,331,011","2,331,011",0,92,"1,141.2","1,596","1,780","2,592","3,315.6"
126,13,"2,331,024","2,331,024",0,45,761,"1,041","1,453","2,071","3,386.4"
127,7,"2,331,031","2,331,031",0,35,"1,489","1,785","2,158","2,875","3,877.6"
128,22,"2,331,053","2,331,053",0,88,236.4,"1,051","1,465","2,178","2,772"
129,16,"2,331,069","2,331,069",0,65,"1,974.2","2,365","2,711","3,281","3,978.6"
130,19,"2,331,088","2,331,088",0,73,661,"1,439","1,539","2,537","3,101.4"
131,19,"2,331,107","2,331,107",0,49,"1,267","2,031","2,359","2,674","4,426.4"
132,1,"2,331,108","2,331,108",0,21,"1,421","1,798","2,061","2,586","3,720.4"
133,22,"2,331,130","2,331,130",0,104,"1,809.2","2,557","2,705","3,575","4,297.6"
134,16,"2,331,146","2,331,146",0,44,"1,217","1,657","1,828","2,829","3,330"
135,19,"2,331,165","2,331,165",0,78,778,"1,333","1,723","2,094","2,916"
136,19,"2,331,184","2,331,184",0,48,729.6,"1,008","1,635","2,346","3,034"
137,9,"2,331,193","2,331,193",0,78,850.8,"1,121","1,598","2,375","2,997.4"
138,11,"2,331,204","2,331,204",0,56,641,939,"1,475","2,905","4,321.6"
139,37,"2,331,241","2,331,241",0,89,"1,686","2,401","2,538","4,075","6,286.2"
140,1,"2,331,242","2,331,242",0,44,"1,541.8","1,809","2,225","2,773","3,341.2"
141,22,"2,331,264","2,331,264",0,102,"1,264","1,687","2,167","3,057","3,905.6"
142,16,"2,331,280","2,331,280",0,20,"1,333.6","1,797","1,997","3,247","7,076.2"
143,4,"2,331,284","2,331,284",0,68,904.6,"1,307","1,847","3,058","4,729.6"
144,16,"2,331,300","2,331,300",0,70,903.8,"1,617","1,938","2,692","3,610.2"
145,19,"2,331,319","2,331,319",0,68,"1,436","1,772","2,144","3,159","3,987.2"
146,19,"2,331,338","2,331,338",0,73,"1,831.8","2,065","2,436","3,373","3,962.4"
147,19,"2,331,357","2,331,357",0,65,743.6,"1,037","1,290","2,347","2,843.8"
148,19,"2,331,376","2,331,376",0,48,"2,781.2","3,329","3,616","4,832","9,246.8"
149,9,"2,331,385","2,331,385",0,56,"2,328.2","2,994","3,331","5,090","6,458"
150,13,"2,331,398","2,331,398",0,76,"2,141.2","2,447","2,969","4,904","6,634.4"
151,17,"2,331,415","2,331,415",0,87,383,"1,201","1,758","3,108","3,970.2"
152,19,"2,331,434","2,331,434",0,52,711.6,"1,219","1,396","2,556","2,978.2"
153,19,"2,331,453","2,331,453",0,48,"2,670.8","3,069","3,407","4,458","8,117.6"
154,4,"2,331,457","2,331,457",0,54,"1,553","2,021","3,510","107,344","132,018"
155,19,"2,331,476","2,331,486",1,81,"1,524","2,510.5","2,964","27,207.5","51,657"
156,16,"2,331,492","2,331,492",0,48,"1,285.2","1,580","1,900","3,090","4,611.2"
157,19,"2,331,511","2,331,511",0,92,"1,258.6","1,509","1,926","2,712","3,454.4"
158,19,"2,331,530","2,331,530",0,40,"3,919.2","4,346","4,618","5,481","6,835"
159,19,"2,331,549","2,331,549",0,77,"1,033.8","1,506","1,878","2,448","9,099"
160,3,"2,331,552","2,331,552",0,40,"5,215.8","5,491","5,847","6,587","7,369.2"
161,26,"2,331,578","2,331,578",0,91,"1,361","1,588","2,222","3,289","4,151.4"
162,10,"2,331,588","2,331,588",0,39,"1,078.8","1,386","1,692","2,293","3,138.4"
163,19,"2,331,607","2,331,607",0,72,686.8,"1,038","1,123","3,156","5,236"
164,19,"2,331,626","2,331,626",0,89,"1,827","2,039","2,352","2,862","3,320"
165,19,"2,331,645","2,331,645",0,55,729.8,"1,202","1,422","3,060","4,533.6"
166,1,"2,331,646","2,331,646",0,39,"1,845.6","2,409","2,514","3,214","5,605"
167,19,"2,331,665","2,331,665",0,72,"2,006.6","2,690","2,959","3,271","3,839"
168,19,"2,331,684","2,331,684",0,71,"1,073.2","1,360","1,908","2,895","3,228.8"
169,19,"2,331,703","2,331,703",0,84,"1,245.4","1,510","1,817","2,919","3,596.6"
170,19,"2,331,722","2,331,722",0,42,"2,853","3,674","3,776","5,166","7,785.2"
171,1,"2,331,723","2,331,723",0,26,"1,766.6","2,146","2,545","3,102","4,057.6"
172,19,"2,331,742","2,331,742",0,92,"1,362","1,959","2,205","3,973","5,912"
173,19,"2,331,761","2,331,761",0,53,568.6,"1,065","1,126","2,175","2,913.6"
174,19,"2,331,780","2,331,780",0,71,590.4,"1,028","1,425","2,180","3,132.4"
175,19,"2,331,799","2,331,799",0,105,889.2,"1,395","1,489","2,245","3,372.4"
176,19,"2,331,818","2,331,818",0,22,"1,975.8","2,508","2,669","3,854","4,945"
177,1,"2,331,819","2,331,819",0,34,"1,225.2","1,526","1,652","2,461","3,054.8"
178,19,"2,331,838","2,331,838",0,92,"1,133","1,458","2,168","2,837","3,618.8"
179,19,"2,331,857","2,331,857",0,61,"1,034.8","1,379","1,735","2,410","2,795.4"
180,19,"2,331,876","2,331,876",0,63,814.8,"1,126","1,263","2,750","4,837.8"
181,17,"2,331,893","2,331,893",0,67,"1,656.2","2,007","2,350","4,395","6,453.6"
182,3,"2,331,896","2,331,896",0,5,"1,413","1,827","2,300","2,927","4,397.8"
183,19,"2,331,915","2,331,915",0,113,"1,046","1,566","1,755","2,582","3,032"
184,19,"2,331,934","2,331,934",0,70,"1,967.6","2,303","2,677.5","3,738","38,563.6"
185,19,"2,331,953","2,331,961",0,111,"1,998.4","2,208","2,918","4,518","7,933.8"
186,19,"2,331,972","2,331,972",0,38,"1,134.4","1,560","1,790","3,016","3,300"
187,19,"2,331,991","2,331,991",0,42,"1,057","1,795","1,955","3,160","3,696.6"
188,4,"2,331,995","2,331,995",0,71,"1,407.1","1,690","2,171","4,318","20,373.9"
189,16,"2,332,011","2,332,011",0,47,790,"1,288","1,443.5","2,123","3,746.9"
190,19,"2,332,030","2,332,030",0,60,"1,006.8","1,526","1,773","2,632","3,401.6"
191,19,"2,332,049","2,332,049",0,70,"2,796","3,513","3,823","4,696","9,027"
192,19,"2,332,068","2,332,068",0,93,848,"1,079","1,448","2,654","3,271.2"
193,19,"2,332,087","2,332,087",0,61,"1,447.4","1,771","2,326","4,459","8,191"
194,7,"2,332,094","2,332,094",0,54,"1,943.8","2,209","2,590","4,437","6,233.4"
195,13,"2,332,107","2,332,107",0,48,"1,305.4","1,818","1,931","2,682","3,237.6"
196,19,"2,332,126","2,332,126",0,83,729.8,"1,131","1,337","2,193","2,904.8"
197,19,"2,332,145","2,332,145",0,45,907,"1,423","1,815","3,642","5,684.2"
198,19,"2,332,164","2,332,164",0,69,"1,328","1,575","1,726","3,398","5,486.4"
199,19,"2,332,183","2,332,183",0,78,"1,085.1","1,377","2,398","3,736","25,061.7"
200,13,"2,332,196","2,332,202",0,65,"1,862","2,611.5","3,556","4,307","123,346"
201,7,"2,332,203","2,332,203",1,61,974,"1,762","2,389","5,531","63,536"
202,19,"2,332,222","2,332,222",0,60,"1,439.8","1,837","2,205","3,219","4,334.2"
203,19,"2,332,241","2,332,241",0,57,"1,336","1,861","1,958","3,869","7,224.4"
204,18,"2,332,259","2,332,259",0,67,"1,073","1,390","1,869","2,338","3,201"
205,5,"2,332,264","2,332,264",0,50,"1,660","2,203","2,396","3,546","5,495.8"
206,16,"2,332,280","2,332,280",0,65,"1,370.6","1,656","1,870","3,272","3,733.8"
207,19,"2,332,299","2,332,299",0,95,584,"1,141","1,233","2,861","5,827.6"
208,19,"2,332,318","2,332,318",0,40,"1,941","2,446","2,767","3,072","4,860.4"
209,18,"2,332,336","2,332,336",0,61,"1,249.8","1,604","1,901","3,095","7,569.6"
210,11,"2,332,347","2,332,347",0,54,"1,956.4","2,515","2,912","3,561","4,271.4"
211,21,"2,332,368","2,332,368",0,82,"1,256.8","1,965","2,382","3,344","3,825.8"
212,11,"2,332,379","2,332,379",0,66,299,"1,201","1,274","3,037","3,990.2"
213,16,"2,332,395","2,332,395",0,56,806.4,"1,120","1,426","2,320","2,698.2"
214,19,"2,332,414","2,332,414",0,45,"8,864.8","9,231","9,474","14,490","16,803.4"
215,13,"2,332,427","2,332,427",0,87,"1,308.8","1,781","2,050","3,100","3,644.8"
216,8,"2,332,435","2,332,435",0,43,"1,856.6","2,261","2,561","3,624","4,055"
217,20,"2,332,455","2,332,455",0,83,895.4,"1,208","1,282","2,498","3,032.2"
218,17,"2,332,472","2,332,472",0,53,"1,336.6","1,706","2,158","3,218","4,151.4"
219,19,"2,332,491","2,332,491",0,57,"1,508","1,743","2,278","2,952","3,276.2"
220,19,"2,332,510","2,332,510",0,63,"1,709.4","2,039","2,551","3,452","5,419.8"
221,19,"2,332,529","2,332,529",0,98,991.8,"1,294","1,660","2,531","2,870.2"
222,19,"2,332,548","2,332,548",0,53,"1,713.4","2,307","2,422","5,104","6,518.8"
223,1,"2,332,549","2,332,549",0,48,"1,387.6","1,795","2,055","4,152","5,575.8"
224,19,"2,332,568","2,332,568",0,79,816.8,"1,155","1,768","2,662","3,286.8"
225,19,"2,332,587","2,332,587",0,46,"1,200","1,713","2,024","3,206","3,580.8"
226,19,"2,332,606","2,332,606",0,90,"1,515.6","1,806","2,134","3,212","4,010.4"
227,19,"2,332,625","2,332,625",0,78,"1,155.6","1,486","1,835","2,662","3,114"
228,8,"2,332,633","2,332,633",0,26,"1,111.6","1,643","2,169","3,798","7,057.2"
229,15,"2,332,648","2,332,648",0,80,"1,698.2","2,362","2,832","3,373","3,816.4"
230,16,"2,332,664","2,332,664",0,6,"4,436.8","4,834","5,116","6,873","8,587.6"
231,19,"2,332,683","2,332,683",0,83,"6,480.8","6,706","6,937","7,880","8,676"
232,19,"2,332,702","2,332,702",0,86,"1,271","1,542","2,049","4,721","8,446"
233,19,"2,332,721","2,332,721",0,76,"1,345","2,179","3,159","4,702","5,828.2"
234,19,"2,332,740","2,332,740",0,75,"1,041","1,314","1,713","4,335","7,673"
235,1,"2,332,741","2,332,741",0,38,920,"1,206","1,339","2,671","4,418.2"
236,19,"2,332,760","2,332,760",0,88,"2,928.8","3,442","3,650","5,271","31,531.6"
237,19,"2,332,779","2,332,779",0,89,"1,780","2,090","2,407","3,710","4,686.6"
238,19,"2,332,798","2,332,798",0,57,779.2,"1,076","1,466","2,749","4,439.2"
239,19,"2,332,817","2,332,817",0,36,"1,583","1,915","2,237","3,077","3,806.2"
240,19,"2,332,836","2,332,836",0,68,"1,630.6","1,917","2,487","3,308","6,115.4"
241,1,"2,332,837","2,332,837",0,51,"3,325.6","3,598","4,106","4,708","6,664.8"
242,22,"2,332,859","2,332,859",0,86,"1,250.6","1,792","1,989","4,103","5,517.8"
243,16,"2,332,875","2,332,875",0,44,"1,129","1,399","1,950","2,579","3,731.2"
244,19,"2,332,894","2,332,894",0,92,"1,179","1,717","2,011","2,433","3,261.4"
245,19,"2,332,913","2,332,913",0,48,"1,112.6","1,704","1,906","2,543","5,219.2"
246,14,"2,332,927","2,332,927",0,49,604.4,"1,218","1,322","2,740","3,303.4"
247,24,"2,332,951","2,332,951",0,101,"4,455","4,814","5,296","8,229","9,526"
248,1,"2,332,952","2,332,952",0,38,"1,647.2","2,186","2,565","3,869","4,465"
249,19,"2,332,971","2,332,971",0,77,765.8,"1,145","1,482","3,660","5,226.4"
250,19,"2,332,990","2,332,990",0,52,"1,707.4","1,974","2,270","3,219","3,636.4"
251,19,"2,333,009","2,333,009",0,86,"1,232.2","1,582","1,931","2,800","3,339"
252,19,"2,333,028","2,333,028",0,59,717.2,"1,019","1,291","3,123","4,227.2"
253,17,"2,333,045","2,333,045",0,47,839,"1,665","2,481","3,123","3,778.6"
254,18,"2,333,063","2,333,063",0,77,"2,720.4","3,087","3,384","4,496","6,939.8"
255,4,"2,333,067","2,333,067",0,40,"1,150.6","1,595","1,796","2,783","3,263.8"
256,19,"2,333,086","2,333,086",0,76,"1,445.4","1,680","1,930","2,971","3,503"
257,19,"2,333,105","2,333,105",0,81,527.8,859,"1,210","2,141","2,672"
258,19,"2,333,124","2,333,124",0,51,"4,935.6","5,221","5,712","7,015","10,578"
259,10,"2,333,134","2,333,134",0,57,"3,465.4","3,882","4,244","5,136","7,346.4"
260,28,"2,333,162","2,333,162",0,92,"1,060.8","1,341","1,848","4,001","8,351.4"
261,1,"2,333,163","2,333,163",0,34,"1,319","1,925","2,115","2,775","3,862.2"
262,19,"2,333,182","2,333,182",0,105,"1,463.2","1,795","2,117","3,353","4,989.8"
263,19,"2,333,201","2,333,201",0,24,"1,300","1,786","1,943","7,788","10,099.6"
264,19,"2,333,220","2,333,220",0,64,"1,223.8","1,675","1,898","3,152","3,951.2"
265,19,"2,333,239","2,333,239",0,80,"1,415.4","1,778","2,053","3,082","3,982.8"
266,9,"2,333,248","2,333,248",0,57,"3,408.8","3,938","4,495","5,451","8,094.6"
267,14,"2,333,262","2,333,262",0,76,"1,304","1,772","2,150","2,866","3,420.4"
268,16,"2,333,278","2,333,278",0,52,"1,212.8","1,565","1,960","2,626","3,031.6"
269,19,"2,333,297","2,333,297",0,56,"1,278","1,583","2,021","4,662","5,485.8"
270,19,"2,333,316","2,333,316",0,99,"1,061.4","1,359","72,350","142,744","143,788"
271,19,"2,333,335","2,333,335",1,70,708,"1,175","3,074","72,867","75,069.8"
272,19,"2,333,354","2,333,354",0,71,"1,037.6","1,559","2,080","4,568","5,131.8"
273,17,"2,333,371","2,333,371",0,40,916.8,"1,278","1,604","3,319","4,722.6"
274,3,"2,333,374","2,333,374",0,51,893.2,"1,305","1,753","2,710","3,508.4"
275,37,"2,333,411","2,333,411",0,109,"3,718.4","4,253","4,420","6,237","6,737.6"
276,1,"2,333,412","2,333,412",0,8,"1,389.6","1,648","2,319","2,747","3,059"
277,19,"2,333,431","2,333,431",0,75,"1,537.4","1,842","2,552","3,356","6,532.6"
278,19,"2,333,450","2,333,450",0,78,"1,423","1,980","2,281","3,595","4,288.6"
279,19,"2,333,469","2,333,469",0,94,"1,622","2,156","3,145","89,705","90,736"
280,4,"2,333,470","2,333,473",1,33,516,"1,219","2,337","56,986","58,985"
281,16,"2,333,489","2,333,489",0,56,253.8,983,"1,310","3,078","3,673.2"
282,19,"2,333,508","2,333,508",0,71,"1,025.2","1,498","1,877","2,482","2,901.4"
283,19,"2,333,527","2,333,527",0,53,"3,201.2","3,977","4,161","4,677","10,772"
284,19,"2,333,546","2,333,546",0,80,"1,317","1,567","2,092","2,707","3,253.6"
285,19,"2,333,565","2,333,565",0,60,"1,989.2","2,411","2,694","3,895","4,367.2"
286,1,"2,333,566","2,333,566",0,49,"1,320.8","1,732","2,165","2,973","3,450.8"
287,19,"2,333,585","2,333,585",0,70,"1,288.4","1,835","1,971","2,893","3,443.2"
288,19,"2,333,604","2,333,604",0,51,964,"1,725","1,861","5,606","7,865"
289,19,"2,333,623","2,333,623",0,93,"1,928.4","2,283","2,618","3,241","4,236.2"
290,19,"2,333,642","2,333,642",0,41,648.8,974,"1,296","3,538","5,564.4"
291,19,"2,333,661","2,333,661",0,87,"2,516.2","2,753","3,107","5,741","7,290.4"
292,1,"2,333,662","2,333,662",0,40,"1,075.2","1,407","1,684","2,210","2,945.8"
293,26,"2,333,688","2,333,688",0,93,"1,509.4","2,124","2,332","3,501","7,352.6"
294,4,"2,333,692","2,333,692",0,25,"1,713.6","2,056","2,617","3,237","3,674"
295,27,"2,333,719","2,333,719",0,83,"1,203.8","1,999","2,649","4,065","7,127.4"
296,19,"2,333,738","2,333,738",0,83,"1,707.6","2,419","2,650","5,351","6,900.2"
297,19,"2,333,757","2,333,757",0,61,"1,744","2,389","2,643","3,246","6,290.2"
298,1,"2,333,758","2,333,758",0,44,659.4,961,"1,181","1,962","2,451.4"
299,19,"2,333,777","2,333,777",0,62,"1,601.8","1,992","2,283","3,202","3,694.6"
300,19,"2,333,796","2,333,796",0,58,"2,495.2","2,810","3,257","4,854","6,689.2"
