BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
86,42191,1893012,1893012,0,233,46650,99210,581174,1301692,1842964
87,134483,1926244,2027495,1,206,25594.2,162864,513980,1146323,1853608.5999999992
88,27457,2054952,2060727,1,249,20177.600000000002,148364.5,308653,1061241.5,1815187.4999999974
89,67603,2075899,2122555,0,477,38247.50000000001,74299.5,359483,845606.5,1849585.0999999826
90,112713,2151747,2235268,0,106,15769.7,89660,310962.5,871772,1795327.4999999825
91,58062,2293330,2293330,0,510,22354.4,34122,60643,537465,1626537.399999987
92,47170,2340500,2357878,0,627,84949.6,122675,126722,137086,1022596.1999999871
93,21234,2361734,2361734,0,176,8193.100000000002,12303,15179.5,27216,560291.0999999829
94,3427,2362239,2365161,0,53,3754.0000000000005,5381,7739,12804,813331.1999999871
95,6303,2371464,2371464,0,58,6730.6,8224,11929,13938,761528.5999999872
96,4616,2376080,2376080,0,45,4327,6085,9079,30840,132237
97,1719,2377799,2378254,1,19,3696,4858,7016,15871,116524
98,2931,2380730,2380730,0,32,2847.5,4596,5804,9801,985000.3999999915
99,1701,2382431,2382431,0,35,1239.7,2314,3533.5,5084,955934.1999999915
100,1,2382432,2382432,0,65,1081.1,1632,1888.5,2079,896662.0999999916
101,1,2382433,2382433,0,28,1408.5,1918,2337.5,2470,889571.4999999916
102,1,2382434,2382434,0,51,1353.8,1845,2143.5,2661,873504.6999999918
103,1,2382435,2382435,0,82,954,1325,1888.5,2101,849110.7999999919
104,1,2382436,2382436,0,102,1906.9,2184,2983.5,3206,819185.0999999923
105,1,2382437,2382437,0,86,1184.4,1578,1918.5,2195,792867.7999999925
106,1,2382438,2382438,0,67,1150.1000000000001,1527,1748,2239,774492.6999999927
107,1,2382439,2382439,0,50,996,1589,1948.5,2328,758424.9999999928
108,1,2382440,2382440,0,54,1123,1646,1867,2110,743127.199999993
109,1,2382441,2382441,0,63,614.1000000000001,999,1245.5,1446,723867.8999999932
110,1,2382442,2382442,0,55,1243.5000000000002,1757,2054.5,2289,708941.3999999933
111,1,2382443,2382443,0,53,1020.2,1571,1844,2135,693490.2999999934
112,1,2382444,2382444,0,87,1515,2027,2265.5,2725,669057.4999999937
113,1,2382445,2382445,0,66,1323.7,1637,2237,2499,648633.1999999939
114,1,2382446,2382446,0,43,756.3000000000001,1328,1624,2091,636121.299999994
115,1,2382447,2382447,0,62,1059.7,1328,1761,1977,617014.1999999942
116,1,2382448,2382448,0,71,1052.3000000000002,1448,1675,2016,595951.5999999944
117,1,2382449,2382449,0,61,1585.2,2135,2257.5,2612,578162.1999999946
118,1,2382450,2382450,0,53,219.00000000000006,1074,1547.5,2031,565077.2999999947
119,1,2382451,2382451,0,89,861.8000000000002,1147,1606,1854,536819.699999995
120,1,2382452,2382452,0,51,804.0000000000001,1092,1417.5,1836,522367.79999999504
121,1,2382453,2382453,0,75,844.2,1394,1468,1732,499673.9999999953
122,1,2382454,2382454,0,36,335.6000000000001,1138,1486,1898,488324.1999999954
123,1,2382455,2382455,0,78,1733.9,2141,2731.5,3007,470536.2999999956
124,1,2382456,2382456,0,54,742,1422,1988,2146,495569.59999999596
125,1,2382457,2382457,0,68,542.3000000000001,1175,1300.5,1752,466427.39999999607
126,1,2382458,2382458,0,20,1433,1801,1992,4525,202160
127,1,2382459,2382459,1,97,6244,7727,7946,8636,106085
128,1,2382460,2382460,0,98,805.4000000000001,1241,1524.5,1871,373577.99999999657
129,11,2382471,2382471,0,69,764.9000000000001,1478,1670.5,2933,359019.8999999967
130,1,2382472,2382472,0,15,4875.200000000001,6071,6385.5,7167,354689.7999999968
131,3,2382475,2382475,0,70,1424.4,2116,2368.5,2825,334149.4999999969
132,4,2382479,2382479,0,59,1627.1000000000001,2196,2779.5,3224,310392.1999999971
133,5,2382484,2382484,0,99,1025.3,1608,1696.5,2634,286616.8999999974
134,11,2382495,2382495,0,38,1070.8000000000002,1559,2060,2941,274448.9999999975
135,3,2382498,2382498,0,56,1118.4,1619,1767.5,2589,258721.69999999768
136,9,2382507,2382507,0,61,740.8000000000001,1286,1752,2236,234059.6999999978
137,13,2382520,2382520,0,66,1707.5,2261,2558.5,2910,218565.19999999803
138,21,2382541,2382541,0,74,1168,1565,1826.5,2519,633215
139,10,2382551,2382551,1,55,1331,1688,2236,2625,578621
140,11,2382562,2382562,0,64,1320.5,1772,2088,2594,230237.49999999884
141,2,2382564,2382564,0,84,2056.8,2452,2770.5,3011,149992.69999999885
142,9,2382573,2382573,0,31,1405.8000000000002,1976,2324,2769,124186.39999999887
143,11,2382584,2382584,0,74,1079,1632,1955.5,2341,100518.99999999907
144,10,2382594,2382594,0,81,1951.7,2483,2601,3103,77045.89999999931
145,11,2382605,2382605,0,42,1052.5000000000002,1497,1719,1944,63849.59999999942
146,1,2382606,2382606,0,5,1490.1000000000001,2140,2489,3022,64191.49999999943
147,20,2382626,2382626,0,92,1922.4,2271,2775,3215,36226.59999999969
148,20,2382646,2382646,0,81,882.6000000000001,1404,1740,2226,11978.69999999992
149,26,2382672,2382672,0,90,1219.8000000000002,1670,1937.5,2293,2589.1
150,21,2382693,2382693,0,52,1401.2,1666,2338.5,2824,3564.199999999997
