BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
26,1,96,96,0,60,"2,601.4","3,746","6,703","9,868","34,969.8"
27,1,97,97,0,7,"4,059","9,989.5","193,004","279,061","347,128"
28,11,106,108,1,95,"7,644","23,955.5","137,282.5","237,742","251,721"
29,22,130,138,1,95,"21,037","25,882","146,451","163,980","175,070"
30,599,729,951,1,75,"4,481","7,026.5","20,585.5","84,583.5","118,833.5"
31,933,"1,581","1,662",2,63,"5,105","10,159","14,898.5","42,034","66,690"
32,146,"1,808","1,808",0,39,"14,813","16,456","17,586.5","25,667","85,953.5"
33,4085,"5,278","5,893",1,75,"10,122.6","11,866","16,434","20,529","116,989"
34,698,"6,591","8,173",0,44,"13,647.6","15,037","16,770","23,969","51,138.4"
35,2628,"9,219","9,219",0,56,"11,150.6","12,997","13,880","19,904","25,648"
36,12159,"21,378","21,378",0,99,"4,667.4","6,668","9,122","16,188","34,151.2"
37,1153,"22,531","22,531",0,39,"9,926.8","11,235","12,650","24,641","149,626.6"
38,22006,"44,537","50,323",0,105,"14,852.4","26,687","31,083","35,523","50,978"
39,6510,"51,047","51,047",0,36,"3,038.4","4,876","9,796","23,170","138,779.5"
40,23741,"60,405","74,788",1,81,"12,799","18,480","23,389","28,338","187,197"
41,22151,"60,484","96,939",1,73,"10,150","13,771","20,336","21,401","137,434"
42,8608,"60,556","105,547",1,27,"12,184","16,904.5","19,728","73,408.5","317,437"
43,36179,"60,636","141,726",4,91,"9,081.6","18,886","28,023","60,759","248,687.2"
44,8476,"111,840","150,202",2,31,"5,159","6,892.5","11,438.5","190,951.5","275,653"
45,43762,"132,936","193,964",4,108,"5,217.6","22,434","29,293","98,123","212,701.2"
46,14239,"137,881","208,203",0,41,"6,517","14,668","16,653","97,009","220,018"
47,5266,"213,469","213,469",0,15,"9,370","52,814","292,034","436,457","1,969,273"
48,61696,"268,385","275,165",3,114,"14,289.2","59,400","233,605","889,196","1,909,612.2"
49,22926,"292,894","300,441",3,100,"5,569","91,590.5","169,386.5","912,432.5","1,825,345"
50,30832,"299,190","328,923",2,63,"6,072.1","65,330","190,156","896,528.5","2,058,740.5"
51,4528,"318,682","336,906",2,34,"5,092","73,098.5","190,727.5","833,403","2,020,219"
52,16696,"324,651","367,298",2,80,"3,892","33,509","132,162","787,340","1,872,370"
53,36700,"335,800","386,847",2,21,"13,977","78,253","291,656","494,446","1,600,234"
54,63202,"344,111","452,444",9,153,"11,588","41,335.5","146,046","291,244","1,458,741.5"
55,13550,"345,611","463,599",4,47,"4,868","78,571","157,975.5","590,293","1,471,053"
56,17270,"345,693","480,869",3,84,"3,906","23,657","145,815","525,885","1,368,784"
57,11311,"492,180","493,836",1,58,"4,818","87,315","184,924","424,609","1,286,272"
58,28446,"503,792","520,626",1,39,"6,512","63,564.5","173,397.5","393,817.5","1,458,888.5"
59,26273,"531,833","546,899",1,66,"9,233","55,576","137,070","384,396","1,603,711"
60,38091,"551,536","584,990",1,121,"12,532.8","56,204","219,338","293,423","1,378,516.2"
61,2968,"587,958","663,528",1,89,"18,735","74,571","161,828","223,025","1,007,051"
62,76313,"604,434","664,271",3,61,"15,499","51,887.5","126,454","215,638.5","1,178,901.5"
63,21714,"685,985","685,985",0,107,"14,257","72,588","104,634","251,528","1,290,217"
64,24520,"693,480","710,505",0,90,"3,692","19,786","94,821.5","404,724","1,217,018"
65,16079,"726,584","794,013",4,99,"16,544.5","69,075","217,776","634,981.5","923,524"
66,15617,"742,201","756,302",1,124,"65,956.3","157,701","512,653","603,269","838,323.6"
67,35324,"758,756","777,525",3,207,"13,869","138,796","339,006","416,899","673,051"
68,21581,"763,123","799,106",2,238,"24,876","48,260","147,581","218,891","568,346.8"
69,72463,"871,569","871,569",0,39,"90,745.8","201,739","315,095","507,071","840,204"
70,56364,"902,616","969,349",3,225,"13,957","89,732","213,521","372,733","753,271"
71,7171,"935,104","1,029,428",1,192,"16,787","113,460.5","201,545","335,825","620,255"
72,25339,"960,443","1,054,607",1,64,"44,612","132,835","258,382.5","467,410","642,019"
73,39972,"1,000,415","1,043,497",3,168,"10,239.4","87,538","124,216","298,024","506,016.1"
74,8933,"1,009,348","1,009,348",0,145,"38,644.8","182,325","511,948","743,219","1,012,911.8"
75,116991,"1,063,727","1,126,339",2,266,"32,045.1","129,002","342,482.5","528,184","768,194"
76,88396,"1,108,095","1,214,735",1,237,"23,659.1","139,575.5","222,840","378,423","553,857"
77,87907,"1,302,642","1,302,642",0,193,"53,992.5","100,092","225,862","317,568","677,087"
78,47545,"1,325,592","1,350,187",2,102,"10,509.8","38,427","143,553","242,746","590,496"
79,18024,"1,368,211","1,368,211",0,87,"24,940","85,820","176,399","328,334","842,738"
80,31249,"1,397,776","1,399,460",1,111,"33,146.9","108,771","350,826.5","807,324","1,453,121"
81,56301,"1,455,761","1,484,557",1,78,"66,225","227,333","574,692","786,132","1,398,436"
82,116585,"1,519,530","1,572,346",2,331,"22,479","182,758","339,410.5","564,349","1,109,396"
83,75800,"1,619,629","1,680,249",2,259,"23,326","109,838","234,750","377,833","881,302"
84,85730,"1,675,290","1,733,876",1,150,"5,201","71,902","213,539","355,036","1,322,426"
85,35368,"1,769,244","1,769,244",0,135,"5,227","69,994","132,254.5","384,341","1,297,551"
86,25176,"1,794,420","1,794,420",0,81,"12,595","32,065","69,127.5","287,012","731,449"
87,4812,"1,799,232","1,832,555",0,44,"9,575","21,824","110,322","539,026","903,731"
88,33280,"1,824,609","1,837,406",1,42,"11,520","31,970","98,727","356,736","878,615"
89,26003,"1,858,515","1,858,515",0,118,"43,302","143,472","294,387","487,213","849,057"
90,30681,"1,889,196","1,889,196",0,54,"47,465.2","146,401","349,027","460,516","944,465.2"
91,73661,"1,962,857","1,962,857",0,194,"32,244","217,980","275,673","455,381","753,751"
92,61137,"2,023,994","2,023,994",0,487,"52,339.3","88,454.5","191,075","258,667","470,127.1"
93,33152,"2,057,146","2,057,146",0,90,"23,158.8","65,481","162,720","204,955","459,751"
94,134484,"2,191,630","2,191,630",0,242,"50,415","146,253","197,096","207,192","371,541"
95,6128,"2,197,758","2,197,758",0,184,"2,735","9,123","21,749","51,327","198,471"
96,71368,"2,269,126","2,269,126",0,121,"65,600.4","84,864","105,037","116,766","173,970"
97,53896,"2,323,022","2,323,022",0,99,"31,677.4","40,240","44,922","67,723","102,359.8"
98,2223,"2,325,245","2,325,245",0,67,"4,011.4","5,842","10,289","28,588","44,745.4"
99,143,"2,325,388","2,325,388",0,9,"2,048","4,226","7,202","26,576","42,745.4"
100,51,"2,325,439","2,325,439",0,31,"8,854.6","9,566","10,836","15,280","30,578.6"
101,162,"2,325,601","2,325,601",0,49,"1,873.8","2,960","5,015.5","9,221","17,513.5"
102,4703,"2,330,304","2,330,304",0,63,"1,247","3,237.5","4,777","9,344.5","17,796.3"
103,280,"2,330,584","2,330,584",0,50,"1,033.7","1,686","2,551.5","4,081.5","10,497.7"
104,5673,"2,336,257","2,336,257",0,103,"10,502","11,038","12,369","14,434","24,943"
105,13,"2,336,270","2,336,270",0,89,"1,252.4","1,518","1,954","2,984","4,626.7"
106,25,"2,336,295","2,336,295",0,103,"1,654.4","2,002.5","2,404.5","2,678","3,435"
107,13,"2,336,308","2,336,308",0,45,"1,596.9","1,746","1,909.5","3,246.5","5,538.8"
108,8,"2,336,316","2,336,316",0,59,"1,365","1,938","2,482","2,870","3,493.2"
109,18,"2,336,334","2,336,334",0,67,396,"1,229.5","1,518","1,941","2,850.5"
110,19,"2,336,353","2,336,353",0,45,"1,341.5","1,935","2,105.5","3,862","5,932.9"
111,1,"2,336,354","2,336,354",0,22,"1,318.3","1,625","1,991","2,402.5","2,849.5"
112,19,"2,336,373","2,336,373",0,83,"1,263.9","1,395.5","1,559.5","2,229.5","2,970.3"
113,19,"2,336,392","2,336,392",0,58,"1,635","1,952.5","2,290","2,709","4,280.4"
114,19,"2,336,411","2,336,411",0,93,756,"1,404.5","1,726.5","2,950.5","3,321.7"
115,1,"2,336,412","2,336,412",0,41,"1,383.2","1,504.5","1,797.5","1,896","3,139.5"
116,19,"2,336,431","2,336,431",0,79,"1,138.1","1,256","1,703.5","2,009","2,459.9"
117,19,"2,336,450","2,336,450",0,77,825,"1,402","1,950.5","2,683","3,185"
118,19,"2,336,469","2,336,469",0,53,"1,782.3","2,221","2,502.5","2,600","3,484.6"
119,19,"2,336,488","2,336,488",0,93,"1,467","1,750","2,034","2,741","3,698"
120,19,"2,336,507","2,336,507",0,59,570,"1,284","1,586","2,026","2,996"
121,2,"2,336,509","2,336,509",0,47,"1,599.7","2,021.5","2,147","2,710.5","5,997.6"
122,18,"2,336,527","2,336,527",0,55,"1,279.1","1,407.5","1,682.5","2,156.5","2,407.8"
123,19,"2,336,546","2,336,546",0,62,"1,934.3","2,312","2,621.5","2,993","4,576.5"
124,19,"2,336,565","2,336,565",0,95,782.3,925,"1,223","1,578.5","2,189.3"
125,16,"2,336,581","2,336,581",0,34,"1,210","1,780","2,303","2,848","3,356.7"
126,4,"2,336,585","2,336,585",0,67,"1,572.6","1,700","2,039.5","4,310","6,264.7"
127,19,"2,336,604","2,336,604",0,52,"1,205","2,102","2,226","2,942","3,569.8"
128,19,"2,336,623","2,336,623",0,91,"1,042.1","1,367","1,668.5","2,092.5","2,611.5"
129,19,"2,336,642","2,336,642",0,50,989,"1,104","1,585","3,030","88,234"
130,19,"2,336,661","2,336,661",1,82,"1,197","5,119","5,231","5,951","6,668"
131,18,"2,336,679","2,336,679",0,68,"1,141","1,767.5","2,167.5","2,612.5","3,686"
132,6,"2,336,685","2,336,685",0,61,"1,446.5","1,638.5","1,953","2,280","3,558"
133,15,"2,336,700","2,336,700",0,39,"1,410.3","1,488","1,854.5","2,432.5","2,595.1"
134,1,"2,336,701","2,336,701",0,37,"1,075.1","1,543.5","1,742","2,392.5","5,452.4"
135,33,"2,336,734","2,336,734",0,97,"1,739.7","2,340","2,557.5","2,771","3,171.5"
136,5,"2,336,739","2,336,739",0,34,822.1,994.5,"1,459","1,885","2,265.4"
137,19,"2,336,758","2,336,758",0,81,774,"1,556.5","1,773","2,176","3,006.6"
138,19,"2,336,777","2,336,777",0,60,"1,951","2,052.5","2,403.5","2,526","3,229.1"
139,19,"2,336,796","2,336,796",0,75,"1,210","1,821.5","2,248","2,614.5","5,656"
140,1,"2,336,797","2,336,797",0,45,"1,408.4","1,518.5","2,031.5","2,813","3,869.5"
141,25,"2,336,822","2,336,822",0,91,"1,554.2","2,010.5","2,190.5","2,308.5","2,926.1"
142,13,"2,336,835","2,336,835",0,33,"1,420.6","1,890","2,200","2,605.5","3,745.4"
143,19,"2,336,854","2,336,854",0,92,"1,040.3","1,179","1,262","2,276.5","2,543.1"
144,18,"2,336,872","2,336,872",0,45,617,"1,707","1,821","2,309.5","2,875.5"
145,2,"2,336,874","2,336,874",0,51,"1,602.2","1,891.5","2,177","2,479.5","2,737.1"
146,19,"2,336,893","2,336,893",0,66,"1,513.6","1,638.5","1,908","2,589","2,970.2"
147,19,"2,336,912","2,336,912",0,77,"1,110.2","1,444","1,642.5","1,879.5","2,188.2"
148,19,"2,336,931","2,336,931",0,58,"1,080","1,755.5","2,234","2,996","3,815.3"
149,19,"2,336,950","2,336,950",0,98,651,"1,240","1,573","1,972.5","2,451.1"
150,2,"2,336,952","2,336,952",0,14,"1,485","1,689","2,058.5","2,492","5,017"
151,6,"2,336,958","2,336,958",0,35,"2,604.7","3,123","3,293","3,865","4,790"
152,31,"2,336,989","2,336,989",0,108,984.3,"1,088","1,281","2,011.5","2,508.2"
153,19,"2,337,008","2,337,008",0,78,"1,273.3","1,750","1,860","2,105","2,685.8"
154,19,"2,337,027","2,337,027",0,84,"1,229.6","1,417","1,939","2,830","3,156.4"
155,19,"2,337,046","2,337,046",0,37,"2,526","2,730","3,120","3,253","5,426"
156,16,"2,337,062","2,337,062",0,62,"1,071.6","1,311","1,920","2,682","2,980.2"
157,4,"2,337,066","2,337,066",0,60,"1,433.4","1,968","2,141","2,516","4,977"
158,19,"2,337,085","2,337,085",0,77,"1,601.4","1,885","2,146","2,495","3,162.8"
159,19,"2,337,104","2,337,104",0,63,"1,125.8","1,456","1,787","2,057","2,513.8"
160,19,"2,337,123","2,337,123",0,61,960,"1,351","1,871","2,212","2,686.2"
161,14,"2,337,137","2,337,137",0,50,344,"1,214","1,368","2,217","2,767.6"
162,7,"2,337,144","2,337,144",0,64,"1,389.2","1,723","1,918","3,035","3,288"
163,3,"2,337,147","2,337,147",0,4,"1,453.2","1,888","2,191","2,619","3,218.6"
164,33,"2,337,180","2,337,180",0,93,"1,397.2","1,981","2,106","2,467","2,975"
165,20,"2,337,200","2,337,200",0,94,"1,409.2","1,560","2,027","2,601","3,052.8"
166,2,"2,337,202","2,337,202",0,45,"2,631","3,191","3,743","4,109","5,154.6"
167,36,"2,337,238","2,337,238",0,97,"1,178.8","1,469","1,771","2,250","3,790.2"
168,2,"2,337,240","2,337,240",0,57,"1,039","1,685","2,098","2,408","2,959.6"
169,18,"2,337,258","2,337,258",0,49,900,"1,489","1,928","2,292","2,828.2"
170,19,"2,337,277","2,337,277",0,71,"1,374.2","1,669","2,008","2,581","3,895.6"
171,5,"2,337,282","2,337,282",0,41,"2,441.8","3,084","3,251","3,782","5,526.4"
172,15,"2,337,297","2,337,297",0,68,"2,052","2,321","2,627","3,026","3,643.6"
173,19,"2,337,316","2,337,316",0,59,"1,067.2","1,228","1,673","2,000","2,281.4"
174,19,"2,337,335","2,337,335",0,65,"1,795.2","2,228","2,468","2,853","3,337.8"
175,12,"2,337,347","2,337,347",0,52,752,"1,008","1,664","2,440","2,804.8"
176,23,"2,337,370","2,337,370",0,78,"1,168.4","1,741","1,921","2,411","2,721"
177,4,"2,337,374","2,337,374",0,59,693.4,945,"1,185","1,516","2,024.6"
178,37,"2,337,411","2,337,411",0,99,4,"2,021","2,164","3,148","3,548.4"
179,10,"2,337,421","2,337,421",0,67,823.6,"1,027","1,128","2,085","2,953"
180,10,"2,337,431","2,337,431",0,46,"1,354.4","1,780","2,041","2,520","2,874.8"
181,19,"2,337,450","2,337,450",0,67,"1,226","1,734","1,833","2,171","2,866.8"
182,19,"2,337,469","2,337,469",0,77,"1,365.6","1,493","1,611","2,339","2,875.2"
183,19,"2,337,488","2,337,488",0,56,"1,088","1,821","2,221","2,906","4,354"
184,19,"2,337,507","2,337,507",0,71,"1,640.4","1,838","2,260","2,543","2,946"
185,1,"2,337,508","2,337,508",0,52,"1,108.4","1,543","1,792","2,246","2,610.8"
186,19,"2,337,527","2,337,527",0,66,458,"1,092","1,573","2,236","2,928.8"
187,19,"2,337,546","2,337,546",0,50,"1,317","1,454.5","1,870","2,948","132,278"
188,19,"2,337,565","2,337,565",1,87,917,"1,632","1,797","2,683","45,500"
189,11,"2,337,576","2,337,576",0,44,818.8,"1,410","1,567","2,289","2,885.2"
190,9,"2,337,585","2,337,585",0,81,982.4,"1,154","1,333","1,977","3,682.4"
191,32,"2,337,617","2,337,617",0,79,"2,186","2,890","3,080","3,433","3,842"
192,6,"2,337,623","2,337,623",0,37,"1,390.1","1,519","1,999","2,718","3,287.7"
193,19,"2,337,642","2,337,642",0,92,"1,451.2","1,966.5","2,181.5","2,549","3,599.4"
194,19,"2,337,661","2,337,661",0,49,"1,700","1,814","2,153","2,885.5","4,182.9"
195,2,"2,337,663","2,337,663",0,39,"1,506.1","1,613","2,116.5","2,455","2,833.5"
196,36,"2,337,699","2,337,699",0,117,994,"1,805","1,927","3,231","3,450.7"
197,1,"2,337,700","2,337,700",0,11,"1,485.5","2,009.5","2,132.5","2,578","2,914"
198,19,"2,337,719","2,337,719",0,76,506,"1,155","1,359.5","1,739","2,564.1"
199,19,"2,337,738","2,337,738",0,75,"1,107.2","1,610.5","1,734.5","2,226","2,925"
200,19,"2,337,757","2,337,757",0,68,"1,413","2,098.5","2,478","3,201","5,251.3"
201,2,"2,337,759","2,337,759",0,41,"1,432.2","1,527.5","1,780","2,011","2,946.2"
202,18,"2,337,777","2,337,777",0,79,"1,303.5","1,496","1,651.5","2,038","2,350.6"
203,19,"2,337,796","2,337,796",0,38,"1,713.6","1,846","1,916","2,725","2,922.5"
204,19,"2,337,815","2,337,815",0,74,"1,056","1,234.5","1,517","3,483.5","5,027.4"
205,1,"2,337,816","2,337,816",0,12,"1,309","1,811","2,263.5","2,492","2,951.1"
206,23,"2,337,839","2,337,839",0,118,430,"1,517","1,635.5","2,238","4,395.4"
207,15,"2,337,854","2,337,854",0,53,"1,386.8","1,460","1,848.5","2,220","2,931.5"
208,19,"2,337,873","2,337,873",0,70,"1,569.3","2,013.5","2,173","2,310.5","3,508.1"
209,19,"2,337,892","2,337,892",0,57,"2,381.4","3,028","3,318.5","4,431","5,624.1"
210,19,"2,337,911","2,337,911",0,70,"1,901.9","2,482","2,664.5","3,381","3,551.1"
211,1,"2,337,912","2,337,912",0,3,994,"1,281","1,698","3,348.5","5,853"
212,19,"2,337,931","2,337,931",0,97,"1,328.6","1,453","1,990.5","2,361","2,735.1"
213,19,"2,337,950","2,337,950",0,73,905,"1,791.5","1,837","2,489","3,098.8"
214,17,"2,337,967","2,337,967",0,63,"1,396.3","1,715","1,976.5","2,732","4,451"
215,21,"2,337,988","2,337,988",0,76,871,"1,574","2,084.5","2,499.5","2,954.8"
216,1,"2,337,989","2,337,989",0,53,"1,477.4","2,250","2,637","3,007","3,250.8"
217,20,"2,338,009","2,338,009",0,92,"2,196","2,784","3,282","3,539.5","4,585.4"
218,18,"2,338,027","2,338,027",0,48,"1,118.9","1,629","1,715.5","2,187","2,591.6"
219,16,"2,338,043","2,338,043",0,30,"1,817.8","2,256","2,449","2,948","3,727.3"
220,1,"2,338,044","2,338,044",0,7,"1,479.5","1,681","1,899.5","2,099.5","2,829.4"
221,21,"2,338,065","2,338,065",0,75,"1,697.1","1,807","2,000.5","3,000.5","3,517.7"
222,20,"2,338,085","2,338,085",0,90,"1,381.8","1,549","1,783.5","2,389.5","4,167"
223,19,"2,338,104","2,338,104",0,79,355,"1,222","1,270","1,985.5","2,962.4"
224,19,"2,338,123","2,338,123",0,74,"1,001","2,122.5","2,689.5","2,983","3,558.6"
225,1,"2,338,124","2,338,124",0,39,953.4,"1,135","1,428","1,637","2,363.7"
226,36,"2,338,160","2,338,160",0,116,"1,518.7","2,042","2,223.5","2,508.5","4,973.1"
227,2,"2,338,162","2,338,162",0,20,"1,051.1","1,549","1,660","2,119.5","2,459.7"
228,19,"2,338,181","2,338,181",0,62,"1,803.8","2,230","2,492","3,049","5,776.5"
229,3,"2,338,184","2,338,184",0,44,"1,650.9","1,829","2,369","3,093","3,510.8"
230,35,"2,338,219","2,338,219",0,120,"1,389.8","1,564","1,876","2,084","2,906.5"
231,1,"2,338,220","2,338,220",0,14,"1,189.6","1,303","1,788.5","1,942","2,601.2"
232,19,"2,338,239","2,338,239",0,86,826,"1,361","1,541.5","2,569.5","2,942.3"
233,19,"2,338,258","2,338,258",0,52,"2,006.2","2,326","2,605","3,075.5","3,537"
234,19,"2,338,277","2,338,277",0,75,586.9,917.5,"1,078.5","1,609.5","2,185.4"
235,19,"2,338,296","2,338,296",0,95,989,"1,673","2,006","2,355","3,293.4"
236,19,"2,338,315","2,338,315",0,33,"1,819","2,299.5","2,488.5","2,995","3,427.2"
237,1,"2,338,316","2,338,316",0,85,"1,732","2,145","54,047","94,179","95,263"
238,19,"2,338,335","2,338,336",1,51,"1,232","1,936","6,338","43,532","46,106"
239,19,"2,338,354","2,338,354",0,42,"1,368.3","1,613","2,076","3,982","5,183.2"
240,19,"2,338,373","2,338,373",0,62,929,"1,752","1,887","2,867.5","7,797"
241,18,"2,338,391","2,338,391",0,69,838,"1,809.5","1,929.5","2,471","3,551.1"
242,20,"2,338,411","2,338,411",0,88,"1,546","1,724","2,564.5","6,055","8,582.1"
243,19,"2,338,430","2,338,430",0,73,925,"1,544","2,026.5","2,690.5","2,940.8"
244,1,"2,338,431","2,338,431",0,32,"1,317.1","1,801","1,965.5","2,613","3,302.5"
245,19,"2,338,450","2,338,450",0,66,"1,748.6","1,842","2,181.5","2,601.5","3,113.7"
246,19,"2,338,469","2,338,469",0,75,"1,237","1,644.5","1,896","2,212","2,483.5"
247,19,"2,338,488","2,338,488",0,70,"2,021.7","2,104.5","2,441","3,068","3,817"
248,2,"2,338,490","2,338,490",0,39,"1,901.9","2,426.5","2,623.5","2,920","4,296.1"
249,19,"2,338,509","2,338,509",0,81,"1,716.4","1,922","2,423.5","3,158.5","3,446.4"
250,36,"2,338,545","2,338,545",0,97,"1,554.2","1,748.5","2,949","3,803.5","5,087.6"
251,1,"2,338,546","2,338,546",0,27,992.7,"1,321","1,515.5","1,878","2,191"
252,1,"2,338,547","2,338,547",0,8,"1,402","2,029.5","2,303.5","2,683","3,957"
253,19,"2,338,566","2,338,566",0,94,"1,695.4","2,078","2,286","3,196.5","6,029"
254,21,"2,338,587","2,338,587",0,90,990.9,"1,608","1,854","2,037","2,840.4"
255,22,"2,338,609","2,338,609",0,77,989.5,"1,557","1,696","2,250.5","2,857.2"
256,14,"2,338,623","2,338,623",0,40,"1,020.3","1,147.5","1,371","2,388.5","4,225.4"
257,19,"2,338,642","2,338,642",0,72,"1,887.5","2,402","2,484","3,169","4,462.5"
258,19,"2,338,661","2,338,661",0,63,830,"1,812","1,975","2,401","3,162.8"
259,1,"2,338,662","2,338,662",0,51,920,"1,824","1,930","3,718","6,220"
260,20,"2,338,682","2,338,682",0,84,903.9,"1,196","1,639.5","1,927.5","2,314.4"
261,18,"2,338,700","2,338,700",0,36,"1,153.4","1,689.5","1,814.5","2,628","3,109.1"
262,19,"2,338,719","2,338,719",0,69,"1,125","1,672","2,156.5","2,690","3,962.3"
263,10,"2,338,729","2,338,729",0,54,"1,195.4","1,404.5","1,635.5","2,076.5","2,841.2"
264,10,"2,338,739","2,338,739",0,62,"1,079.3","1,461.5","1,676.5","1,959.5","2,348.7"
265,31,"2,338,770","2,338,770",0,116,"2,727.8","2,972","3,319","4,092","4,459.2"
266,7,"2,338,777","2,338,777",0,32,897,"1,349","1,746.5","2,601.5","3,076.3"
267,19,"2,338,796","2,338,796",0,56,"1,385.4","1,789","2,105","2,308","2,854.6"
268,16,"2,338,812","2,338,812",0,48,955.6,"1,148","1,741.5","2,101","2,952.1"
269,13,"2,338,825","2,338,825",0,78,"1,426.1","1,766","2,120","2,299","2,890.8"
270,10,"2,338,835","2,338,835",0,63,"1,049","1,722","2,116","2,835","3,164.4"
271,19,"2,338,854","2,338,854",0,68,446.4,"1,045","1,482.5","1,637","2,153"
272,19,"2,338,873","2,338,873",0,51,"1,244.8","1,344","1,683","1,802","2,566.2"
273,19,"2,338,892","2,338,892",0,63,445.5,"1,309.5","1,635.5","2,243.5","3,675.5"
274,12,"2,338,904","2,338,904",0,61,"1,154.5","1,558","1,817","2,156","2,887.2"
275,12,"2,338,916","2,338,916",0,70,0,"1,835","1,926","2,654","3,654.1"
276,33,"2,338,949","2,338,949",0,97,"1,554.2","2,018.5","2,106.5","2,252","3,031.2"
277,1,"2,338,950","2,338,950",0,36,205.4,990,"1,205","2,022","2,480.2"
278,19,"2,338,969","2,338,969",0,63,"1,252","1,420","1,917","2,708","62,284"
279,19,"2,338,988","2,338,988",1,60,"1,038","1,452","1,720","2,183","2,758"
280,19,"2,339,007","2,339,007",0,88,762,"1,322","1,803.5","2,231","3,584.7"
281,1,"2,339,008","2,339,008",0,42,989.7,"1,144.5","1,453","2,465","2,689.8"
282,19,"2,339,027","2,339,027",0,61,"2,086.4","2,246.5","2,547.5","2,809","3,748.3"
283,19,"2,339,046","2,339,046",0,58,"1,298.5","1,737","1,856","2,108","2,798"
284,19,"2,339,065","2,339,065",0,112,890,"1,573.5","1,699.5","2,521.5","4,112.8"
285,19,"2,339,084","2,339,084",0,60,"1,224.2","1,938","2,192","2,616","2,909.9"
286,19,"2,339,103","2,339,103",0,32,"1,818.7","1,909.5","2,514.5","2,977","3,468.2"
287,19,"2,339,122","2,339,122",0,78,"1,219.2","1,799","1,959","2,298","2,698.8"
288,1,"2,339,123","2,339,123",0,44,"1,272","1,798","2,115.5","2,394","3,140.4"
289,19,"2,339,142","2,339,142",0,79,"1,278.3","1,425","1,880","2,337.5","2,627.4"
290,25,"2,339,167","2,339,167",0,90,"2,789","3,278","3,737.5","4,705","8,437.5"
291,13,"2,339,180","2,339,180",0,60,"1,435.8","1,855","1,989","2,235","2,732"
292,19,"2,339,199","2,339,199",0,63,"1,475.2","1,834","2,056.5","2,195.5","2,808.1"
293,2,"2,339,201","2,339,201",0,24,"1,005.5","1,365","1,508.5","1,656","1,984.6"
294,19,"2,339,220","2,339,220",0,78,"1,082","2,087","2,172.5","2,909.5","7,068"
295,19,"2,339,239","2,339,239",0,76,"1,087.7","1,239.5","1,684","2,148","2,503.8"
296,18,"2,339,257","2,339,257",0,65,"1,605.8","1,750","1,995.5","2,775","3,689.1"
297,19,"2,339,276","2,339,276",0,66,"1,340.3","1,498.5","1,818","1,883","2,591.5"
298,19,"2,339,295","2,339,295",0,80,793.5,926.5,997,"1,621","2,198.2"
299,19,"2,339,314","2,339,314",0,56,"1,520","2,105.5","2,463","2,879.5","3,478.8"
300,2,"2,339,316","2,339,316",0,50,779.4,"1,456","1,605","2,182.5","5,063.3"
