BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
75,134483,592573,592574,1,373,81483,127935,175979,444260,771369
76,9547,602121,672018,1,209,36085.4,200679,351748,675367,1417757.4
77,51490,653611,736603,1,205,35074,167108,273275,641489,1370863.5999999996
78,87044,740655,740655,0,203,104786,275942,642046,840289,1437521
79,134482,770444,875137,2,317,33559,124452,379529,648233,1443487
80,127422,917430,1002559,1,167,127265,433004,701369,1094127,1364685
81,134482,1099521,1137042,2,595,82721,147554,237851,519016,912024
82,134483,1271524,1271524,0,207,28798,327104,448912,813899,3816744
83,134482,1347273,1406006,2,165,39495,152754,438973,978466,4318906
84,69704,1439128,1475710,0,124,35813,176566,548549,959212,4425498
85,86196,1561906,1561906,0,238,31310.100000000002,63407,345804.5,869454,4382577.3
86,2065,1563971,1563971,0,96,2403.4,5190,284321.5,866874,4380426.5
87,14745,1578716,1578716,0,559,110775,124335,152242,311505,4053292
88,42851,1621567,1621567,0,246,124820,130455,167156,543604,3983139
89,22119,1643686,1643686,0,172,62512.2,70070,101784,500658,4617244.199999988
90,48452,1692138,1692138,0,314,220916,258056,484255,1168017,6893726
91,44776,1705027,1736914,1,1346,103906,233353,388762,2609003.5,6628199.1999999955
92,134483,1744351,1871397,1,334,85962,111027,298402,2917562,7117003
93,52964,1924361,1938865,1,987,139163,254691.5,405952.5,2207912.5,6173390
94,59413,1924370,1983774,0,605,78691,177885.5,263502.5,1010271.5,5676366
95,134482,1999356,2118256,1,232,71253,91526,130503.5,728565,6165719
96,34944,2153200,2153200,0,180,13694,33003,492378,4037418,7922625
97,90058,2171153,2243258,1,95,30314,39584,285999.5,2016343,8431880
98,17,2243267,2243275,0,99,890.2000000000002,1074.5,287115.5,3462173,8415673.299999997
99,1,2243276,2243276,0,40,1382.1000000000001,1655,545499.5,3877305,8382763.799999996
100,1,2243277,2278075,0,31,1191,1334,511639,3572091,8294219
101,1,2243278,2278076,0,23,1419.9,1591.5,266511,3579313,8353449.199999996
102,1,2243279,2243279,0,62,1126,1707,447321,3547720,8379707.199999997
103,1,2243280,2243280,0,60,915.6000000000001,1101,397665,3503609,8345045.999999997
104,10,2243290,2243290,0,3520,26321,27766,32919.5,362888,4811701.099999997
105,31066,2267640,2274356,0,183,86483,92656,112860,367306,4841156
106,1,2274357,2292388,0,205,24281.5,24670,40714.5,438827,4968307
107,1,2274358,2274358,0,446,16202.8,16816,16997,63301,4533617.6
108,8427,2282785,2282785,0,142,68958.20000000001,72482,74384,126989,4414254.8
109,158,2282943,2282943,0,91,223.60000000000008,821,5205,65907,4330971.199999999
110,1,2282944,2282944,0,71,28960.3,29176.5,30691,551135,4255520.899999999
111,15850,2282946,2298794,0,1155,59164,71385,75767,156584,3140573
112,8856,2307650,2307650,0,125,3822.2000000000007,6118,54664.5,125610,3037494.3
113,4298,2311948,2311948,0,21,2769.8,3445,64010,143731,3035094.9999999995
114,1,2311949,2311949,0,20,745.6000000000001,978,50572,148169,3021324.3999999994
115,1,2311950,2311950,0,26,845.2,1088,28826,142230,2999854.5999999996
116,1,2311951,2311951,0,60,616.4000000000001,925,19761,104786,2943625.9999999995
117,1,2311952,2311952,0,47,740.6000000000001,906,15126,72561,2899731.9999999995
118,1,2311953,2311953,0,40,515.4000000000001,715,12963,45584,2863931.6
119,1,2311954,2311954,0,38,1156,1605,8630,19316,2829446
120,1,2311955,2311955,0,30,1320.2,1592,8632,20177,2801902
121,1,2311956,2311956,0,18,8224,8702,15692,153006,2778276
122,1,2311957,2311957,1,113,24637,25218,36880,59199,2668993
123,1,2311958,2311958,0,111,3340.1000000000004,3428.5,5455.5,27145,2564738.6999999997
124,1,2311959,2311959,0,78,7457.2,7690,8215,15737,2495908.4
125,1,2311960,2311960,0,92,10402.2,10686,11125,25684,2409538.3999999994
126,1,2311961,2311961,0,96,1346,1546,4299,11013,2317062.5999999996
127,1,2311962,2311962,0,43,20102.8,20308,20775,26977,2278467.5999999996
128,1,2311963,2311963,0,58,26792.8,27222,27807,37787,2225413.1999999997
129,1,2311964,2311964,0,79,697.0000000000001,931,7624,15995,2152410.9999999995
130,1,2311965,2311965,0,46,1533.4000000000003,1775,22361,54347,2111010.3999999994
131,267,2312232,2312232,0,81,1046.8000000000002,1404,9466,31748,2037722.4
132,21,2312253,2312253,0,52,938.0000000000001,1112,12965,29776,1988792.1999999997
133,25,2312278,2312278,0,50,702.4000000000001,1038,9722,27237,1965344
134,43,2312321,2312321,0,107,1606.4,1803,3185,28499,1863822.2
135,19,2312340,2312340,0,20,1519.6000000000001,1776,4456,23077,1847851.2
136,3,2312343,2312343,0,122,738,1218,4019,17747,1730676.4
137,629,2312972,2312972,0,73,1681,1843,10892,32777,1659471
138,2753,2315725,2317078,1,43,17589,27108,28531,81818,1628102
139,1354,2317079,2317079,1,72,18961,33459,37363,58595,1563504
140,10747,2327826,2328161,1,83,22570,25585,47945,83738,1493275
141,2829,2330655,2330655,0,96,26108,28920,34559,57517,1415777
142,2383,2333038,2333038,1,67,20832,23283,34602,74346,1354985
143,1,2333039,2333039,1,61,1265,1448,7071,47609,1296993
144,1,2333040,2333040,0,36,38461,39200,39718,52811,1264222
145,478,2333518,2333518,0,56,40896.8,43925,44372,58489.5,1210888.0999999999
146,1,2333519,2333519,0,82,1095.6000000000001,1284,6434,29144,1132673.4
147,3,2333522,2333522,0,78,1283.8000000000002,1427,2706,6162,1059835.8
148,1,2333523,2333523,0,39,12506.2,12721,13186,20527,1023452.3999999999
149,2,2333525,2333525,0,114,1017.6000000000001,1165,4149,11374,912662.7999999999
150,3,2333528,2333528,0,58,598.8000000000002,756,14551,29206,857928.2
151,1,2333529,2333529,0,62,1222.0000000000002,1407,4653,11867,800389.9999999998
152,9,2333538,2333538,0,70,1071.8000000000002,1296,2970,9074,733032.3999999998
153,1,2333539,2333539,0,64,1234.4,1501,2805,7070,672155.5999999999
154,1,2333540,2333540,0,63,848.8000000000001,1049,13082,14020,611216.1999999997
155,5,2333545,2333545,0,82,326,865,1615,4006.5,525226.7999999996
156,1,2333546,2333546,0,27,2486.4,2659.5,3555,6634,501240.6999999996
157,1,2333547,2333547,0,70,3353.6000000000004,3565,3982,25922,444227.3999999996
158,2,2333549,2333549,0,55,2187,2829,3198,5478,393509.7999999996
159,1,2333550,2333550,0,79,3344.6,3542,3953,5638,318762.59999999957
160,1,2333551,2333551,0,65,4197,4371,5006,6539,256636.59999999957
161,3,2333554,2333554,0,56,728.0000000000002,882,2693,5317,206221.79999999955
162,1,2333555,2333555,0,10,5954.6,6201,6635,9402,201504.19999999955
163,2,2333557,2333557,0,79,823.2,1019,2321,3668,126945.19999999952
164,5,2333562,2333562,0,100,1141.0000000000002,1311,3524,4847,36190.19999999955
165,7,2333569,2333569,0,45,2080.2000000000003,2458,2734,4465,20315.799999999683
166,3,2333572,2333572,0,96,2221,2432,3434,4017,5619.599999999993
167,5,2333577,2333577,0,64,1405.5,1575.5,1847.5,7307.5,23550.599999999402
168,4,2333581,2333581,0,112,1423.5,1602.5,2224,3275,11056.29999999999
169,2,2333583,2333583,0,40,1130.4,1302,2293,5631,10527.799999999992
170,1,2333584,2333584,0,14,2830.2,3031,3533,4237,8752.999999999924
171,17,2333601,2333601,0,127,967.6,1145,2193,3157,6290.799999999999
172,1,2333602,2333602,0,24,815.2,1015,1280,2116,2712.5999999999963
173,9,2333611,2333611,0,43,1929.6000000000001,2207,2580,4877,6797.8
174,13,2333624,2333624,0,71,2302.6000000000004,2463,2922,4764,6771.799999999992
175,21,2333645,2333645,0,92,759.6000000000001,943,1732,2538,3411.7999999999965
176,1,2333646,2333646,0,44,1907.4,2068,2404,3409,5153.39999999998
177,21,2333667,2333667,0,90,704,1125,1554,2839,3501.9999999999977
178,12,2333679,2333679,0,58,7035.6,7188,7703,8950,9642.999999999996
179,10,2333689,2333689,0,59,1708.4,1958,2225,3733,4382.399999999996
180,21,2333710,2333710,0,58,1552.4,1775,2284,3300,4392.999999999999
181,21,2333731,2333731,0,74,2644.4,3264,3813,5733,6729.3999999999905
182,10,2333741,2333741,0,49,1536.8000000000002,1732,2424,3871,4338.799999999997
183,20,2333761,2333761,0,70,1441.4,1604,2779,4366,5894
184,13,2333774,2333774,0,73,976.4000000000001,1149,2331,3401,3878.3999999999965
185,21,2333795,2333795,0,41,14133.600000000002,14517,14941,17135,18485.199999999997
186,21,2333816,2333816,0,62,1223.2,1512,2018,3029,5367.199999999989
187,21,2333837,2333837,0,82,2197,2838,3300,5377,7244.799999999999
188,1,2333838,2333838,0,9,1224,1479,1876,3688,4230.799999999999
189,21,2333859,2333859,0,87,776.4000000000001,1088,1783,3252,4062.5999999999985
190,1,2333860,2333860,0,7,1172.2,1408,2438,3613,4012
191,21,2333881,2333881,0,88,2128.6,2262,2754,3858,4468.199999999998
192,41,2333922,2333922,0,120,2756.6,2956,3561,5874,6562.199999999994
193,1,2333923,2333923,0,40,1301,1485,2249,3833,4341.799999999997
194,21,2333944,2333944,0,74,1166.2000000000003,1293,1760,3005,3781.399999999998
195,21,2333965,2333965,0,47,1982.4,2256,2649,4705,5913.799999999999
196,21,2333986,2333986,0,100,873.8000000000001,1083,1774,2737,3590.399999999999
197,1,2333987,2333987,0,6,1867.4,2002,2457,3528,4147.199999999999
198,31,2334018,2334018,0,93,4576.8,5227,5400,7101,8397
199,11,2334029,2334029,0,51,380,851,1259,2736,3429.199999999998
200,21,2334050,2334050,0,71,1035.6000000000001,1220,1672,3110,3726.7999999999997
201,21,2334071,2334071,0,48,1742.6000000000001,2019,2416,4414,4661.199999999998
202,21,2334092,2334092,0,94,1115.2000000000003,1327,2620,3637,5959.199999999997
203,6,2334098,2334098,0,47,1228,1374,2035,3299,4516.799999999998
204,36,2334134,2334134,0,93,1646,2165,2672,4211,5005.399999999999
