BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
121,33615,2224555,2224555,0,85,67573.5,87076,193679,306516,532605.2000000005
122,33615,2255374,2258170,1,127,21635,53390,89363,195149,417347.80000000057
123,33616,2291786,2291786,0,97,33872.00000000001,60652,84338,128358,620595.3999999953
124,29490,2321276,2321276,0,70,17621,37306,55263,126538,350730
125,33615,2354891,2354891,1,60,6543,31626,70271,116211,178318
126,27702,2382593,2382593,1,57,6317,23076,53162,97821,126884
127,1,2382594,2382594,1,29,852,2423,19053,55810,263325
128,1,2382595,2382595,0,71,1176.6000000000001,1499.5,6609,11317.5,305438.99999999395
129,1,2382596,2382596,0,110,898.6000000000001,1084,1513.5,5984,200288.59999999392
130,1,2382597,2382597,0,32,6182.800000000001,6503,7007.5,8346,172725.59999999395
131,1,2382598,2382598,0,76,1710.0000000000002,1833,1886.5,2831.5,111070.79999999402
132,1,2382599,2382599,0,98,1552.2,1866.5,2201.5,2647,99058.89999999454
133,1,2382600,2382600,0,44,995,1531,2029,2833.5,96423.39999999478
134,1,2382601,2382601,0,80,2689.3,2826,3220,3948.5,89229.99999999523
135,1,2382602,2382602,0,48,1390.1000000000001,1471.5,1949,2811,84511.99999999549
136,1,2382603,2382603,0,49,1242.5,1496,1780.5,2171,77907.59999999576
137,1,2382604,2382604,0,93,324.10000000000014,969,1158,2185,69896.79999999626
138,1,2382605,2382605,0,31,3129,3200,3683,4075,134693
139,1,2382606,2382606,1,66,939,1460,1896,2352,69512
140,1,2382607,2382607,0,67,1070,1521.5,1613,2395.5,53879.59999999715
141,1,2382608,2382608,0,86,674.3000000000002,801.5,1256.5,1710.5,45212.39999999762
142,1,2382609,2382609,0,54,1334,1906,2326.5,2585,41639.79999999792
143,9,2382618,2382618,0,74,771,1391,1661,2670,34290.899999998335
144,5,2382623,2382623,0,70,1474.4,1557,1703,3123.5,26635.299999998715
145,8,2382631,2382631,0,45,1170.7000000000003,1354,1673,3100.5,23376.399999998976
146,9,2382640,2382640,0,53,1211.0000000000002,1316.5,1930.5,2783,19053.09999999927
147,7,2382647,2382647,0,85,2973.8,3125,3618,4671,11136.099999999751
148,21,2382668,2382668,0,41,1241.3000000000002,1868,1964,2945,5811.499999999967
149,12,2382680,2382680,0,51,2690.6,3003.5,3316.5,4134.5,4672
150,18,2382698,2382698,0,107,1418.6000000000001,1565,1837.5,3168,6217.699999999997
151,14,2382712,2382712,0,45,991.4000000000001,1133.5,1569,2604,3690.2999999999947
152,21,2382733,2382733,0,88,2305.1,2479,2878,3429.5,3952.0999999999976
