height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
52,"107,140","106,268","2,128","8,567","32,734.5","195,468","949,966.2"
53,"144,299","108,758","8,470","26,624","99,915","133,742","899,656"
54,"157,785","121,324","8,996","17,447","50,798","78,146","788,897"
55,"164,763","123,734","7,610","55,498","171,005","364,346","778,277"
56,"215,006","135,181","7,265","24,682","71,627.5","286,785","649,337"
57,"220,489","136,070","4,320","44,942","160,806.5","342,936","696,454"
58,"254,422","139,314","8,804.4","43,103","156,949","247,753","569,399.6"
59,"285,862","140,578","6,146","24,590","68,951","182,647","434,089"
60,"298,302","298,302","8,048","40,189","132,173","240,603","539,920"
61,"324,907","298,775","8,198","35,154","160,586.5","232,731.5","370,706"
62,"363,320","316,781","8,739.2","23,302","106,039","147,054","300,693.8"
63,"368,030","332,163","12,927","73,650","125,487.5","229,229","887,325"
64,"373,394","355,685","20,647","51,956","98,625.5","289,088","699,393"
65,"487,998","356,046","16,827","77,338","271,195.5","435,200.5","1,275,357"
66,"380,754","360,089","15,438","183,702","321,518","524,260","1,239,881"
67,"403,895","394,736","61,093.2","213,043","364,366","542,947","1,106,993"
68,"465,236","404,674","11,777","70,641","203,523","360,709.5","910,662"
69,"517,620","451,299","15,934","99,155","203,025","462,844","852,585"
70,"478,982","478,982","48,400.2","122,679","311,426","498,670","759,950.8"
71,"613,465","502,637","21,224","169,650","329,545","702,385","1,478,932"
72,"637,120","532,072","44,530","249,538","512,727","864,473","1,458,348"
73,"666,556","609,362","38,062","227,371.5","421,392","883,044","1,396,973"
74,"743,846","695,170","76,901.6","185,204","496,529","823,103","1,316,126"
75,"825,115","753,465","17,510","152,182","420,197","693,819","1,331,494"
76,"847,284","822,054","16,145","149,963","272,600","576,099","1,235,086"
77,"956,536","908,099","15,990","142,445","156,808","281,064","957,889"
78,"1,030,437","936,567","33,437.6","105,699","289,716","820,827","1,152,353"
79,"1,102,383","1,098,867","29,235.7","118,374","425,223","672,088","1,037,734"
80,"1,215,336","1,178,394","50,401","295,755","363,449","546,680","1,364,868"
81,"1,349,819","1,215,564","25,899","315,563","660,302.5","1,052,442","2,244,761"
82,"1,350,046","1,350,045","91,663","258,839","579,040","875,003","1,911,240"
83,"1,378,505","1,357,490","13,216","92,779","376,572","748,620","1,752,555.6"
84,"1,491,973","1,459,150","27,822","349,404","611,450","1,093,018","2,267,209"
85,"1,593,632","1,489,883","18,725.4","162,951","340,141","862,907","1,928,661.4"
86,"1,676,179","1,634,482","19,063.9","54,166","176,574","415,070","1,808,240.5"
87,"1,705,115","1,705,115","44,383.5","105,919","184,932.5","554,762","1,631,688.7"
88,"1,780,065","1,780,065","21,521","88,850","303,136","755,582","1,671,158"
89,"1,860,262","1,831,716","22,101","109,526.5","264,664","716,586.5","1,562,392"
90,"1,886,745","1,886,745","9,056","131,446","207,335","682,009","1,453,240"
91,"1,933,948","1,933,948","36,619.5","93,277","173,347","624,206.5","1,360,176.5"
92,"2,026,798","2,026,798","81,832.5","151,442","196,653.5","418,897","1,173,221"
93,"2,091,987","2,091,987","22,977","63,999.5","94,431","403,876.5","1,073,116.5"
94,"2,145,623","2,145,623","19,830.5","40,507","74,206.5","281,660.5","730,504.5"
95,"2,195,160","2,195,160","29,047.2","61,151","77,689","116,492","632,676.6"
96,"2,261,854","2,261,854","20,295.8","48,464","53,830","188,728","594,037.6"
97,"2,318,947","2,297,470","21,997.9","39,489","45,507","57,576","423,195.4"
98,"2,317,875","2,317,875","6,705.4","11,443","17,883","23,320","344,083.2"
99,"2,330,681","2,330,681","3,807.2","7,446","9,788","21,592","329,312.2"
100,"2,330,682","2,330,682","14,710","15,120","15,735","25,121","282,276"
101,"2,330,684","2,330,684","1,355.2","1,818","2,095","8,784","218,732.2"
102,"2,330,685","2,330,685","1,179.4","1,488","1,525","10,157","213,812.2"
103,"2,330,691","2,330,691","5,714.8","6,139","6,518","15,053","125,700.2"
104,"2,330,702","2,330,702","7,234.6","7,613","7,874","12,139","119,117.6"
105,"2,330,703","2,330,703","2,765.4","3,047","3,379","6,643","110,048.4"
106,"2,330,716","2,330,716","1,424.8","1,902","2,143","4,887","24,958.6"
107,"2,330,724","2,330,724","2,806","3,328","3,691","5,329","6,408.4"
108,"2,330,745","2,330,745","1,167","1,975","2,041","4,007","4,769.6"
109,"2,330,774","2,330,774","726.8","1,132","1,489","2,384","3,508"
110,"2,330,780","2,330,780","963.4","1,232","1,558","2,290","3,505.6"
111,"2,330,799","2,330,799","1,913.8","2,464","2,617","4,017","6,585"
112,"2,330,818","2,330,818","2,916.8","3,657","3,995","4,268","4,921.6"
113,"2,330,822","2,330,822","2,086.2","2,473","3,090","4,506","5,784.6"
114,"2,330,838","2,330,838","892.8","1,113","1,707","3,888","6,239.2"
115,"2,330,839","2,330,839","1,125","1,559","1,773","2,515","3,651.6"
116,"2,330,858","2,330,858","997.4","1,613","2,025","2,784","3,540.4"
117,"2,330,877","2,330,877","1,598","2,175","2,553","2,926","3,760.8"
118,"2,330,905","2,330,905","1,357.4","1,676","2,159","2,968","3,828"
119,"2,330,915","2,330,915","1,509","1,591","2,427","120,558","121,672"
120,"2,330,934","2,330,934","1,528","2,445","2,713","46,850","49,310"
121,"2,330,953","2,330,953","1,004.4","1,280","2,085","4,146","5,232.8"
122,"2,330,967","2,330,967","1,135.6","1,923","2,071","3,780","4,538"
123,"2,330,973","2,330,973","1,186","1,528","1,898","3,024","4,761"
124,"2,330,992","2,330,992","1,414.4","1,817","2,157","2,749","3,722"
125,"2,331,011","2,331,011","1,141.2","1,596","1,780","2,592","3,315.6"
126,"2,331,024","2,331,024",761,"1,041","1,453","2,071","3,386.4"
127,"2,331,031","2,331,031","1,489","1,785","2,158","2,875","3,877.6"
128,"2,331,053","2,331,053","236.4","1,051","1,465","2,178","2,772"
129,"2,331,069","2,331,069","1,974.2","2,365","2,711","3,281","3,978.6"
130,"2,331,088","2,331,088",661,"1,439","1,539","2,537","3,101.4"
131,"2,331,107","2,331,107","1,267","2,031","2,359","2,674","4,426.4"
132,"2,331,108","2,331,108","1,421","1,798","2,061","2,586","3,720.4"
133,"2,331,130","2,331,130","1,809.2","2,557","2,705","3,575","4,297.6"
134,"2,331,146","2,331,146","1,217","1,657","1,828","2,829","3,330"
135,"2,331,165","2,331,165",778,"1,333","1,723","2,094","2,916"
136,"2,331,184","2,331,184","729.6","1,008","1,635","2,346","3,034"
137,"2,331,193","2,331,193","850.8","1,121","1,598","2,375","2,997.4"
138,"2,331,204","2,331,204",641,939,"1,475","2,905","4,321.6"
139,"2,331,241","2,331,241","1,686","2,401","2,538","4,075","6,286.2"
140,"2,331,242","2,331,242","1,541.8","1,809","2,225","2,773","3,341.2"
141,"2,331,264","2,331,264","1,264","1,687","2,167","3,057","3,905.6"
142,"2,331,280","2,331,280","1,333.6","1,797","1,997","3,247","7,076.2"
143,"2,331,284","2,331,284","904.6","1,307","1,847","3,058","4,729.6"
144,"2,331,300","2,331,300","903.8","1,617","1,938","2,692","3,610.2"
145,"2,331,319","2,331,319","1,436","1,772","2,144","3,159","3,987.2"
146,"2,331,338","2,331,338","1,831.8","2,065","2,436","3,373","3,962.4"
147,"2,331,357","2,331,357","743.6","1,037","1,290","2,347","2,843.8"
148,"2,331,376","2,331,376","2,781.2","3,329","3,616","4,832","9,246.8"
149,"2,331,385","2,331,385","2,328.2","2,994","3,331","5,090","6,458"
150,"2,331,398","2,331,398","2,141.2","2,447","2,969","4,904","6,634.4"
151,"2,331,415","2,331,415",383,"1,201","1,758","3,108","3,970.2"
152,"2,331,434","2,331,434","711.6","1,219","1,396","2,556","2,978.2"
153,"2,331,453","2,331,453","2,670.8","3,069","3,407","4,458","8,117.6"
154,"2,331,457","2,331,457","1,553","2,021","3,510","107,344","132,018"
155,"2,331,486","2,331,476","1,524","2,510.5","2,964","27,207.5","51,657"
156,"2,331,492","2,331,492","1,285.2","1,580","1,900","3,090","4,611.2"
157,"2,331,511","2,331,511","1,258.6","1,509","1,926","2,712","3,454.4"
158,"2,331,530","2,331,530","3,919.2","4,346","4,618","5,481","6,835"
159,"2,331,549","2,331,549","1,033.8","1,506","1,878","2,448","9,099"
160,"2,331,552","2,331,552","5,215.8","5,491","5,847","6,587","7,369.2"
161,"2,331,578","2,331,578","1,361","1,588","2,222","3,289","4,151.4"
162,"2,331,588","2,331,588","1,078.8","1,386","1,692","2,293","3,138.4"
163,"2,331,607","2,331,607","686.8","1,038","1,123","3,156","5,236"
164,"2,331,626","2,331,626","1,827","2,039","2,352","2,862","3,320"
165,"2,331,645","2,331,645","729.8","1,202","1,422","3,060","4,533.6"
166,"2,331,646","2,331,646","1,845.6","2,409","2,514","3,214","5,605"
167,"2,331,665","2,331,665","2,006.6","2,690","2,959","3,271","3,839"
168,"2,331,684","2,331,684","1,073.2","1,360","1,908","2,895","3,228.8"
169,"2,331,703","2,331,703","1,245.4","1,510","1,817","2,919","3,596.6"
170,"2,331,722","2,331,722","2,853","3,674","3,776","5,166","7,785.2"
171,"2,331,723","2,331,723","1,766.6","2,146","2,545","3,102","4,057.6"
172,"2,331,742","2,331,742","1,362","1,959","2,205","3,973","5,912"
173,"2,331,761","2,331,761","568.6","1,065","1,126","2,175","2,913.6"
174,"2,331,780","2,331,780","590.4","1,028","1,425","2,180","3,132.4"
175,"2,331,799","2,331,799","889.2","1,395","1,489","2,245","3,372.4"
176,"2,331,818","2,331,818","1,975.8","2,508","2,669","3,854","4,945"
177,"2,331,819","2,331,819","1,225.2","1,526","1,652","2,461","3,054.8"
178,"2,331,838","2,331,838","1,133","1,458","2,168","2,837","3,618.8"
179,"2,331,857","2,331,857","1,034.8","1,379","1,735","2,410","2,795.4"
180,"2,331,876","2,331,876","814.8","1,126","1,263","2,750","4,837.8"
181,"2,331,893","2,331,893","1,656.2","2,007","2,350","4,395","6,453.6"
182,"2,331,896","2,331,896","1,413","1,827","2,300","2,927","4,397.8"
183,"2,331,915","2,331,915","1,046","1,566","1,755","2,582","3,032"
184,"2,331,934","2,331,934","1,967.6","2,303","2,677.5","3,738","38,563.6"
185,"2,331,961","2,331,953","1,998.4","2,208","2,918","4,518","7,933.8"
186,"2,331,972","2,331,972","1,134.4","1,560","1,790","3,016","3,300"
187,"2,331,991","2,331,991","1,057","1,795","1,955","3,160","3,696.6"
188,"2,331,995","2,331,995","1,407.1","1,690","2,171","4,318","20,373.9"
189,"2,332,011","2,332,011",790,"1,288","1,443.5","2,123","3,746.9"
190,"2,332,030","2,332,030","1,006.8","1,526","1,773","2,632","3,401.6"
191,"2,332,049","2,332,049","2,796","3,513","3,823","4,696","9,027"
192,"2,332,068","2,332,068",848,"1,079","1,448","2,654","3,271.2"
193,"2,332,087","2,332,087","1,447.4","1,771","2,326","4,459","8,191"
194,"2,332,094","2,332,094","1,943.8","2,209","2,590","4,437","6,233.4"
195,"2,332,107","2,332,107","1,305.4","1,818","1,931","2,682","3,237.6"
196,"2,332,126","2,332,126","729.8","1,131","1,337","2,193","2,904.8"
197,"2,332,145","2,332,145",907,"1,423","1,815","3,642","5,684.2"
198,"2,332,164","2,332,164","1,328","1,575","1,726","3,398","5,486.4"
199,"2,332,183","2,332,183","1,085.1","1,377","2,398","3,736","25,061.7"
200,"2,332,202","2,332,196","1,862","2,611.5","3,556","4,307","123,346"
201,"2,332,203","2,332,203",974,"1,762","2,389","5,531","63,536"
202,"2,332,222","2,332,222","1,439.8","1,837","2,205","3,219","4,334.2"
203,"2,332,241","2,332,241","1,336","1,861","1,958","3,869","7,224.4"
204,"2,332,259","2,332,259","1,073","1,390","1,869","2,338","3,201"
205,"2,332,264","2,332,264","1,660","2,203","2,396","3,546","5,495.8"
206,"2,332,280","2,332,280","1,370.6","1,656","1,870","3,272","3,733.8"
207,"2,332,299","2,332,299",584,"1,141","1,233","2,861","5,827.6"
208,"2,332,318","2,332,318","1,941","2,446","2,767","3,072","4,860.4"
209,"2,332,336","2,332,336","1,249.8","1,604","1,901","3,095","7,569.6"
210,"2,332,347","2,332,347","1,956.4","2,515","2,912","3,561","4,271.4"
211,"2,332,368","2,332,368","1,256.8","1,965","2,382","3,344","3,825.8"
212,"2,332,379","2,332,379",299,"1,201","1,274","3,037","3,990.2"
213,"2,332,395","2,332,395","806.4","1,120","1,426","2,320","2,698.2"
214,"2,332,414","2,332,414","8,864.8","9,231","9,474","14,490","16,803.4"
215,"2,332,427","2,332,427","1,308.8","1,781","2,050","3,100","3,644.8"
216,"2,332,435","2,332,435","1,856.6","2,261","2,561","3,624","4,055"
217,"2,332,455","2,332,455","895.4","1,208","1,282","2,498","3,032.2"
218,"2,332,472","2,332,472","1,336.6","1,706","2,158","3,218","4,151.4"
219,"2,332,491","2,332,491","1,508","1,743","2,278","2,952","3,276.2"
220,"2,332,510","2,332,510","1,709.4","2,039","2,551","3,452","5,419.8"
221,"2,332,529","2,332,529","991.8","1,294","1,660","2,531","2,870.2"
222,"2,332,548","2,332,548","1,713.4","2,307","2,422","5,104","6,518.8"
223,"2,332,549","2,332,549","1,387.6","1,795","2,055","4,152","5,575.8"
224,"2,332,568","2,332,568","816.8","1,155","1,768","2,662","3,286.8"
225,"2,332,587","2,332,587","1,200","1,713","2,024","3,206","3,580.8"
226,"2,332,606","2,332,606","1,515.6","1,806","2,134","3,212","4,010.4"
227,"2,332,625","2,332,625","1,155.6","1,486","1,835","2,662","3,114"
228,"2,332,633","2,332,633","1,111.6","1,643","2,169","3,798","7,057.2"
229,"2,332,648","2,332,648","1,698.2","2,362","2,832","3,373","3,816.4"
230,"2,332,664","2,332,664","4,436.8","4,834","5,116","6,873","8,587.6"
231,"2,332,683","2,332,683","6,480.8","6,706","6,937","7,880","8,676"
232,"2,332,702","2,332,702","1,271","1,542","2,049","4,721","8,446"
233,"2,332,721","2,332,721","1,345","2,179","3,159","4,702","5,828.2"
234,"2,332,740","2,332,740","1,041","1,314","1,713","4,335","7,673"
235,"2,332,741","2,332,741",920,"1,206","1,339","2,671","4,418.2"
236,"2,332,760","2,332,760","2,928.8","3,442","3,650","5,271","31,531.6"
237,"2,332,779","2,332,779","1,780","2,090","2,407","3,710","4,686.6"
238,"2,332,798","2,332,798","779.2","1,076","1,466","2,749","4,439.2"
239,"2,332,817","2,332,817","1,583","1,915","2,237","3,077","3,806.2"
240,"2,332,836","2,332,836","1,630.6","1,917","2,487","3,308","6,115.4"
241,"2,332,837","2,332,837","3,325.6","3,598","4,106","4,708","6,664.8"
242,"2,332,859","2,332,859","1,250.6","1,792","1,989","4,103","5,517.8"
243,"2,332,875","2,332,875","1,129","1,399","1,950","2,579","3,731.2"
244,"2,332,894","2,332,894","1,179","1,717","2,011","2,433","3,261.4"
245,"2,332,913","2,332,913","1,112.6","1,704","1,906","2,543","5,219.2"
246,"2,332,927","2,332,927","604.4","1,218","1,322","2,740","3,303.4"
247,"2,332,951","2,332,951","4,455","4,814","5,296","8,229","9,526"
248,"2,332,952","2,332,952","1,647.2","2,186","2,565","3,869","4,465"
249,"2,332,971","2,332,971","765.8","1,145","1,482","3,660","5,226.4"
250,"2,332,990","2,332,990","1,707.4","1,974","2,270","3,219","3,636.4"
251,"2,333,009","2,333,009","1,232.2","1,582","1,931","2,800","3,339"
252,"2,333,028","2,333,028","717.2","1,019","1,291","3,123","4,227.2"
253,"2,333,045","2,333,045",839,"1,665","2,481","3,123","3,778.6"
254,"2,333,063","2,333,063","2,720.4","3,087","3,384","4,496","6,939.8"
255,"2,333,067","2,333,067","1,150.6","1,595","1,796","2,783","3,263.8"
256,"2,333,086","2,333,086","1,445.4","1,680","1,930","2,971","3,503"
257,"2,333,105","2,333,105","527.8",859,"1,210","2,141","2,672"
258,"2,333,124","2,333,124","4,935.6","5,221","5,712","7,015","10,578"
259,"2,333,134","2,333,134","3,465.4","3,882","4,244","5,136","7,346.4"
260,"2,333,162","2,333,162","1,060.8","1,341","1,848","4,001","8,351.4"
261,"2,333,163","2,333,163","1,319","1,925","2,115","2,775","3,862.2"
262,"2,333,182","2,333,182","1,463.2","1,795","2,117","3,353","4,989.8"
263,"2,333,201","2,333,201","1,300","1,786","1,943","7,788","10,099.6"
264,"2,333,220","2,333,220","1,223.8","1,675","1,898","3,152","3,951.2"
265,"2,333,239","2,333,239","1,415.4","1,778","2,053","3,082","3,982.8"
266,"2,333,248","2,333,248","3,408.8","3,938","4,495","5,451","8,094.6"
267,"2,333,262","2,333,262","1,304","1,772","2,150","2,866","3,420.4"
268,"2,333,278","2,333,278","1,212.8","1,565","1,960","2,626","3,031.6"
269,"2,333,297","2,333,297","1,278","1,583","2,021","4,662","5,485.8"
270,"2,333,316","2,333,316","1,061.4","1,359","72,350","142,744","143,788"
271,"2,333,335","2,333,335",708,"1,175","3,074","72,867","75,069.8"
272,"2,333,354","2,333,354","1,037.6","1,559","2,080","4,568","5,131.8"
273,"2,333,371","2,333,371","916.8","1,278","1,604","3,319","4,722.6"
274,"2,333,374","2,333,374","893.2","1,305","1,753","2,710","3,508.4"
275,"2,333,411","2,333,411","3,718.4","4,253","4,420","6,237","6,737.6"
276,"2,333,412","2,333,412","1,389.6","1,648","2,319","2,747","3,059"
277,"2,333,431","2,333,431","1,537.4","1,842","2,552","3,356","6,532.6"
278,"2,333,450","2,333,450","1,423","1,980","2,281","3,595","4,288.6"
279,"2,333,469","2,333,469","1,622","2,156","3,145","89,705","90,736"
280,"2,333,473","2,333,470",516,"1,219","2,337","56,986","58,985"
281,"2,333,489","2,333,489","253.8",983,"1,310","3,078","3,673.2"
282,"2,333,508","2,333,508","1,025.2","1,498","1,877","2,482","2,901.4"
283,"2,333,527","2,333,527","3,201.2","3,977","4,161","4,677","10,772"
284,"2,333,546","2,333,546","1,317","1,567","2,092","2,707","3,253.6"
285,"2,333,565","2,333,565","1,989.2","2,411","2,694","3,895","4,367.2"
286,"2,333,566","2,333,566","1,320.8","1,732","2,165","2,973","3,450.8"
287,"2,333,585","2,333,585","1,288.4","1,835","1,971","2,893","3,443.2"
288,"2,333,604","2,333,604",964,"1,725","1,861","5,606","7,865"
289,"2,333,623","2,333,623","1,928.4","2,283","2,618","3,241","4,236.2"
290,"2,333,642","2,333,642","648.8",974,"1,296","3,538","5,564.4"
291,"2,333,661","2,333,661","2,516.2","2,753","3,107","5,741","7,290.4"
292,"2,333,662","2,333,662","1,075.2","1,407","1,684","2,210","2,945.8"
293,"2,333,688","2,333,688","1,509.4","2,124","2,332","3,501","7,352.6"
294,"2,333,692","2,333,692","1,713.6","2,056","2,617","3,237","3,674"
295,"2,333,719","2,333,719","1,203.8","1,999","2,649","4,065","7,127.4"
296,"2,333,738","2,333,738","1,707.6","2,419","2,650","5,351","6,900.2"
297,"2,333,757","2,333,757","1,744","2,389","2,643","3,246","6,290.2"
298,"2,333,758","2,333,758","659.4",961,"1,181","1,962","2,451.4"
299,"2,333,777","2,333,777","1,601.8","1,992","2,283","3,202","3,694.6"
300,"2,333,796","2,333,796","2,495.2","2,810","3,257","4,854","6,689.2"
