height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
87,1575602,1575602,90151,138006,244897,374761,1872338
88,1643121,1643121,"38625.600000000006",86939,173390,645947,"2433005.1999999885"
89,1753141,1753141,"82815.80000000002",124954,197182,719515,"2301350.3999999887"
90,1843201,1843201,41550,57429,244728,834803,4481070
91,1927159,1843202,22125,57119,210336,739653,2139968
92,1975152,1975152,"16131.300000000003","25287.5",155349,690979,"2384974.5999999866"
93,2019119,2019119,6114,19462,125966,728048,"3802962.3999999966"
94,2019120,2019120,"1031.6000000000001",1220,51229,715523,"3893298.3999999966"
95,2019121,2019121,"1422.8000000000002",1557,15523,697990,"3841813.9999999967"
96,2033262,2033262,67828,81897,"110962.5",173360,2983017
97,2128767,2111979,331838,364388,526951,1198829,3256913
98,2181257,2118819,20046,43970,264537,1960144,2950333
99,2198599,2198599,33869,35190,54618,617774,2302928
100,2198600,2198600,23255,23410,25172,72118,1634510
101,2198601,2198601,944,1082,7119,45545,1578009
102,2198602,2198602,733,878,24858,49941,1533391
103,2198603,2198603,20481,21059,31248,71439,1438994
104,2198604,2198604,10966,11500,12020,122990,1414121
105,2198605,2198605,783,915,15641,172305,1422425
106,2198606,2198606,"5700.7",5969,13217,145398,"1457181.399999997"
107,2198607,2198607,"402.8000000000002",925,"14919.5",175104,"1449312.899999997"
108,2198608,2198608,"938.8000000000002",1119,26575,"210278.5","1458099.2999999968"
109,2198609,2198609,"769.8000000000001","878.5",21786,234645,"1439897.3999999969"
110,2198610,2198610,1038,1538,16443,242213,"1437022.7999999968"
111,2198611,2198611,"693.1000000000001",843,29040,287774,"1438544.1999999965"
112,2198612,2198612,2,1064,4296,"237765.5","1377606.2999999966"
113,2199890,2199890,"41266.200000000004",41537,45164,"69589.5","1077102.1999999967"
114,2199891,2199891,"2111.4",2325,2908,19695,"1087354.1999999974"
115,2199892,2199892,"1078.2",1259,2848,27889,"1080888.5999999975"
116,2199893,2199893,"2448.2000000000003",2646,3191,13064,"1035622.5999999975"
117,2201451,2201451,"29148.8",29591,30339,39276,"1001622.3999999975"
118,2201452,2201452,"924.8000000000002",1059,1927,8876,"966935.3999999973"
119,2201455,2201455,2,1055,6345,12722,"932653.5999999973"
120,2201456,2201456,2365,2589,3032,9374,"940425.1999999972"
121,2204907,2204907,26974,28632,41484,54204,724744
122,2212264,2209613,3759,4185,"20936.5",42882,644649
123,2212441,2212441,"15300.4",15865,18626,27884,"1026185.7999999912"
124,2213618,2213618,2008,2288,6338,15087,540521
125,2227387,2224151,7276,8674,41687,83741,415500
126,2229544,2229544,"1989.4",2422,41840,86726,"843376.799999991"
127,2229549,2229549,1366,2283,11807,63376,"788093.1999999911"
128,2236776,2236776,"3847.2000000000003",4969,12473,28213,"691180.1999999911"
129,2238197,2238197,"1716.8000000000002",2034,7782,67528,"689225.1999999911"
130,2238520,2238520,38613,39145,41453,73362,187142
131,2244390,2241484,"35782.100000000006",40607,"41781.5","54876.5","302309.19999998773"
132,2244384,2244384,"2672.8000000000006",3136,4213,10241,"476192.7999999907"
133,2244509,2244509,5511,5759,6456,10688,"458865.9999999907"
134,2255649,2255649,10663,14599,50611,65801,403112
135,2257998,2257998,"20090.8",20511,21900,39218,"718658.5999999926"
136,2260266,2260266,"2240.8",2615,4085,18928,"702852.1999999927"
137,2260270,2260270,"1019.4000000000001",1124,1796,4400,"627339.1999999929"
138,2260271,2260271,7279,7478,8022,9595,"617158.7999999928"
139,2265799,2265799,"3380.100000000001",4057,11658,14183,"377133.89999999054"
140,2270035,2270035,"17269.8",18280,19923,25284,"617815.7999999936"
141,2273670,2273670,"3222.1000000000004",3729,15970,"24654.5","412005.3999999916"
142,2275429,2275429,6045,6517,8493,16977,211704
143,2288728,2286018,5305,6395,25938,44821,145589
144,2288917,2288747,862,"2762.5","18420.5","33885.5",102309
145,2302594,2302594,8901,9908,26102,48951,52735
146,2303525,2303525,5679,"6619.5",7416,32705,"247106.1999999922"
147,2313826,2307904,4065,4771,8220,17956,41697
148,2317926,2317926,"6016.800000000001",7693,42914,50564,"321865.5999999944"
149,2321222,2321222,"12729.8",13479,15498,33202,"298266.19999999454"
150,2332033,2332033,5498,6227,26358,34908,211591
151,2332688,2332653,10890,12736,16319,25707,218081
152,2352523,2350957,10123,12222,"41273.5",80010,154691
153,2352535,2352535,"13152.400000000001",14072,15142,67696,"400408.1999999954"
154,2353259,2353259,1174,1324,29615,60910,206076
155,2363795,2358292,5003,6085,31983,51499,103790
156,2364636,2364636,40832,42178,43788,53765,"188766.39999999432"
157,2368309,2368309,2849,12014,52146,111404,132452
158,2368381,2368350,1318,1904,82242,97167,122601
159,2371304,2371304,"2489.6000000000004",3232,6935,25849,"226883.19999999626"
160,2371754,2371754,6305,7338,121294,135640,158227
161,2379743,2379250,4179,14385,31909,39864,82129
162,2380138,2380138,736,5503,13397,27414,"221688.59999999727"
163,2380159,2380159,4256,4934,5309,14729,"200608.5999999973"
164,2382763,2382763,"2304.8",2769,3750,8930,"129168.99999999757"
165,2382764,2382764,"4947.4",5189,5658,6848,"123029.19999999768"
166,2382774,2382774,"2536.4",2745,7680,9115,"110696.39999999802"
167,2382783,2382783,"8479.800000000001",8708,9098,12724,"105192.19999999808"
168,2382810,2382810,"923.2",1133,1647,3003,"78180.59999999842"
169,2382827,2382827,1854,2064,2572,5867,"69292.99999999872"
170,2382839,2382839,"3438.2",3622,3998,5553,"56759.19999999902"
171,2382859,2382859,"1414.0000000000002",1733,3564,5876,"40213.79999999934"
172,2382874,2382874,"1341.8",1464,2303,3313,"24383.399999999587"
173,2382895,2382895,"854.6000000000001",1059,1630,2613,"18990.799999999734"
174,2382916,2382916,"1129.2000000000003",1283,1529,2530,"3862.399999999995"
175,2382937,2382937,4518,5018,5106,6715,"9193.199999999972"
176,2382938,2382938,"1484.6000000000001",1729,2056,3060,"4028.5999999999963"
177,2382969,2382969,"2206.6000000000004",2461,3013,3704,"7535.799999999981"
178,2382980,2382980,"886.2",1057,1362,2317,"4857.19999999997"
179,2383001,2383001,"1188.2",1308,2132,3957,"9016.59999999999"
180,2383022,2383022,"393.2000000000001",983,1209,1946,"3527.9999999999804"
181,2383043,2383043,1241,1473,2033,2426,"4532.599999999967"
182,2383064,2383064,"1380.8000000000002",1539,1990,2378,"7719.799999999933"
183,2383077,2383077,1660,2448,2848,3613,"10687.399999999949"
184,2383096,2383096,"1240.8000000000002",1389,2062,3088,"10752.399999999963"
185,2383118,2383118,3838,4239,4504,5597,"7386.399999999995"
186,2383137,2383137,"1784.8000000000002",2040,2702,3958,"6313.399999999981"
187,2383149,2383149,"635.2000000000002",804,1072,1651,"2469.9999999999936"
188,2383170,2383170,"1049.4",1226,1660,2248,"3157.1999999999916"
189,2383191,2383191,"733.0000000000001",913,1045,2251,"5018.999999999997"
190,2383212,2383212,"1497.2",1664,2191,3228,"7591.399999999996"
191,2383233,2383233,"1154.0000000000002",1357,1862,2477,"4160.799999999997"
192,2383236,2383236,"1658.8000000000002",1815,2360,3387,"6204.999999999982"
193,2383275,2383275,"1243.8000000000002",1523,2109,3176,"4632.799999999997"
194,2383276,2383276,"675.6000000000001",939,1334,2322,"2781.7999999999975"
195,2383297,2383297,"830.6000000000001",1006,1125,2041,"2607.9999999999973"
196,2383318,2383318,"1787.2",2136,2437,2905,"3714.399999999997"
197,2383339,2383339,"837.8000000000001",993,1392,2250,"5280.799999999994"
198,2383360,2383360,"1311.8000000000002",1532,1897,2577,"3516.199999999996"
199,2383381,2383381,"1417.6000000000001",1538,2444,3180,"8752.199999999995"
200,2383382,2383382,"1445.4",1619,2024,2585,"3675.3999999999974"
201,2383408,2383408,1127,1369,1895,2656,"6881.999999999991"
202,2383424,2383424,980,1471,1720,2546,"3625.5999999999967"
203,2383445,2383445,"2134.4",2353,2811,3907,"6958.399999999983"
204,2383466,2383466,"1501.2",1644,2071,2617,"2991.5999999999967"
205,2383487,2383487,"1278.2000000000003",1518,2281,3241,"5051.199999999997"
206,2383508,2383508,2051,2228,2616,3421,"4978.799999999997"
207,2383529,2383529,"1080.6000000000001",1276,2004,2570,"4875.599999999989"
208,2383530,2383530,"1050.6000000000001",1229,1821,2390,"3597.799999999999"
209,2383551,2383551,"1348.0000000000002",1635,2430,3297,"4273.399999999995"
