height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
62,"348,652","331,090","32,490.3","128,453","230,780","339,902","515,257.1"
63,"364,705","343,125","9,681","31,670","87,631","249,461","372,599"
64,"348,211","348,211","15,398","27,003","91,194","225,111","318,953"
65,"381,827","378,512","12,414","93,841","157,320","248,075","625,758"
66,"412,127","408,727","44,887.1","87,277","133,617.5","362,289","1,042,245.9"
67,"445,742","442,342","25,813.8","83,362","136,727","484,977","1,549,101.6"
68,"475,957","475,956","33,320","167,713","457,442","873,553","1,310,057"
69,"509,572","495,499","50,431.6","482,959","836,741","1,228,582","1,623,638"
70,"529,114","522,841","42,874","246,626.5","650,901.5","917,546.5","1,255,577"
71,"562,730","562,729","120,985","328,152","612,864","1,478,760","2,106,187"
72,"596,345","596,344","128,703.5","396,357.5","972,396.5","1,248,611.5","1,733,550"
73,"629,960","629,959","11,361.6","99,693","854,907","1,072,764","1,665,619.8"
74,"663,575","663,574","13,354.1","328,897","655,027.5","903,012","1,635,968"
75,"697,190","697,190","24,950","256,752","577,351","947,989","1,415,115"
76,"730,805","730,805","69,944","218,992","441,618","1,096,136","2,255,720.2"
77,"764,420","764,419","62,300","181,388","277,829","1,095,928","1,922,685"
78,"798,035","798,034","31,712","193,449","551,883","828,535","1,725,346"
79,"831,651","831,649","67,696","189,568","397,429","710,042","1,606,468"
80,"865,266","865,265","25,171","301,301","527,050","1,214,828","2,492,645"
81,"898,881","898,880","22,880","231,755","492,617","817,757","2,896,780"
82,"932,496","932,495","29,048","204,968","447,730.5","824,570","3,281,218"
83,"966,111","966,111","88,098","203,708","488,533","855,830","3,399,272"
84,"999,727","999,726","41,604","130,656","292,900","657,631","3,668,320"
85,"1,033,342","1,033,341","336,047","473,294","703,622","1,306,934","4,012,346"
86,"1,066,956","1,066,956","72,851","317,174","707,721","1,163,003","3,530,766"
87,"1,100,571","1,100,570","24,648","462,937","983,247.5","1,648,352","3,323,236.6"
88,"1,134,185","1,134,185","35,645","275,798","1,134,805","2,138,418","4,001,867"
89,"1,167,800","1,167,800","35,070","411,519","1,113,305","1,926,392","3,530,347"
90,"1,201,415","1,201,415","77,439.2","139,090","958,581","1,405,137","3,186,586.8"
91,"1,235,030","1,235,030","29,364","393,906","764,125","2,433,763","9,065,538"
92,"1,268,645","1,268,644","134,876","488,332","628,625.5","2,176,443","4,257,317"
93,"1,302,260","1,302,259","37,535","225,092","387,447","1,645,613","5,255,765"
94,"1,335,875","1,335,874","76,938","314,260","480,885.5","2,993,218","5,497,181"
95,"1,369,489","1,369,489","158,910","596,399","678,422","989,499","5,230,196"
96,"1,403,105","1,403,104","165,753","467,051","581,581.5","854,243","4,689,224"
97,"1,436,719","1,436,719","144,472","185,609","317,482","1,561,403","4,259,467"
98,"1,470,334","1,470,334","89,922","305,206","760,962","1,621,838","4,240,211"
99,"1,503,950","1,503,950","139,234","250,057","672,473","1,508,681","5,018,505"
100,"1,537,565","1,537,565","148,400.4","2,109,633","4,393,199","7,532,262","12,423,872"
101,"1,571,180","1,571,180","148,304","2,227,093","3,863,218.75","6,488,171","11,354,090"
102,"1,604,796","1,604,795","170,210","2,106,003","3,718,956","6,083,697","10,752,316"
103,"1,638,411","1,638,410","236,440.2","1,641,021","3,079,620","5,347,176","10,003,551"
104,"1,672,026","1,672,024","400,106","1,788,936","3,449,981","5,416,243","8,851,072"
105,"1,705,641","1,705,639","108,263.9","2,276,876","3,415,022","4,909,438","9,486,737.7"
106,"1,739,256","1,738,060","170,126.8","2,077,931","2,950,323","5,795,010","8,946,118.6"
107,"1,772,868","1,772,868","139,301","655,336","2,122,896","3,706,935","12,646,046"
108,"1,806,483","1,806,483","107,750.2","545,994","1,835,965","3,226,437.5","11,726,569"
109,"1,840,099","1,840,098","30,265","559,734","1,893,763","3,692,922","11,449,175"
110,"1,873,714","1,871,931","56,837","763,312.5","1,573,076.5","3,270,096","11,170,400"
111,"1,907,330","1,907,329","143,683.6","598,112","2,050,264","2,897,387","10,538,529.6"
112,"1,940,945","1,940,944","116,863","293,968","898,208.5","2,202,464","9,269,754.5"
113,"1,974,559","1,974,558","36,166","274,040","395,947","2,678,863","8,403,116"
114,"2,008,173","2,008,173","18,958","112,993","230,648.5","2,058,482","7,730,978"
115,"2,041,788","2,041,788","76,034","148,139","389,077.5","2,977,197","7,690,856"
116,"2,075,403","2,075,402","83,708","138,533","333,373","2,866,582","7,545,179"
117,"2,109,018","2,109,018","99,562","364,146","400,319","2,491,919","7,136,313"
118,"2,142,634","2,142,634","258,029","745,245","806,929","2,145,100","6,420,860"
119,"2,176,249","2,176,249","108,017","269,541","334,960","521,741","5,593,677"
120,"2,209,864","2,209,864","318,383","376,343","403,417","591,332","4,986,323"
121,"2,243,479","2,243,479","11,690","80,272","216,757","620,480","4,655,036"
122,"2,277,094","2,277,094","61,557","100,781","147,653","1,335,686","4,088,739"
123,"2,310,709","2,310,709","80,769","124,657","206,120","832,385","3,313,805"
124,"2,344,325","2,344,324","100,877","271,105","306,424","396,139","2,888,631"
125,"2,377,940","2,377,940","24,867","55,415","96,255","208,184","2,619,964"
126,"2,382,611","2,382,611","23,188","30,745","33,363","64,789","2,429,339"
127,"2,382,612","2,382,612","5,926","6,604","21,774","48,654","2,395,711"
128,"2,382,613","2,382,613","19,016","20,013","39,989","121,761","2,375,520"
129,"2,382,615","2,382,615","31,149.6","32,970","41,420","112,949","2,019,592"
130,"2,382,616","2,382,616","1,351","1,667","19,507","48,284","2,215,140"
131,"2,382,617","2,382,617","1,002","1,265","20,520.5","36,966","2,189,329"
132,"2,382,618","2,382,618","1,049","1,882","18,169","23,611","2,154,353"
133,"2,382,621","2,382,621","1,315","1,489","17,749","38,902","2,153,279"
134,"2,382,623","2,382,623","1,300","1,568","5,692","29,690","2,121,159"
135,"2,382,624","2,382,624","20,123","20,265","21,092","45,716","2,077,233"
136,"2,382,631","2,382,631","15,002","15,601","17,148","27,770","1,953,000"
137,"2,382,633","2,382,633","1,838","2,481","15,476","22,141","1,862,857"
138,"2,382,634","2,382,634",517,"1,248","14,165","34,239","1,775,058"
139,"2,382,637","2,382,637","19,490","20,179","20,547","58,021","1,719,772"
140,"2,382,638","2,382,638","11,070","11,630","11,962","20,394","1,665,296"
141,"2,382,640","2,382,640","29,096","30,047","30,179","37,862","1,626,690"
142,"2,382,641","2,382,641","14,514","15,253","15,369","22,341","1,593,292"
143,"2,382,642","2,382,642","5,184","6,939","7,130","14,473","1,575,694"
144,"2,382,643","2,382,643","1,744","2,202","3,402","17,536","1,483,916"
145,"2,382,645","2,382,645","1,896","2,040","8,912","22,722","1,472,094"
146,"2,382,646","2,382,646","1,975","2,286","7,947","13,859","1,348,073"
147,"2,382,647","2,382,647","1,462","1,715","16,861","28,807","1,312,613"
148,"2,382,648","2,382,648","1,381","1,530","8,838","12,792","1,227,775"
149,"2,382,655","2,382,655","2,598.3","3,438.5","4,402","5,879","1,158,049"
150,"2,382,656","2,382,656","16,506.8","17,340.5","17,884.5","31,915.5","1,135,298"
151,"2,382,660","2,382,660","1,714","2,735","4,891","73,214","1,059,653"
152,"2,382,664","2,382,664","6,002.2","6,736","8,274","110,102","915,091.1"
153,"2,382,669","2,382,669","1,192","1,504","14,165","25,903","912,755"
154,"2,382,670","2,382,670","2,977.2","3,665","4,432","8,892","889,176"
155,"2,382,674","2,382,674","1,845","2,365.5","3,653","6,854.5","795,085"
156,"2,382,675","2,382,675","8,478.6","9,313.5","10,409","12,015","783,920"
157,"2,382,678","2,382,678","5,011.8","5,249.5","8,855.5","13,091.5","706,088"
158,"2,382,685","2,382,685","1,833.1","2,342","2,608","3,525","631,165"
159,"2,382,686","2,382,686","5,396.8","6,149.5","6,438","7,340.5","628,585"
160,"2,382,696","2,382,696",339,"1,150","2,413.5","3,462","525,553"
161,"2,382,717","2,382,717","1,485.4","1,868","9,947.5","15,095","462,860"
162,"2,382,722","2,382,722","6,459","8,046.5","9,188.5","27,346","390,944"
163,"2,382,738","2,382,738","1,696.1","1,966.5","3,113.5","4,693.5","323,372"
164,"2,382,743","2,382,743","1,624","3,228","97,260","128,349","132,667"
165,"2,382,761","2,382,761","1,444","2,406","7,754","33,724","39,060"
166,"2,382,762","2,382,762","2,219.6","2,648","3,913","7,199.5","148,328"
167,"2,382,782","2,382,782","5,264.5","5,866","6,124","7,108.5","87,371"
168,"2,382,790","2,382,790","2,354.9","3,117.5","3,499","4,149","21,848"
169,"2,382,805","2,382,805","991.6","1,722","3,051","4,066","4,806.6"
170,"2,382,809","2,382,809","3,267.6","3,628.5","9,033.5","13,425","15,653"
171,"2,382,818","2,382,818","2,061.8","2,582.5","2,872.5","4,278.5","5,209.1"
172,"2,382,828","2,382,828","1,398","1,982.5","19,231","21,102","24,265.1"
173,"2,382,849","2,382,849","3,820","4,561","4,969.5","6,095.5","7,488"
174,"2,382,870","2,382,870","2,259.2","2,845","4,604","7,537","9,681.5"
175,"2,382,871","2,382,871","992.1","1,280.5","5,091.5","6,185","7,044.9"
176,"2,382,892","2,382,892","2,538","3,103","3,424","3,952","5,836"
177,"2,382,913","2,382,913","1,605.7","2,429.5","2,609.5","3,440.5","3,800.4"
178,"2,382,934","2,382,934","2,179.6","3,147.5","3,309","4,056","4,663.8"
179,"2,382,955","2,382,955",595,"1,591.5","2,621","3,612.5","4,407.8"
180,"2,382,956","2,382,956","1,258.4","1,440.5","1,933","2,773.5","4,249"
181,"2,382,977","2,382,977","1,692.8","2,043","2,772.5","3,650.5","3,973.6"
182,"2,382,978","2,382,978",826,"1,690","2,175","2,524.5","3,237.3"
183,"2,382,999","2,382,999","1,299.5","1,453","2,906.5","4,807","7,734"
184,"2,383,020","2,383,020","1,112.7","1,279","2,068","3,261","4,043"
185,"2,383,021","2,383,021","1,040.2","1,310","1,990","2,688","3,476.5"
186,"2,383,042","2,383,042","1,171.5","1,589.5","1,859.5","3,068","3,550"
187,"2,383,043","2,383,043","2,043.1","2,766.5","2,914","3,874.5","5,877"
188,"2,383,064","2,383,064","1,422.2","2,192.5","2,248.5","3,306","3,631.1"
189,"2,383,105","2,383,105","1,584.9","2,147","2,582.5","3,745","4,712.2"
190,"2,383,106","2,383,106","1,635.3","1,938.5","2,454","2,862","4,146"
191,"2,383,127","2,383,127",921,"1,401","1,820.5","2,775","3,533.6"
192,"2,383,148","2,383,148","1,559.9","1,863","2,395.5","3,872.5","4,434.4"
193,"2,383,169","2,383,169","3,672","4,980.5","5,273","6,913","7,317"
194,"2,383,178","2,383,178","4,227.3","5,024","6,841","8,613.5","11,452"
195,"2,383,204","2,383,204","2,811.6","3,394","4,103","6,036.5","6,432.1"
196,"2,383,212","2,383,212","1,272","1,689","1,947","2,615.5","3,409.3"
197,"2,383,233","2,383,233",588,"1,467","2,276.5","3,559.5","3,967.9"
198,"2,383,248","2,383,248","2,043.3","2,319.5","2,950","4,164.5","5,040"
199,"2,383,255","2,383,255","1,745","2,826.5","3,303","3,434.5","4,243.4"
200,"2,383,276","2,383,276","1,525","2,269","2,631","3,839","81,213"
201,"2,383,297","2,383,297","1,757","2,115","3,352","4,268","4,840"
202,"2,383,318","2,383,318","1,442.2","1,773.5","3,454","5,029","5,810.9"
203,"2,383,339","2,383,339","1,452","1,904","3,244","4,947","5,593.8"
204,"2,383,360","2,383,360","1,263.4","1,515","2,165","4,108.5","4,350"
205,"2,383,381","2,383,381","2,133.8","2,352.5","2,785","3,982.5","4,473.5"
206,"2,383,382","2,383,382","850.9","1,202.5","1,719","2,574","3,166.6"
207,"2,383,403","2,383,403","2,614.9","3,289","3,578","5,144","7,639"
208,"2,383,419","2,383,419","1,447.2","2,318","2,667","4,350.5","4,985"
209,"2,383,445","2,383,445","1,200.9","1,979","2,274.5","2,925","4,685.6"
210,"2,383,466","2,383,466","2,276","3,809.5","4,104","5,376.5","7,398.4"
211,"2,383,467","2,383,467","1,892.3","2,215.5","2,897.5","4,515","5,995"
212,"2,383,488","2,383,488","1,510.3","1,937.5","2,220","3,325","3,771"
213,"2,383,509","2,383,509","2,455.6","2,736.5","3,061","4,546","4,896"
214,"2,383,530","2,383,530","1,912.2","2,767.5","2,915.5","3,610","4,600"
215,"2,383,551","2,383,551","1,522","1,775","2,662.5","4,120","6,500.8"
216,"2,383,552","2,383,552","1,041","1,265","2,107","3,609","88,979"
217,"2,383,573","2,383,573","1,371","1,893","2,154","3,547","4,897"
218,"2,383,594","2,383,594","1,151","1,477.5","1,999.5","2,651","3,380.5"
219,"2,383,615","2,383,615","1,763","2,405","2,673","3,732.5","4,115.6"
220,"2,383,636","2,383,636","1,751.4","2,008","2,685","3,810.5","5,013.2"
221,"2,383,657","2,383,657","1,985.9","2,173","3,632","4,299","11,084.3"
222,"2,383,674","2,383,674","2,038.6","2,240.5","3,003.5","3,759.5","4,247.4"
223,"2,383,679","2,383,679",663,"1,647","2,050.5","3,477","4,821.2"
224,"2,383,700","2,383,700","1,493.6","2,079.5","2,571.5","3,633","4,184.4"
225,"2,383,721","2,383,721","804.1","1,072.5","1,779","2,955","3,264.2"
226,"2,383,722","2,383,722","1,170.1","1,460","1,755","2,930.5","3,531"
227,"2,383,743","2,383,743","2,500","3,847.5","4,122","5,004","5,422"
228,"2,383,764","2,383,764",431,"1,300","2,251","3,265","3,582"
229,"2,383,799","2,383,799","2,109","2,791","2,939","3,579","4,751"
230,"2,383,806","2,383,806","1,311","1,731","2,161.5","2,624","3,449"
231,"2,383,827","2,383,827","1,436","1,906","2,105","3,494","4,532"
232,"2,383,848","2,383,848","1,444","1,800","2,061","3,117","3,960"
233,"2,383,849","2,383,849","1,579","2,397","2,585","3,731","4,162"
234,"2,383,870","2,383,870","1,305","2,032","2,281","2,841","3,852"
235,"2,383,891","2,383,891","1,281","1,624","69,454","121,367","123,867"
236,"2,383,912","2,383,912","1,412","2,148","4,151","55,472","62,000"
237,"2,383,933","2,383,933","1,405","2,430","2,764","9,483","13,087"
238,"2,383,954","2,383,954","1,556","1,808","3,179","4,158","4,886"
239,"2,383,955","2,383,955","1,462","1,673","2,489.5","3,004","3,755"
240,"2,383,976","2,383,976","1,034","1,764","2,415.5","3,464","3,803"
241,"2,384,002","2,384,002",980,"1,672","3,445","4,251","4,547"
242,"2,384,018","2,384,018","1,788","2,139","3,323","4,679","5,342"
243,"2,384,039","2,384,039","1,439","2,024","2,282","3,375","4,014"
244,"2,384,057","2,384,057","1,811","3,346","3,573","4,845","5,878"
245,"2,384,081","2,384,081","1,830","2,190","2,841","3,710","4,459"
246,"2,384,082","2,384,082","1,416","1,857","2,113","2,786","3,223"
247,"2,384,103","2,384,103","1,308","1,974","2,140","2,799","3,070"
248,"2,384,124","2,384,124",830,"1,780","2,747","3,963","4,340"
249,"2,384,142","2,384,142","1,347","1,485","2,254","3,350","3,511"
250,"2,384,159","2,384,159","1,602","2,084","2,267","3,931","4,371"
251,"2,384,167","2,384,167","2,392","3,240","3,312.5","4,320","9,341"
252,"2,384,188","2,384,188","2,643","3,949","4,118","5,219","6,053"
253,"2,384,209","2,384,209","1,579","1,712","2,000.5","2,927","3,704"
254,"2,384,230","2,384,230","1,980","2,239","2,760","3,654","4,019"
255,"2,384,251","2,384,251","1,582","2,122","2,219","3,793","3,948"
256,"2,384,272","2,384,272","2,139","2,331","3,817.5","4,480","85,622"
257,"2,384,293","2,384,286","1,769","2,004","3,755.5","7,826.5","12,786"
258,"2,384,306","2,384,306","1,644","2,743","3,615","4,840","5,956"
259,"2,384,315","2,384,315","1,512","1,758","2,476","3,404","4,177"
260,"2,384,336","2,384,336","1,088","1,369","2,094","3,492","5,053"
261,"2,384,355","2,384,355","3,936","4,744","5,284","6,391","7,276"
262,"2,384,378","2,384,378",915,"2,389","2,945","4,577","5,879"
263,"2,384,379","2,384,379","1,764","1,901","2,120","3,471","3,879"
264,"2,384,400","2,384,400","1,978","2,439","2,734","3,356","4,040"
265,"2,384,421","2,384,421","1,450","2,230","2,323","2,801","3,775"
266,"2,384,442","2,384,442","1,023","1,295","1,838","3,215","3,595"
267,"2,384,449","2,384,449","1,719","1,932","2,332","3,599","4,117"
268,"2,384,464","2,384,464","2,372","2,475","2,887","3,299","3,968"
269,"2,384,485","2,384,485","1,329","2,156","3,239","3,922","4,418"
270,"2,384,512","2,384,512","2,671","4,386","4,679","5,060","9,419"
271,"2,384,527","2,384,527","2,397","3,141","3,547","4,588","5,245"
272,"2,384,548","2,384,548","1,000","1,550","2,041","3,306","3,607"
273,"2,384,569","2,384,569","1,396","1,466","2,007","4,048","5,239"
274,"2,384,590","2,384,590","2,683","3,410","3,573","4,257","4,809"
275,"2,384,599","2,384,599","2,332","2,647","4,355","4,622","4,984"
276,"2,384,612","2,384,612","1,287","1,785","2,050","3,003","3,536"
277,"2,384,613","2,384,613",702,"1,587","2,051","3,364","3,733"
278,"2,384,654","2,384,654","1,749","1,953","3,342","4,000","6,269"
279,"2,384,672","2,384,672","3,913","4,502","4,808","5,937","6,847"
280,"2,384,696","2,384,696","1,904","2,093","2,482","3,970","5,627"
281,"2,384,713","2,384,713","1,298","2,295","2,812","3,814","5,008"
282,"2,384,718","2,384,718","1,468","2,022","2,231","2,584","3,310"
283,"2,384,739","2,384,739","1,191","1,469","2,000","3,344","3,508"
284,"2,384,760","2,384,760","1,664","1,870","3,024","4,481","8,419"
285,"2,384,778","2,384,778","1,597","2,339","2,561","2,948","3,859"
286,"2,384,802","2,384,802","2,117","2,258","2,469","3,892","4,471"
287,"2,384,803","2,384,803",801,"1,025","1,666","2,731","2,975"
288,"2,384,804","2,384,804","1,696","2,345","2,805","4,017","4,822"
289,"2,384,845","2,384,845","1,042","1,839","2,024","2,787","3,411"
290,"2,384,866","2,384,866","1,596","1,709","2,393","3,748","4,163"
291,"2,384,878","2,384,878","1,586","1,840","2,923","5,889","7,100"
292,"2,384,888","2,384,888","2,139","2,542","2,712","3,654","4,077"
293,"2,384,909","2,384,909",730,"1,423","2,580","3,141","3,887"
294,"2,384,930","2,384,930","2,205","3,487","3,650","4,171","4,727"
295,"2,384,951","2,384,951","1,259","1,577","1,980","3,580","4,558"
296,"2,384,952","2,384,952","2,063","2,230","2,571","3,184","3,585"
297,"2,384,973","2,384,973","2,384","2,990","3,257","3,998","4,470"
298,"2,385,007","2,385,007","1,970","2,433","3,547","3,876","4,197"
299,"2,385,015","2,385,015","1,178","1,812","2,381","3,110","3,571"
300,"2,385,036","2,385,036","1,592","2,206","2,399","3,362","4,312"
