height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
120,404423,404423,8763,43770,98586,495200,"1305218.6000000006"
121,438039,438038,11374,265470,"790538.5",1227174,1930253
122,471654,471654,8986,88403,561775,845904,1535250
123,505269,505268,9221,316170,425604,732199,1514797
124,538883,538883,"45537.7",181605,501430,"884539.5",1688977
125,572498,572498,"6933.6",87619,345152,724534,1623376
126,606113,606113,"90801.20000000001",237987,"662398.5",827989,"1529516.4"
127,639729,639728,"40352.799999999996",96730,446198,675399,1677021
128,673344,673344,9289,265720,398009,1056662,1495875
129,706959,706959,6519,52739,68014,524226,903762
130,740574,740574,55760,70164,276266,454151,804181
131,774190,774190,59706,"90691.5",160443,660544,961399
132,807805,807805,"29868.5","67877.5",311548,733790,"1011098.5"
133,841420,841420,8421,61436,257052,564104,1031383
134,875035,875035,9121,123820,376374,424464,1043962
135,908650,908650,34385,101223,747578,1133838,2300823
136,942265,942265,37881,138194,637040,881937,"2494550.4999999963"
137,975880,975880,"30213.200000000015",272368,614163,1053325,"2985644.399999995"
138,1009495,1009495,7810,252876,671394,994184,3311828
139,1043110,1043110,9326,314815,473990,1241496,3282257
140,1076725,1076725,8702,"133987.5",382882,1027214,3131816
141,1110341,1110340,14299,239178,"548876.5",1077801,3075259
142,1143956,1143956,"9348.5",116658,710188,976033,"2972150.5"
143,1177571,1177571,"7566.800000000001",196767,615108,903940,"2382448.3999999934"
144,1211186,1211186,6101,280532,"557701.5","1013324.5",2725991
145,1244801,1244801,52014,"409171.5",672494,1213314,6252386
146,1278417,1278416,"9990.800000000001",190581,"521155.5",1034234,"3435689.399999989"
147,1312032,1312031,"10504.5","331962.5","674835.5",968075,2868702
148,1345647,1345647,8392,137665,565707,872634,2963446
149,1379262,1379262,"8750.8",245476,707992,1093759,"3654384.799999983"
150,1412878,1412877,7528,242143,707828,1159509,"6933679.999999999"
151,1446493,1446493,"8268.4",106747,608341,977293,"4037852.2999999877"
152,1480108,1480108,"31308.400000000005",180968,581524,943376,"4432342.799999993"
153,1513723,1513723,56068,152581,567828,1027634,2673862
154,1547339,1547337,6382,178438,401957,722907,2550503
155,1580954,1580952,7302,123668,346234,745224,2500942
156,1614569,1614569,"29310.4",272435,445597,726642,"4385541.9999999935"
157,1648185,1648185,"26352.200000000004",270360,426062,715322,"4380266.599999993"
158,1681799,1681799,59613,149699,393695,646851,2419263
159,1715415,1715414,7883,106176,403960,705058,2300654
160,1749030,1749029,6306,87234,345433,650736,2263946
161,1782645,1782644,6629,50289,"328803.5",661926,2253522
162,1816260,1816260,8285,183843,"428270.5","697111.5",2176841
163,1849875,1849875,"5867.8",167366,402175,607550,"2001142.3000000012"
164,1883490,1883490,10665,"126675.5","402343.5",620388,2068587
165,1917105,1917105,19687,247104,426661,607530,2000285
166,1950721,1950720,6731,15242,303522,468412,1969645
167,1984337,1984337,4655,144458,356760,484474,"4336745.999999992"
168,2017952,2017952,4773,53894,"294357.5",412779,"3673069.899999983"
169,2051567,2051567,7191,142945,"311102.5",466083,1860858
170,2085182,2085182,8398,167500,308728,"485030.5",1870703
171,2118797,2118797,5912,113852,230053,427664,1829707
172,2152412,2145609,"5126.2",89694,207731,390418,"1484246.9999999993"
173,2182453,2182453,24410,"75731.5","200918.5",354477,1505367
174,2182459,2182459,7952,"51376.5","175744.5",322586,1473822
175,2204713,2204713,8104,"44078.5","198992.5",307504,1502673
176,2204733,2204733,"3554.5",44054,181210,"282174.5","1480573.5"
177,2238348,2238348,"14905.5",52010,"177163.5",271446,1465682
178,2271963,2271963,3004,"32572.5","141977.5",196861,"1152486.7999999963"
179,2305578,2295283,"4045.1","13911.5",63053,"137928.5","1082805.3999999964"
180,2318350,2318350,3796,"9962.5","48124.5","128530.5",1299249
181,2330945,2330945,"4043.5",6876,34471,"116982.5",1283270
182,2330946,2330946,"1097.5",2093,"23092.5","103733.5",1270249
183,2330948,2330948,1023,"1586.5","7049.5","73758.5","1238752.5"
184,2330951,2330951,5301,"5795.5","7358.5",65871,"1229605.5"
185,2331314,2331314,"2055.4",2595,4082,49850,"1149468.5999999992"
186,2364929,2333742,7667,22930,58239,68654,885213
187,2373797,2373797,2099,6348,"41008.5",48429,864129
188,2373798,2373798,"1405.5","4635.5","7633.5","27864.5","1154945.5"
189,2382781,2382781,"2844.5",4441,5557,23336,"1148071.5"
190,2382782,2382782,"1005.5",1439,1715,9715,"1131521.5"
191,2382783,2382783,"1024.5",1306,"1752.5",9540,1129211
192,2382784,2382784,"1324.5",1668,2217,"6420.5",1122882
193,2382785,2382785,1275,1568,1949,"3767.5","1119216.5"
194,2382786,2382786,"609.5","904.5",1103,2303,"1112997.5"
195,2382787,2382787,"530.5","805.5","1093.5","2175.5","1099617.5"
196,2382788,2382788,624,934,1125,"2133.5","1093178.5"
197,2382789,2382789,652,"1102.5","1402.5",2291,"1088703.5"
198,2382790,2382790,774,1115,"1243.5","1831.5","1081204.5"
199,2382791,2382791,"654.5","1067.5",1123,2080,1076848
200,2382793,2382793,880,"1364.5","1471.5","1852.5","913762.5"
201,2382800,2382800,258,962,"1057.5","2092.5","902183.5"
202,2382801,2382801,"499.5",825,960,1251,895928
203,2382802,2382802,"455.5","739.5","855.5",989,"866484.5"
204,2382803,2382803,"915.5",1206,1338,1566,821044
205,2382804,2382804,663,"991.5","1087.5","2201.5",779554
206,2382805,2382805,"821.5",1160,1237,1524,728294
207,2382806,2382806,410,"734.5",850,1715,"663828.5"
208,2382807,2382807,1338,"1634.5","1927.5","2573.5",633232
209,2382808,2382808,1075,1537,1596,2385,"585603.5"
210,2382809,2382809,810,1730,1980,"2497.5",579273
211,2382810,2382810,481,728,"1108.5","1893.5","568791.5"
212,2382812,2382812,1114,"1446.5","1552.5","1670.5",327104
213,2382817,2382817,"1344.5",1639,"1730.5",2082,325128
214,2382818,2382818,"990.5","1397.5",1683,"1989.5","298546.5"
215,2382824,2382824,614,911,1274,1625,293484
216,2382826,2382826,847,1134,1373,"1713.5",293554
217,2382827,2382827,"615.5","931.5","1018.5",1243,"289569.5"
218,2382828,2382828,964,1179,"1332.5",1680,287743
219,2382829,2382829,"783.5","1115.5",1532,"1649.5",262687
220,2382830,2382830,"537.5",796,"896.5",1116,"262281.5"
221,2382831,2382831,957,"1293.5",1619,1744,"208548.5"
222,2382840,2382840,"857.5","1133.5","1241.5","1553.5","208826.5"
223,2382841,2382841,"483.5","799.5",936,1169,"171185.5"
224,2382842,2382842,"1213.5","1492.5","1589.5",1727,154985
225,2382843,2382843,1336,"1564.5",1682,"1976.5","89586.5"
226,2382844,2382844,"1050.5","1382.5","1457.5",1705,"57784.5"
227,2382845,2382845,"476.5",728,794,1064,51526
228,2382846,2382846,"1452.6",1874,2033,2181,"20727.599999999937"
229,2382847,2382847,"927.5999999999999",1292,1438,1629,"11830.999999999967"
230,2382848,2382848,"1072.5",1369,1740,"1823.5","3719.5"
231,2382849,2382849,"1.5","891.5","1044.5","1258.5","2483.5"
232,2382850,2382850,"1040.5",1271,1473,1853,2551
233,2382852,2382852,1045,1340,1418,1465,"1655.5"
234,2382856,2382856,1191,1519,"1607.5","1866.5","2147.5"
235,2382873,2382873,"812.5",1153,"1219.5","1282.5",2043
236,2382876,2382876,940,"1234.5",1296,1365,"2085.5"
237,2382877,2382877,"778.5","1159.5",1565,"1695.5",2868
238,2382892,2382892,1277,"1560.5",1632,"1739.5",2482
239,2382893,2382893,"231.5",926,"1012.5","1134.5",2123
240,2382894,2382894,850,"1131.5",1417,"1484.5","1567.5"
241,2382895,2382895,834,1136,1214,1347,1598
242,2382911,2382911,1122,1530,1615,1810,2436
243,2382915,2382915,"468.5",758,"831.5","915.5",1273
244,2382916,2382916,876,1315,1359,1480,"1825.5"
245,2382917,2382917,660,"971.5",1033,"1116.5","1835.5"
246,2382918,2382918,1097,"1352.5","1628.5",1827,2904
247,2382919,2382919,1237,"1522.5",1565,1669,"2647.5"
248,2382920,2382920,573,948,"1020.5",1102,"1806.5"
249,2382921,2382921,1226,"1541.5",1625,1766,"3056.5"
250,2382922,2382922,"715.5","1015.5",1132,"1305.5",2306
251,2382923,2382923,"1146.6","1331.5","1380.5","1784.5","103452.2"
252,2382924,2382924,"803.7000000000002","1055.5","1268.5","1631.5","53670.700000000004"
253,2382925,2382925,1151,"1476.5",1801,1975,2314
254,2382930,2382930,770,1105,1190,1241,1935
255,2382931,2382931,"1301.5","1615.5","2046.5",2170,2629
256,2382932,2382932,"853.5",1149,1222,1264,2013
257,2382933,2382933,790,1247,"1340.5",1576,"2360.5"
258,2382934,2382934,"677.5",1072,1166,1394,"2092.5"
259,2382935,2382935,1276,1563,1818,"2136.5","2774.5"
260,2382936,2382936,"903.5",1293,1405,1646,2227
261,2382951,2382951,852,1297,1384,"1662.5",2549
262,2382970,2382970,1400,1803,1908,2127,"2380.5"
263,2382971,2382971,553,1013,1083,"1366.5","2314.5"
264,2382972,2382972,"437.5","737.5",766,901,"2310.5"
265,2382973,2382973,1297,1589,1646,1839,3165
266,2382974,2382974,"561.5","942.5",1286,1335,1502
267,2382975,2382975,1017,1308,1588,1760,2029
268,2382976,2382976,1209,1491,1568,"1653.5","1964.5"
269,2382995,2382995,1003,1302,"1590.5","1671.5",2077
270,2382996,2382996,1066,1340,"1388.5","1425.5","2022.5"
271,2382997,2382997,388,643,788,1086,3531
272,2383010,2383010,"1705.5",2115,"2143.5",2532,3006
273,2383017,2383017,2089,2360,2547,"2922.5",3640
274,2383018,2383018,200,"915.5",1010,1226,"1804.5"
275,2383023,2383023,"737.5",1028,"1255.5","1500.5",1952
276,2383042,2383042,1356,"1628.5",1892,"2004.5",2379
277,2383057,2383057,"1057.5",1351,1425,"1558.5",1765
278,2383058,2383058,1257,"1521.5","1844.5","1960.5",2695
279,2383059,2383059,1015,"1291.5",1359,1451,2085
280,2383060,2383060,"1320.5",1628,1725,1835,"2363.5"
281,2383108,2383108,1090,1380,1437,"1624.5","3095.5"
282,2383109,2383109,"933.5",1200,1319,1392,1827
283,2383114,2383114,"221.5","903.5","958.5",1299,"1555.5"
284,2383129,2383129,618,950,"1024.5","1168.5",1929
285,2383148,2383148,1089,1400,1677,1867,2347
286,2383149,2383149,"983.5",1231,"1320.5","1414.5","2123.5"
287,2383150,2383150,303,1065,"1218.5",1455,"1757.5"
288,2383151,2383151,"1139.5",1429,1479,"1556.5",2409
289,2383152,2383152,"1047.5",1411,1525,1745,"2218.5"
290,2383153,2383153,1200,"1466.5",1513,1568,2015
291,2383154,2383154,1012,1407,"1688.5","1877.5","2542.5"
292,2383159,2383159,772,1114,"1220.5",1511,"1798.5"
293,2383165,2383165,480,"735.5","963.5",1192,1730
294,2383175,2383175,"757.4000000000001",1186,1321,1395,"33583.99999999989"
295,2383176,2383176,"514.8",1011,1070,1311,"15478.99999999995"
296,2383177,2383177,"1368.5",1640,1696,1831,"2761.5"
297,2383178,2383178,"1381.5","1682.5","2025.5",2099,2945
298,2383179,2383179,444,707,972,1189,"1966.5"
299,2383180,2383180,1149,"1534.5",1786,"1933.5","2341.5"
300,2383181,2383181,570,908,943,"1307.5",2324
