height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
291,"2,382,873","2,382,873",896,"1,124","1,820","14,690","15,561"
292,"2,382,874","2,382,874",721,"1,759","1,955","2,535","405,434"
293,"2,382,876","2,382,876","1,196","1,523","1,735.5","2,083","381,593"
294,"2,382,891","2,382,889","1,343","2,233","2,645","2,920","373,803"
295,"2,382,894","2,382,894","2,893.3","3,057","3,496","3,677.5","575,993.9"
296,"2,382,895","2,382,895","1,551","1,641","2,270.5","2,390","568,507.8"
297,"2,382,896","2,382,896",528,"1,239.5","1,336","1,627","556,675.9"
298,"2,382,897","2,382,897","1,669.6","1,805.5","1,888","1,954.5","526,880.6"
299,"2,382,898","2,382,898","757.5","1,010","1,183","1,461","517,110"
300,"2,382,899","2,382,899","999.5","1,529.5","1,631.5","1,930.5","515,268.2"
