height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
92,"1,404,175","1,404,174","9,418.3","103,565","315,855","645,650","1,121,650"
93,"1,437,790","1,437,790","10,140","51,790","296,929","754,815","844,923"
94,"1,471,405","1,471,405","8,995","72,327","468,191","670,129","929,495.4"
95,"1,505,020","1,505,020","8,317.8","50,350","147,056","404,869","683,921.6"
96,"1,538,636","1,538,635","9,514","106,208","249,303","366,252","724,766"
97,"1,572,252","1,572,251","12,297.4","64,998","196,221","377,802","678,304.6"
98,"1,605,867","1,605,866","9,204","32,318","139,061","557,072","945,306"
99,"1,639,481","1,639,481","9,942","100,130","163,083.5","346,720","698,484"
100,"1,673,096","1,673,096","47,876","128,584","512,830","769,914","829,184"
101,"1,706,711","1,706,711","8,533","45,004","245,422","427,225","580,135"
102,"1,740,326","1,740,326","11,192","265,929","402,895","674,370","1,136,719"
103,"1,773,942","1,773,940","10,961","68,940","268,427","461,700","963,209"
104,"1,807,557","1,807,556","16,305.6","83,520","288,088.5","478,366","986,672.3"
105,"1,841,172","1,841,171","9,296","154,953","202,266","376,195","985,732"
106,"1,874,786","1,874,786","23,131.4","50,969","200,755","386,024","733,124.6"
107,"1,908,401","1,908,401","23,234","98,752","213,719","434,295","718,233"
108,"1,942,017","1,942,016","11,914.4","94,217","145,764.5","269,204","628,183"
109,"1,975,632","1,975,632","8,730","40,112","126,200","282,758","588,536"
110,"2,009,247","2,009,247","10,204","46,831","176,456","304,469","609,001"
111,"2,042,863","2,042,862","8,461","48,325","226,819","443,080","712,808"
112,"2,076,478","2,076,478","18,014","41,807","240,012","295,172.5","556,921"
113,"2,110,093","2,092,911","9,898","147,777","184,089","274,395","537,291"
114,"2,126,526","2,126,526","5,885","28,193","48,903","184,565","367,866"
115,"2,160,142","2,160,141","8,517","38,728","60,395","250,447","362,711"
116,"2,193,757","2,193,757","8,592","58,273","114,337","227,155","343,133"
117,"2,227,372","2,227,372","32,541","47,372","76,437","148,201","228,918"
118,"2,260,989","2,260,989","13,982","19,051","22,078","65,784","148,931"
119,"2,287,375","2,287,375","13,136","14,344","20,163","45,991","140,514"
120,"2,320,991","2,320,991","7,380","20,732","29,953","34,579","124,964"
121,"2,354,608","2,354,606","8,321","17,505","20,310","25,301","79,908"
122,"2,369,080","2,369,080","5,739","6,681","9,108","11,371","44,085"
123,"2,382,592","2,382,592","4,987","5,984","7,757","8,580","9,488"
124,"2,382,625","2,382,625","1,426","1,602","2,363","3,165","3,402"
125,"2,382,626","2,382,626","1,291.5","1,501.5","1,846.5","2,453.5","4,302.2"
126,"2,382,647","2,382,647","1,319.8","1,528","2,067","2,286.5","2,387.5"
127,"2,382,649","2,382,649","573.3","1,019.5","1,246","1,610.5","2,043.7"
128,"2,382,689","2,382,689",964,"1,524.5","1,908","2,117","2,353.5"
129,"2,382,710","2,382,710","965.5","1,166.5","1,465.5","1,823","1,892.6"
130,"2,382,731","2,382,731","1,299.9","1,630","2,119.5","2,421","3,782"
131,"2,382,752","2,382,752","985.1","1,375","1,872.5","2,187","2,346.6"
132,"2,382,773","2,382,773",424,950,"1,261.5","1,487.5","1,573.9"
133,"2,382,794","2,382,794","1,543.4","1,964","2,108.5","2,282","2,795.6"
134,"2,382,800","2,382,800","3,197.9","3,442","3,934","4,254","4,379.6"
135,"2,382,817","2,382,817","600.4",870,"1,157.5","1,521.5","1,644.7"
136,"2,382,837","2,382,837","922.8","1,128","1,519","1,754","2,055.9"
137,"2,382,858","2,382,858","1,522.7","1,710.5","1,906","2,347.5","2,595.4"
138,"2,382,899","2,382,899","1,236.7","1,474","1,742.5","1,983","2,164.9"
139,"2,382,900","2,382,900","1,114.4","1,704.5","1,918","2,072.5","2,212.2"
140,"2,382,921","2,382,921",686,"1,280","1,491","1,771.5","2,100"
141,"2,382,942","2,382,942","1,024.9","1,302","1,586.5","1,905.5","2,065.8"
142,"2,382,963","2,382,963","943.7","1,163","1,489","1,840.5","2,978.1"
143,"2,382,984","2,382,984","907.6","1,115","1,513.5","1,791.5","1,867.3"
144,"2,383,005","2,383,005","1,620.1","1,978.5","2,116","2,780","4,334.8"
145,"2,383,006","2,383,006","1,117.5","1,243.5","1,511","1,875","1,995.9"
146,"2,383,037","2,383,037",544,"1,132","1,698","2,086.5","2,240.3"
147,"2,383,048","2,383,048","1,080.7","1,333","1,562","1,885","2,073"
148,"2,383,069","2,383,069","2,052.7","2,276","2,582","3,208","3,362.3"
149,"2,383,110","2,383,110",458,"1,028.5","1,335.5","1,666","1,758.7"
150,"2,383,111","2,383,111","775.6","1,130","1,308","1,541","1,676.4"
151,"2,383,132","2,383,132","881.6","1,316","1,785","146,502","147,050.8"
152,"2,383,153","2,383,153","1,074.2","1,398","1,982","62,970","63,774.2"
153,"2,383,174","2,383,174","1,463.4","1,834.5","2,545","2,917","3,413.6"
154,"2,383,195","2,383,195",816,"1,126","1,328.5","1,833.5","1,999.6"
155,"2,383,216","2,383,216","1,098.9","1,389","1,597","1,872","2,049.1"
156,"2,383,231","2,383,231","1,138.8","1,490","1,841.5","2,003.5","2,266.8"
157,"2,383,258","2,383,258","1,248.4","1,406","1,698","1,959","2,120.9"
158,"2,383,261","2,383,261","944.9","1,127","1,493","1,682.5","1,749"
159,"2,383,266","2,383,266","609.3","778.5","1,049.5","1,272","1,538.2"
160,"2,383,301","2,383,301","1,429","1,836","2,180.5","2,403.5","2,528.5"
161,"2,383,322","2,383,322",842,"1,320.5","1,569","1,882.5","2,081.1"
162,"2,383,343","2,383,343","1,801","2,143.5","2,339","2,602.5","2,750.6"
163,"2,383,364","2,383,364",543,"1,053","1,677","2,214","5,808.7"
164,"2,383,385","2,383,385","837.9","1,070.5","1,329","1,690.5","1,874.7"
165,"2,383,406","2,383,406","1,013.9","1,244","1,627","1,820","2,081.3"
166,"2,383,427","2,383,427","801.6","1,025","1,308","1,714","1,847"
167,"2,383,445","2,383,445",812,"1,324","1,598","2,007.5","2,288.4"
168,"2,383,469","2,383,469","1,209.5","1,327","2,002.5","2,385","2,478.1"
169,"2,383,490","2,383,490","1,410.8","1,531.5","1,834.5","2,152","2,385.4"
170,"2,383,491","2,383,491","1,541.2","1,916","2,104","2,316.5","2,472.7"
171,"2,383,512","2,383,512","1,526.4","1,695","2,042","2,441.5","2,553.4"
172,"2,383,533","2,383,533","920.2","1,221","1,750.5","1,838","2,039.6"
173,"2,383,554","2,383,554","849.4","1,166","1,580.5","1,741","2,396.5"
174,"2,383,575","2,383,575","1,270.1","1,500.5","1,785","2,493","4,095.3"
175,"2,383,596","2,383,596","651.9",965,"1,237.5","1,467.5","1,685.3"
176,"2,383,617","2,383,617","1,531","1,719.5","1,971.5","2,204","2,335.6"
177,"2,383,638","2,383,638","1,286.4","1,625","2,080","2,339","4,995.6"
178,"2,383,659","2,383,659",943,"1,542.5","1,778.5","2,117","2,348.6"
179,"2,383,680","2,383,680",873,"1,246","1,408","1,742","1,996.3"
180,"2,383,701","2,383,701",851,"1,411","1,732.5","2,045","2,278.5"
181,"2,383,722","2,383,722","1,457","1,699","2,045.5","2,576","3,352.2"
182,"2,383,743","2,383,743","803.3","1,102.5","1,429","1,676","2,138.1"
183,"2,383,744","2,383,744","1,646.4","1,817","2,117","2,494.5","2,577.5"
184,"2,383,745","2,383,745",885,"1,511","1,840","1,933.5","2,426.8"
185,"2,383,786","2,383,786","811.8",912,"1,512","1,787","1,945.1"
186,"2,383,807","2,383,807","1,080.2","1,292","1,494.5","1,819","2,013.7"
187,"2,383,828","2,383,828","1,547.7","1,913.5","2,112.5","2,382","2,849.1"
188,"2,383,849","2,383,849","767.5","1,002","1,298","1,617.5","1,780"
189,"2,383,870","2,383,870","736.5","1,120.5","1,355","1,658","2,644.2"
190,"2,383,891","2,383,891","1,587.2","2,034.5","2,219.5","2,503","3,147.2"
191,"2,383,904","2,383,904","868.8","1,164.5","1,384.5","1,848.5","1,899.6"
192,"2,383,913","2,383,913","624.1","805.5","1,155.5","1,350","1,608.8"
193,"2,383,914","2,383,914","1,514.7","1,687","2,090","2,437","2,582.8"
194,"2,383,951","2,383,951","1,154.4","1,602","1,874","2,225.5","2,340.5"
195,"2,383,976","2,383,976","1,432.7","1,587","1,952","2,174","2,284.8"
196,"2,383,997","2,383,997","1,761.4","2,004.5","2,272.5","2,523","2,848"
197,"2,384,018","2,384,018",391,"1,123.5","1,563","2,008","4,323.3"
198,"2,384,039","2,384,039","967.4","1,277.5","1,489","1,976","2,187.1"
199,"2,384,060","2,384,060","1,060","1,728","1,904","2,314","2,482.3"
200,"2,384,081","2,384,081","1,691.7","1,971","2,391.5","2,637","3,748"
201,"2,384,082","2,384,082","1,415","1,855","1,940","2,180","158,655"
202,"2,384,103","2,384,103",542,"1,180","1,425","1,775","95,395"
203,"2,384,124","2,384,124","1,663.2","2,134.5","2,815","3,112","3,557"
204,"2,384,145","2,384,145","978.3","1,191","1,240","1,676","1,876"
205,"2,384,166","2,384,166",968,"1,404","1,717","2,232","3,505"
206,"2,384,187","2,384,187","1,194","1,571","1,883","2,041","2,170"
207,"2,384,208","2,384,208","1,012","1,278","1,438","1,639","1,767"
208,"2,384,229","2,384,229","1,396","1,680","1,910","2,287","2,862"
209,"2,384,250","2,384,250","1,536","1,881","2,211","2,428","2,595"
210,"2,384,271","2,384,271","1,183","1,424","1,734","1,947","2,126"
211,"2,384,292","2,384,292","1,392","1,648","2,212","2,352","2,817"
212,"2,384,293","2,384,293",727,934,"1,045","1,303","1,547"
213,"2,384,322","2,384,322","1,605","1,964","2,117","2,346","2,429"
214,"2,384,335","2,384,335","1,351","1,553","1,840","1,960","2,213"
215,"2,384,356","2,384,356",467,"1,023","1,401","1,494","1,595"
216,"2,384,377","2,384,377",562,"1,151","1,387","1,564","1,838"
217,"2,384,398","2,384,398",474,"1,217","1,341","1,668","1,979"
218,"2,384,419","2,384,419","1,374","1,507","1,840","2,170","2,346"
219,"2,384,440","2,384,440","1,909","2,442","2,676","2,972","3,465"
220,"2,384,461","2,384,461",895,"1,020","1,560","1,941","2,095"
221,"2,384,482","2,384,482","1,930","2,098","2,351","2,505","2,898"
222,"2,384,503","2,384,503","1,667","2,105","2,239","2,648","2,998"
223,"2,384,504","2,384,504","1,207","1,376","1,858","1,955","2,251"
224,"2,384,545","2,384,545","1,677","2,117","2,313","2,546","2,692"
225,"2,384,566","2,384,566","1,313","1,603","1,943","2,284","3,640"
226,"2,384,567","2,384,567",765,"1,034","1,267","1,565","1,823"
227,"2,384,588","2,384,588",941,"1,211","1,494","1,643","1,978"
228,"2,384,615","2,384,615","1,251","1,439","2,246","2,505","3,686"
229,"2,384,630","2,384,630",867,"1,183","1,325","1,590","1,840"
230,"2,384,651","2,384,651","1,611","1,867","2,118","2,327","2,451"
231,"2,384,672","2,384,672","1,706","1,876","2,221","2,309","2,621"
232,"2,384,693","2,384,693",259,939,"1,385","1,478","1,607"
233,"2,384,714","2,384,714","1,406","1,657","1,968","2,080","2,294"
234,"2,384,735","2,384,735",588,"1,278","1,603","1,804","2,332"
235,"2,384,756","2,384,756","1,271","1,422","1,598","2,042","2,072"
236,"2,384,777","2,384,777",565,"1,400","1,641","1,858","3,101"
237,"2,384,786","2,384,786","1,146","1,379","1,871","2,124","3,086"
238,"2,384,799","2,384,799",329,840,"1,125","1,282","1,554"
239,"2,384,835","2,384,835","1,417","1,891","2,332","2,426","2,551"
240,"2,384,858","2,384,858","1,001","1,830","2,223","2,668","3,825"
241,"2,384,862","2,384,862","1,626","1,963","2,279","2,520","2,926"
242,"2,384,883","2,384,883","1,356","1,812","1,940","2,185","2,330"
243,"2,384,904","2,384,904","1,721","1,869","2,158","2,441","2,529"
244,"2,384,925","2,384,925",955,"1,082","1,461","1,598","1,937"
245,"2,384,946","2,384,946","1,013","1,176","1,674","1,836","2,063"
246,"2,384,967","2,384,967","1,341","1,627","1,835","2,199","2,268"
247,"2,384,988","2,384,988","1,664","1,900","2,376","2,738.5","88,461"
248,"2,385,009","2,385,009","1,225","1,359.5","1,797","1,977","2,635"
249,"2,385,030","2,385,030","1,420","1,670","1,868","1,951","2,180"
250,"2,385,051","2,385,051",980,"1,761","1,871","2,432","2,706"
251,"2,385,072","2,385,072",434,927,"1,245","1,533","1,651"
252,"2,385,073","2,385,073","1,620","2,044","2,278","2,474","2,563"
253,"2,385,094","2,385,094","1,577","1,794","2,089","2,450","2,604"
254,"2,385,135","2,385,135",874,"1,001","1,321","1,686","1,935"
255,"2,385,156","2,385,156",791,"1,517","1,731.5","2,037","2,682"
256,"2,385,157","2,385,157",884,"1,114","1,445","1,756","1,960"
257,"2,385,178","2,385,178","1,204","1,470","1,667","1,824","2,034"
258,"2,385,199","2,385,199",735,"1,426","1,728.5","2,129","2,607"
259,"2,385,220","2,385,220","1,108","1,406","1,618","1,953","2,123"
260,"2,385,221","2,385,221","1,368","1,612","1,915","2,127","3,650"
261,"2,385,242","2,385,242",691,843,"1,153","1,393","1,566"
262,"2,385,283","2,385,283","1,634","1,893","2,202.5","2,648","2,767"
263,"2,385,304","2,385,304","1,004","1,284","1,535.5","1,899","2,011"
264,"2,385,305","2,385,305",982,"1,139","1,422","1,618","1,817"
265,"2,385,326","2,385,326",950,"1,116","1,403","1,614","1,733"
266,"2,385,347","2,385,347",855,963,"1,338","1,553","1,687"
267,"2,385,368","2,385,368",790,"1,346","1,727.5","1,981","2,114"
268,"2,385,389","2,385,389","1,162","1,411","1,592","1,774","1,959"
269,"2,385,410","2,385,410",790,"1,275","1,655","1,856","2,182"
270,"2,385,431","2,385,431","1,029","1,233","1,592.5","1,810","2,174"
271,"2,385,452","2,385,452","1,122","1,659","2,015","2,380","2,502"
272,"2,385,473","2,385,473","1,201","1,345","1,844.5","2,224","2,893"
273,"2,385,494","2,385,494",945,"1,539","1,870","2,719","3,981"
274,"2,385,515","2,385,515",799,"1,180","1,449.5","1,650","2,030"
275,"2,385,536","2,385,536","1,533","1,752","1,993.5","2,691","2,857"
276,"2,385,546","2,385,546",840,"1,297","1,520.5","1,716","4,243"
277,"2,385,558","2,385,558","1,872","2,570","2,994","3,413","4,727"
278,"2,385,599","2,385,599","1,421","1,670","2,074.5","2,571","3,357"
279,"2,385,600","2,385,600","1,013","1,287","1,472.5","1,742","1,932"
280,"2,385,621","2,385,621",909,"1,167","1,526","1,691","1,805"
281,"2,385,642","2,385,642","1,363","1,632","1,880.5","2,073","2,236"
282,"2,385,663","2,385,663","1,071","1,600","1,814","2,275","2,673"
283,"2,385,684","2,385,684","1,346","1,475","1,787","2,152","2,273"
284,"2,385,705","2,385,705","1,225","1,731","2,070","2,232","2,534"
285,"2,385,726","2,385,726","1,633.2","1,932","2,146","74,020","116,192"
286,"2,385,747","2,385,747","927.2","1,504","1,862.5","2,357","44,697.2"
287,"2,385,755","2,385,755","1,846","2,172","2,413","2,915","4,257"
288,"2,385,782","2,385,782","1,449","1,726","2,072","2,220","2,391"
289,"2,385,808","2,385,808",751,875,"1,428","1,683","2,478"
290,"2,385,811","2,385,811",529,"1,073","1,300","1,503","1,878"
291,"2,385,832","2,385,832","1,448","1,781","2,019","2,133","2,381"
292,"2,385,853","2,385,853",948,"1,466","69,810","108,370","108,778"
293,"2,385,874","2,385,874","1,703","2,259","2,799","40,940","42,063"
294,"2,385,895","2,385,895","1,865","2,694","3,386","3,825","4,356"
295,"2,385,921","2,385,921",566,"1,194","1,450","1,832","2,150"
296,"2,385,937","2,385,937",690,969,"1,061","1,376","1,513"
297,"2,385,958","2,385,958","2,038","2,148","2,627","2,954","4,584"
298,"2,385,979","2,385,979","1,002","1,330","1,736","2,088","2,171"
299,"2,385,996","2,385,996","1,173","1,640","2,164","2,582","2,978"
