height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
36,39,39,"3,742.4","5,235","10,803","92,724","270,690.4"
37,40,40,"1,880.8","3,426","5,628","68,476","246,373.2"
38,41,41,"3,210.8","4,392","7,261","68,100","249,008.8"
39,42,42,"1,452.6","2,692","3,328","41,486","222,942.8"
40,43,43,"810.8","1,605","2,456","16,941","198,391.4"
41,44,44,"1,941.4","2,588","3,447","7,029","180,783.4"
42,45,45,"1,964.2","2,829","4,029","8,052","168,315.8"
43,46,46,"1,726.6","2,835","3,317","6,523","161,504.2"
44,47,47,"2,299.4","2,994","3,647","4,397","130,826.2"
45,48,48,"1,350.8","2,090","3,270","4,726","123,547.4"
46,49,49,"1,780.4","2,737","3,279","5,634","113,959.4"
47,50,50,"2,059","3,155","4,626","6,060","80,822"
48,51,51,"1,872","3,041","3,892","7,893","78,781.6"
49,52,52,"4,766.6","5,295","6,065","8,377","67,525.4"
50,53,53,"3,549.6","4,777","7,050","8,538","29,552.4"
51,54,54,"2,280.2","3,212","3,941","4,866","22,382"
52,55,55,"1,350","2,201","3,113","5,471","32,106.4"
53,56,56,"1,183.6","1,953","2,773","3,965","7,975"
54,57,57,"2,043.8","2,681","3,700","5,774","12,295.2"
55,58,58,"1,295.6","2,048","3,017","10,183","22,706.4"
56,59,59,"2,590.4","3,696","4,284","8,365","17,971.4"
57,60,60,"1,608.4","2,540","3,877","5,119","10,071.6"
58,61,61,"1,586.8","2,084","3,087","5,440","10,659"
59,62,62,"892.6","1,658","2,564","6,143","14,313.8"
60,89,89,"9,239.1","9,920","11,494","15,580","30,147.2"
61,94,94,"2,479","3,103","4,599","21,818.5","29,725"
62,106,103,"2,230","3,080","3,854","6,247","10,490"
63,107,107,"3,982.6","5,077","8,688","33,836","49,435.2"
64,110,108,"2,266","3,702","8,164","23,707","28,401"
65,111,111,"1,165","3,685","4,925.5","13,213","25,477"
66,117,117,"2,421","3,959","6,858","19,854","32,291"
67,126,120,"4,447","9,132","10,564","20,058","31,558"
68,127,127,"1,734.2","2,319.5","4,597","11,185.5","17,151.8"
69,128,128,"2,662.6","3,939.5","13,299.5","27,700","46,344.5"
70,132,132,"2,219","4,246","10,881.5","23,607","35,796.1"
71,133,133,"1,754","3,528","9,563.5","17,546","32,380"
72,139,134,"3,791.1","5,617.5","7,268.5","12,248","26,465.9"
73,140,140,"1,990.2","2,776","3,330","8,732","22,190.6"
74,145,145,"1,539.8","2,483","3,715","9,791","17,219.4"
75,146,146,"1,690","2,960","3,417","4,081","10,464.2"
76,157,157,"3,237.2","4,369","4,952","6,071","17,533.2"
77,159,159,"1,647.4","3,165","4,188","5,669","17,776.4"
78,161,161,"3,044.4","3,856","4,336.5","6,385","37,605.6"
79,162,162,"2,998.1","4,388","5,240.5","8,874","19,361.3"
80,163,163,"3,753","4,426","6,338","23,370","39,876"
81,164,164,"2,784","4,847","6,513","12,743","42,096"
82,165,165,"1,607","3,207","3,839","7,873","37,371"
83,166,166,"3,057","5,600","7,711.5","12,468","27,158.3"
84,167,167,"1,884.4","2,928","5,220","8,990","21,872.2"
85,168,168,"6,980","8,797","10,293.5","18,109","44,948"
86,169,169,"1,660","2,990","7,730.5","17,244","24,737"
87,170,170,"3,178","4,875","7,392.5","14,369","18,306"
88,171,171,"2,184","3,754","7,328.5","11,759","40,251"
89,172,172,"2,156","3,783","5,258.5","7,620","18,287"
90,173,173,"2,462.4","3,848","4,911","10,073","26,328.4"
91,174,174,"2,019","2,634","3,683.5","7,260","24,263"
92,175,175,"2,287","3,703","3,994","9,060","33,147.7"
93,176,176,"3,264","4,754","8,072","29,721","57,659"
94,177,177,"2,598","4,714","9,039","18,269","62,201"
95,180,180,"5,093.9","7,237.5","8,793.5","31,118","61,977.3"
96,187,185,"2,558","4,467","8,736","16,101","67,601"
97,196,195,"6,898.2","8,276","10,650","28,041","95,157.4"
98,200,200,"4,456.7","6,098","10,557","28,650","97,814.6"
99,209,209,"2,345.4","5,075","6,536","18,495","123,311"
100,539,539,"9,146","14,977","81,607","99,778","139,926"
101,739,632,"3,297","9,770","54,737.5","81,270","149,776"
102,"1,274",878,"8,416","14,790","32,880","82,648","196,665"
103,"1,460","1,307","19,090.2","22,842.5","27,387.5","60,424","159,436.4"
104,"2,307","2,307","13,334.6","18,850","26,201","46,333","135,217"
105,"2,310","2,310","43,734.4","48,240","53,711","73,875","164,851"
106,"6,673","5,504","22,352.8","29,823.5","35,466","58,974","109,899.5"
107,"6,774","6,482","12,198","20,771","42,056.5","119,045","150,044"
108,"10,957","7,938","20,557","31,204","50,478","63,943","190,520"
109,"14,664","14,229","30,537.2","66,976","161,631","226,980","282,036"
110,"19,274","15,500","20,017.2","68,904","119,880","163,210","235,111.1"
111,"21,979","21,158","13,535","42,807","91,384","120,163","204,792"
112,"27,179","25,628","16,250","31,219","51,914.5","90,289","203,271.5"
113,"28,749","28,749","16,845.2","45,997","58,481","80,029","215,695.6"
114,"29,356","29,356","7,494.4","12,116","22,249","31,904","176,926.4"
115,"31,223","31,223","10,090","12,774","16,806","23,037","178,273"
116,"33,636","33,636","5,346.4","8,484","15,910","21,845","168,377.4"
117,"37,144","37,144","6,718.2","11,193","13,180","18,805","174,009.6"
118,"39,750","39,750","5,101","8,370","12,698","24,928","160,472.6"
119,"43,501","43,501","6,060.2","12,868","90,395","101,030","165,422"
120,"46,890","44,795","10,141","16,358","58,249.5","70,465","138,988.2"
121,"55,875","46,913","10,904","13,895","24,098","35,062","223,606"
122,"65,572","62,279","10,450","14,140","17,039","39,511","204,406"
123,"65,144","63,968","5,692","9,898","10,742","27,390","192,007"
124,"67,288","67,288","3,068.9","4,403","9,645.5","32,511","712,179"
125,"67,685","67,685","3,019.4","4,168","6,947","26,564","314,353.8"
126,"70,983","70,487","3,352.8","5,021","9,154","19,925","311,681"
127,"75,272","75,272","8,394","10,985","11,922","23,355","196,403"
128,"79,645","78,045","2,749","6,898","11,796","21,781","187,186"
129,"82,990","82,990","4,109","10,638","13,848","20,548","179,860"
130,"89,350","89,350","6,011","8,761.5","14,116","33,283","167,933"
131,"99,636","92,108","12,376","15,513","17,418","23,838","137,128"
132,"107,617","107,617","4,184.2","6,487","8,224","15,698","231,814.8"
133,"111,873","111,873","9,525","11,201","14,409.5","34,064","287,584.4"
134,"115,930","115,930","2,944.6","3,763","9,089","71,223","555,943.6"
135,"131,215","131,215","13,137.5","14,561","20,854","71,460.5","537,092.3"
136,"147,967","144,272","13,339","15,240","23,220","206,447","489,073"
137,"156,527","145,502","27,716","57,933","75,650","267,988","436,015"
138,"186,956","152,058","21,540.2","103,346","106,893","247,337","377,780"
139,"183,984","183,984","29,285.9","55,415.5","113,609","181,474","403,895.3"
140,"253,907","253,907","79,952","149,078","216,500","349,854","731,202"
141,"266,764","264,474","14,164","55,932","150,878","187,319","570,153"
142,"289,134","272,388","5,969","93,572","106,324","174,570","690,540"
143,"282,577","282,577","29,901","55,002","192,938","347,161","984,628.8"
144,"339,746","299,039","14,952","81,634","246,231","319,023","760,977"
145,"409,528","365,944","15,737","80,601","173,589","275,240","1,211,936.2"
146,"447,384","412,026","10,412.7","117,694","191,788.5","302,787.5","1,516,897"
147,"459,868","459,868","14,442.4","100,803","166,832","363,713","1,331,811.1"
148,"525,838","518,076","13,668","85,538","158,339","211,479","975,427"
149,"543,497","543,497","40,500","128,830","298,180","506,187","879,769"
150,"590,160","572,369","11,808","102,623","300,696","426,341","797,364"
151,"638,595","594,800","17,588","136,734","320,093.5","426,494","795,248"
152,"722,462","665,368","13,078.2","132,998","239,552","381,389","972,153"
153,"715,585","715,585","56,766","156,396","316,529","619,624","966,213"
154,"797,407","745,817","20,974.6","87,757","291,709","500,192","1,182,447"
155,"848,337","844,743","20,698","142,641","348,725","439,961","1,055,233"
156,"933,215","887,388","25,020","150,603","203,000","245,506","1,666,303.8"
157,"960,962","960,962","44,829.3","139,457","181,088","275,971","2,644,031"
158,"1,007,233","1,007,233","29,158.2","71,783","150,254","440,798","2,405,541.4"
159,"1,043,704","1,028,885","9,433","85,046","146,928","332,120","1,869,666"
160,"1,131,901","1,095,806","16,407","151,444","244,462","565,437","1,789,743"
161,"1,223,736","1,196,786","20,550.7","106,585","247,147","510,483","1,626,085.6"
162,"1,331,268","1,281,173","18,313.5","95,012","204,925","392,100","1,979,569.9"
163,"1,423,224","1,423,224","51,489","148,863","250,787","640,003","2,004,822"
164,"1,542,272","1,542,272","94,668","126,405","247,895","673,055","1,915,385"
165,"1,676,753","1,613,470","22,942","132,827","177,553","423,728","1,657,781"
166,"1,775,113","1,753,288","19,852","66,452","110,397","305,493","1,539,717"
167,"1,863,708","1,863,708","60,806","134,403","325,126","457,635","957,697"
168,"1,914,484","1,869,104","43,511","122,721","278,030","375,425","768,835"
169,"1,960,640","1,922,305","14,950","115,114","221,825","373,630","781,170"
170,"2,021,251","1,977,923","10,409","95,186","183,758","317,987","1,131,805"
171,"2,060,261","2,060,261","21,632","97,723","199,847.5","536,887","1,118,956"
172,"2,163,704","2,071,011","14,667","99,087","186,146","306,653","954,449"
173,"2,230,421","2,174,082","9,303","20,174","84,748","154,838","549,856"
174,"2,239,508","2,198,326","13,114.2","62,740","118,284","154,591","503,990.2"
175,"2,244,774","2,242,034","2,857","21,047","42,566","60,431","449,100"
176,"2,242,586","2,242,586","6,960.7","11,965","17,048","63,457","511,138.6"
177,"2,293,601","2,251,583","5,710.2","6,814","9,907.5","25,152","496,643.2"
178,"2,252,369","2,252,369","3,441.2","5,550","6,359","23,264","527,529.2"
179,"2,253,843","2,253,843","3,283","4,191","6,356","18,642","455,750"
180,"2,254,078","2,253,844","2,448","3,194","4,263.5","13,054","452,299"
181,"2,255,268","2,255,266","2,671","3,372","3,997","4,484","436,750"
182,"2,255,269","2,255,269","1,260","2,214","2,814","3,145","437,634"
183,"2,255,270","2,255,270","1,105","2,178","2,617","3,250","444,423"
184,"2,255,271","2,255,271","1,121","1,343","1,472","1,822","437,956"
185,"2,272,402","2,272,402","9,909","12,199","15,254","29,128","423,891"
186,"2,288,987","2,272,405","1,577","9,159","11,825","63,133","406,916"
187,"2,292,902","2,292,902","5,367","9,018","11,946","50,824","408,760"
188,"2,298,409","2,298,409","5,743","8,628","13,446","37,878","381,158"
189,"2,306,295","2,298,410","1,894","4,741","6,264","24,612","363,723"
190,"2,306,297","2,306,297","1,681","2,332","3,391","5,910","344,160"
191,"2,306,298","2,306,298","1,060","1,479","1,866","3,444","328,562"
192,"2,306,299","2,306,299","1,848","2,707","2,934","3,228","306,943"
193,"2,306,300","2,306,300",836,"1,007","1,650","1,846","283,388"
194,"2,306,301","2,306,301","1,106","1,287","1,450","2,308","277,824"
195,"2,306,302","2,306,302",957,"1,068","1,601","1,841","275,307"
196,"2,306,322","2,306,322","2,119","2,592","3,022","3,388","245,677"
197,"2,306,323","2,306,323","1,755","1,947","2,328","3,411","238,028"
198,"2,306,324","2,306,324","1,320","1,670","1,862","2,181","210,671"
199,"2,306,325","2,306,325",450,"1,212","1,379","1,712","203,015"
200,"2,306,326","2,306,326",621,"1,296","1,405","1,800","189,473"
201,"2,306,340","2,306,340","1,424","1,517.5","1,679","2,185.5","171,006"
202,"2,306,347","2,306,347","1,458","2,206","2,623","3,670","152,420"
203,"2,306,348","2,306,348","1,575","1,923","2,129","2,372","138,774"
204,"2,306,349","2,306,349","1,081","1,258","1,401","1,722","134,053"
205,"2,306,350","2,306,350","1,292","1,458","1,893","2,053","113,009"
206,"2,306,351","2,306,351",581,"1,343","1,810","2,106","102,202"
207,"2,306,369","2,306,369","1,656","1,967","2,072","2,502","94,128"
208,"2,306,371","2,306,371","1,445","1,641","1,853","2,342","82,567"
209,"2,306,373","2,306,373","1,505","2,158","2,855","115,692","241,092.6"
210,"2,373,101","2,313,859","4,223.2","13,967","64,856","107,224","136,037.2"
211,"2,345,896","2,326,640","4,144.4","20,781","72,056","89,420","148,574.8"
212,"2,361,917","2,346,826","4,722","22,405","45,475","65,104","156,998"
213,"2,371,262","2,361,923","5,556.2","15,407","32,836","56,948","110,970"
214,"2,370,380","2,361,926","2,545.6","8,911","36,381","48,253","90,995.8"
215,"2,373,112","2,362,557","2,242","8,865","15,155","23,012","88,263"
216,"2,373,113","2,373,113","2,522","4,903","6,127","14,722","77,909"
217,"2,373,115","2,373,115","1,376","3,307","6,270","25,931","70,403"
218,"2,373,123","2,373,117","1,494","2,512","3,553.5","12,567","57,203"
219,"2,373,130","2,373,130",987,"1,774","2,219","2,630","46,911"
220,"2,373,137","2,373,137","4,110","4,276","4,528","5,007","31,711"
221,"2,373,138","2,373,138","1,653","1,928","2,062","2,410","9,812"
222,"2,373,139","2,373,139","1,230","1,466","1,800","2,133","2,842"
223,"2,373,149","2,373,149","2,012","2,291","2,437","2,844","3,849"
224,"2,373,160","2,373,160",931,"1,570","2,255","2,504","2,906"
225,"2,373,161","2,373,161","2,494.8","3,183","4,077","36,510","212,061.6"
226,"2,373,162","2,373,162","1,040","2,069","2,209","18,055","193,459.8"
227,"2,373,165","2,373,165","1,739","1,925","2,551","2,715","2,957"
228,"2,373,172","2,373,172","1,693","1,943","2,033","2,459","2,705"
229,"2,373,186","2,373,186","1,040","1,296","1,448","1,856","2,562"
230,"2,373,187","2,373,187","1,631","1,716","1,790","2,275","2,386"
231,"2,373,188","2,373,188","1,568","1,742","2,033","2,400","2,495"
232,"2,373,189","2,373,189",934,"1,076","1,291","1,636","1,868"
233,"2,373,190","2,373,190","1,231","1,418","1,900","1,987","2,256"
234,"2,373,191","2,373,191","1,170","1,387","1,764","1,944","2,158"
235,"2,373,192","2,373,192",1,"1,796","1,957","2,539","4,073"
236,"2,373,193","2,373,193","1,140","1,440","1,538","1,919","2,344"
237,"2,373,194","2,373,194","1,521","1,650","1,770","2,169","29,639"
238,"2,373,195","2,373,195",383,"1,202","1,327.5","1,684","2,295"
239,"2,373,196","2,373,196","1,494","1,604","1,739","1,900","2,297"
240,"2,373,197","2,373,197","1,406","1,736","1,991","2,289","2,520"
241,"2,373,217","2,373,217","2,045","2,107","2,324","2,393","3,122"
242,"2,373,218","2,373,218","1,925","1,978","2,251","2,477","2,782"
243,"2,373,219","2,373,219",3,"1,207","1,788","1,915","3,126"
244,"2,373,220","2,373,220",580,"1,401","1,937","2,326","3,140"
245,"2,373,221","2,373,221","1,066","1,319","1,862","2,143","45,212"
246,"2,373,239","2,373,222","1,855","2,079","2,569","2,986","17,465"
247,"2,373,245","2,373,245","1,766","1,994","2,250","2,786","3,285"
248,"2,373,246","2,373,246","1,487","1,578","1,676","1,915","2,680"
249,"2,373,247","2,373,247","1,413","1,556","1,649","2,103","2,440"
250,"2,373,248","2,373,248","1,608","1,713","1,991.5","2,314","2,529"
251,"2,373,269","2,373,269","1,571","2,109","2,237","2,578","3,448"
252,"2,373,270","2,373,270","1,164","1,318","1,721","2,042","2,672"
253,"2,373,271","2,373,271","1,802","2,203","2,337","2,446","2,951"
254,"2,373,272","2,373,272","1,513","1,698","1,909","2,203","2,442"
255,"2,373,281","2,373,281","1,023","1,941","2,212","2,519","2,705"
256,"2,373,294","2,373,294",950,"1,130","1,243","1,616","2,036"
257,"2,373,295","2,373,295",973,"1,330","1,678","1,829","2,018"
258,"2,373,296","2,373,296",888,"1,624","1,847","2,198","2,410"
259,"2,373,297","2,373,297","1,259","1,475","1,811","2,060","2,440"
260,"2,373,318","2,373,318",905,"1,523","2,247","2,528","3,163"
261,"2,373,319","2,373,319","1,950","2,035","2,535","2,738","3,321"
262,"2,373,320","2,373,320",288,976,"1,080","1,571","1,772"
263,"2,373,321","2,373,321","1,681","1,814","2,014","2,375","2,552"
264,"2,373,336","2,373,336","1,813","2,147","2,207","2,291","2,489"
265,"2,373,343","2,373,343","3,136","3,660","4,081","4,572","4,949"
266,"2,373,344","2,373,344","1,050","1,146","1,391","1,825","2,127"
267,"2,373,345","2,373,345","922.3","1,069","1,407.5","1,722","1,895.4"
268,"2,373,347","2,373,347","1,824.8","2,041.5","2,239","2,809","3,075"
269,"2,373,367","2,373,367","1,664.9","1,852","1,975","2,355.5","2,620.7"
270,"2,373,368","2,373,368","1,538.3","1,829.5","2,140","2,259","2,574.5"
271,"2,373,369","2,373,369","1,483.3","1,856","1,993.5","2,398.5","2,876"
272,"2,373,370","2,373,370","1,423.8","1,608.5","1,727.5","1,925","2,461.7"
273,"2,373,391","2,373,391","1,648","1,836","1,954","2,437","4,016"
274,"2,373,392","2,373,392",972,"1,945","2,432","2,801","6,411"
275,"2,373,393","2,373,393","705.1","1,386.5","1,575.5","1,769.5","3,110.2"
276,"2,373,394","2,373,394","1,331.9","1,505.5","1,745","2,159.5","2,324.7"
277,"2,373,395","2,373,395","1,894.5","2,157","2,357","2,623","2,879.9"
278,"2,373,400","2,373,400","1,173","2,299.5","2,626","2,780","3,345.9"
279,"2,373,417","2,373,417","1,655","1,876","2,092","2,382","3,054"
280,"2,373,418","2,373,418",789,"1,414","1,523","1,936","2,389"
281,"2,373,419","2,373,419","1,788.2","2,108.5","2,183.5","2,277.5","2,495.9"
282,"2,373,420","2,373,420","1,068","1,756","2,249","2,544","2,659"
283,"2,373,441","2,373,441",909,"1,452","5,641","34,825","35,803"
284,"2,373,442","2,373,442","1,584","2,120","3,704","31,481","32,162"
285,"2,373,443","2,373,443","1,701.1","2,517","3,034","3,318.5","3,654.9"
286,"2,373,449","2,373,449","1,088.3","1,246","1,423","1,840.5","2,102.5"
287,"2,373,465","2,373,465",831,"1,222.5","1,271","1,903","2,251.1"
288,"2,373,466","2,373,466","973.9","1,538","1,683.5","2,319","2,906.7"
289,"2,373,467","2,373,467","1,327.2","1,555","1,678.5","1,935.5","2,110.1"
290,"2,373,477","2,373,477","1,029.2","1,484","1,757","2,144.5","2,459.2"
291,"2,373,489","2,373,489","987.4","1,176","1,399.5","1,726.5","2,696.6"
292,"2,373,490","2,373,490","1,389.2","1,838","2,089.5","2,328","3,993.1"
293,"2,373,491","2,373,491",790,"1,579.5","1,715","1,977.5","2,190.4"
294,"2,373,492","2,373,492","1,675.2","1,824","2,027","2,226.5","2,480.4"
295,"2,373,493","2,373,493","1,026.6","1,634","2,304","2,493","2,938.3"
296,"2,373,514","2,373,514","1,001.6","1,439.5","1,756.5","1,952","2,220.9"
297,"2,373,515","2,373,515","1,631.1","1,812.5","2,113","2,497","2,728.1"
298,"2,373,516","2,373,516","1,590.9","1,962.5","2,492","2,627.5","2,723.4"
299,"2,373,517","2,373,517","1,816","1,933","2,322","2,747","29,356"
300,"2,373,538","2,373,538",428,"1,722","2,107","2,817","15,656"
