height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
27,30,30,"957.6","213,871","619,189","971,519","1,133,686.4"
28,31,31,"1,050.6","161,113","566,552","919,254","1,081,508.6"
29,32,32,"888.6","149,398","554,802","908,890","1,070,321.6"
30,33,33,"1,262.6","13,640","419,045","773,397","935,569.6"
31,34,34,"829.2","1,983","376,363","730,791","893,558.8"
32,35,35,"1,077.8","1,433","327,747","682,158","845,304.4"
33,36,36,"114.6",878,"320,132","674,784","838,155.4"
34,37,37,"1,370.4","1,941","252,441","607,401","770,598.2"
35,38,38,"635.6","1,289","214,734","569,786","733,204.6"
36,39,39,"1,577.8","2,138","210,056","565,637","729,274.2"
37,40,40,"760.4","1,147","128,311","484,530","647,837"
38,41,41,"5,398.6","5,778","43,620","400,297","563,427.2"
39,42,42,"4,295.6","4,693","34,846","392,331","555,536.8"
40,43,43,"1,292","1,836","22,097","379,824","543,195.8"
41,44,44,"14,773.8","15,076","15,649","201,208","365,178.2"
42,45,45,"12,262.2","12,680","13,978","37,742","201,780.6"
43,46,46,"2,570.2","3,086","3,589","16,593","180,293.8"
44,47,47,"796.6","1,198","1,374","1,807","145,635.2"
45,48,48,"987.2","1,523","1,761","3,903","19,279.4"
46,49,49,"1,443.6","1,931","2,131","2,739","39,556.8"
47,50,50,"1,358.8","1,769","1,968","3,251","12,746"
48,51,51,"1,296.2","1,575","1,942","2,763","15,185"
49,52,52,"890.4","1,198","1,447","2,254","8,592.8"
50,53,53,"1,345.4","1,613","1,734","4,225","6,426.8"
51,54,54,"975.8","1,255","1,556","2,566","8,697.2"
52,71,71,"1,396.2","1,829","1,927","5,360","13,516.4"
53,88,88,"934.8","1,300","1,517","1,924","20,892.4"
54,93,93,"1,166.4","1,823","2,290","4,174","22,583.2"
55,94,94,"1,042.8","1,510","1,932","6,007","26,746.4"
56,95,95,"1,429.2","1,787","2,305","3,558","28,755.2"
57,96,96,"1,682","2,039","2,413","4,653","32,552.4"
58,108,108,"948.8","1,490","1,634","2,232","41,012.2"
59,110,110,"1,285","1,518","6,774.5","12,264","65,765"
60,113,113,"1,545","1,847","7,084.5","9,850","67,935"
61,117,117,"1,471.6","1,922","2,467","4,927","63,389.6"
62,118,118,"1,084.4","1,472","1,650","2,194","66,141.4"
63,119,119,"1,908","2,787","2,906","5,358","68,103.4"
64,121,121,"1,284.4","1,792","2,384","5,490","73,352"
65,122,122,"949.8","1,260","1,488","1,786","77,224.4"
66,128,128,934,"1,488","1,741","2,254","81,358"
67,130,130,"849.6","1,479","1,756","1,963","80,757.8"
68,138,138,"929.2","1,718","1,910","4,571","83,302.6"
69,139,139,"248.1",955,"1,226","4,501","78,694.7"
70,140,140,"655.6","1,181","1,682","3,836","76,255.2"
71,142,142,"1,351.8","1,666","2,095","2,926","82,161"
72,143,143,"782.6","1,192","1,507","1,837","79,041.2"
73,144,144,"1,562.6","1,892","2,249","2,562","77,363"
74,145,145,"3,510.3","3,772","4,391.5","5,552","71,715.7"
75,146,146,"1,494.4","1,949","2,470","10,913","59,273.8"
76,147,147,"1,313","1,921","2,367.5","21,076","43,649"
77,148,148,477,"1,282","2,047","12,715","38,400"
78,152,152,"1,027","1,262","1,903","9,807","66,138"
79,159,158,"1,497.6","1,813","2,706","8,674","68,499.8"
80,161,161,789,"1,342","1,772","4,976","71,420.2"
81,162,162,"1,844.8","2,240","2,422","4,260","53,134.2"
82,164,164,"657.4",904,"1,084","2,097","51,763.8"
83,165,165,"1,361.4","1,794","1,951","3,122","49,477.2"
84,166,166,"1,954.6","2,322","2,604","3,327","45,922.4"
85,168,168,"1,442.8","1,759","2,176","3,527","32,911.2"
86,169,169,"1,003","1,328","1,739","2,166","29,833"
87,170,170,"832.6","1,087","1,166","2,030","37,726.8"
88,171,171,"1,613","1,796.5","2,364","79,241.5","93,392"
89,172,172,"1,427","1,965","2,396.5","72,618.5","86,701"
90,173,173,"1,033.8","1,642","1,889","2,040","13,742.6"
91,174,174,"769.6","1,062","1,291","1,621","2,149.8"
92,175,175,"1,387.6","1,661","1,898","2,241","13,331.8"
93,176,176,"226.8",792,907,"1,050","7,914.8"
94,177,177,"1,448.8","1,868","2,165","2,372","6,787"
95,198,198,"4,552.2","5,202","5,408","5,789","15,519.4"
96,199,199,"5,388.6","5,881","6,245","6,420","16,850.2"
97,200,200,580,"1,017","1,257","1,442","15,828.6"
98,201,201,827,"1,368","1,537","1,769","11,261"
99,222,222,"1,375.2","1,725","1,980","2,932","11,271"
100,223,223,"540.4",893,"1,348","1,577","8,709.6"
101,224,224,"846.6","1,233","1,426","1,803","9,852.4"
102,744,744,"1,767.8","2,501","2,851","3,513","14,003.4"
103,"2,100","2,100","1,157.6","2,081","2,794","3,040","9,555.8"
104,"2,236","2,236","8,048.6","8,361","8,526","8,726","8,882"
105,"2,293","2,293","1,590.6","1,963","2,353","2,540","6,494.6"
106,"12,299","12,299","2,133.8","3,158","4,371","4,645","5,123.8"
107,"19,777","19,777","2,833.6","3,881","4,485","5,663","6,082.8"
108,"53,396","53,396","7,484.2","11,185","17,047","17,964","18,880.6"
109,"80,119","80,119","6,390.8","9,750","11,143","14,341","15,767"
110,"86,443","86,443","2,565.3","3,559","5,147","5,599","66,670.6"
111,"120,058","120,058","4,917.2","14,547","26,218","27,855","46,245"
112,"153,674","153,674","5,180.1","12,923","17,486.5","21,861","86,034.7"
113,"187,290","187,290","20,773","24,047","76,622.5","276,198.5","451,963"
114,"220,906","220,906","7,072","29,844","90,932.5","321,364","673,361"
115,"254,521","254,521","30,067","136,083","450,486","803,021","1,173,398"
116,"288,137","288,060","7,759","204,186","598,705","1,067,771","1,882,317"
117,"321,752","321,751","9,430","211,361","581,041.5","1,144,258","1,516,549"
118,"355,367","355,366","7,668.5","237,001.5","612,627.5","1,193,080.5","1,674,460"
119,"388,983","388,983","8,117.3","59,544.5","342,345.5","670,017","1,172,454"
120,"422,598","422,598","7,012","65,747","378,019","707,206","1,161,103"
121,"456,213","456,213","8,268","66,031.5","451,389.5","832,065","1,203,580.5"
122,"489,828","489,828","16,623.6","215,948","430,286","803,881","1,343,609.6"
123,"523,442","523,442","9,954","101,257","494,243","911,056","1,201,788"
124,"557,057","557,056","9,092","56,269","382,360","883,530","1,128,589"
125,"590,672","590,671","7,195","138,166","602,304","929,477","1,140,865"
126,"624,287","624,287","8,734","134,406","517,043","745,254","1,124,493"
127,"657,902","657,902","49,200","476,139","865,630","1,450,733","1,984,058"
128,"691,517","691,517","77,073","599,267.5","862,789.5","1,319,582.5","1,885,952"
129,"725,132","725,132","97,753.2","419,518","643,352","1,038,971","1,507,230.8"
130,"758,747","758,747","6,560.5","310,053","522,422.5","879,887","1,489,988"
131,"792,362","792,362","7,084","429,772","850,413.5","1,074,466","1,622,856"
132,"825,977","825,977","5,549","444,520","892,543","1,187,560","1,811,698"
133,"859,592","859,592","172,065","666,736","968,547","1,130,439","1,493,169"
134,"893,207","893,207","6,555","162,658","550,487.5","711,123","1,150,699"
135,"926,823","926,823","37,608.3","267,519","481,799","676,484","1,293,399.7"
136,"960,438","960,438","8,636.6","68,099","152,934","331,057","886,902.8"
137,"994,053","994,053","35,620.2","136,746","574,859","991,912","1,532,056"
138,"1,027,668","1,027,668","28,656","275,356","687,019","1,083,915","1,951,419"
139,"1,061,283","1,061,283","56,328.6","294,789.5","709,597","1,175,211.5","1,922,343.9"
140,"1,094,898","1,094,898","9,426","313,736","716,956","1,137,874","1,806,472"
141,"1,128,513","1,128,512","6,733.8","109,486","669,857","1,138,843","1,948,628.8"
142,"1,162,128","1,162,127","6,137","486,468","863,740","1,175,061","2,121,721"
143,"1,195,744","1,195,743","8,620.4","491,424","621,381.5","1,148,738","2,091,432.2"
144,"1,229,359","1,229,357","7,239","188,545","526,604","1,413,353","2,592,494"
145,"1,262,973","1,262,972","7,258","311,589.5","570,447.5","1,574,749.5","3,530,783"
146,"1,296,588","1,296,588","7,644","232,991","543,708","1,422,637","2,655,850"
147,"1,330,204","1,330,203","8,131.1","128,016","377,262","1,304,243","2,856,202.5"
148,"1,363,819","1,363,819","38,096.6","124,386","424,408","1,350,472","3,036,224.6"
149,"1,397,434","1,397,434","6,309","111,170","337,561","1,275,059","2,518,887"
150,"1,431,049","1,431,049","7,584","96,130","370,862.5","1,472,181","4,981,079"
151,"1,464,664","1,464,663","6,958","34,014.5","146,684","1,149,769.5","2,772,149.5"
152,"1,498,279","1,498,278","8,430","46,236","250,651","1,006,027","2,378,421"
153,"1,531,894","1,531,892","5,619","24,155","209,510.5","1,147,161","2,719,821"
154,"1,565,507","1,565,506","5,956","39,667","464,871","1,165,522","2,698,315"
155,"1,599,122","1,599,122","8,164","82,818","377,344","807,356","2,577,449"
156,"1,632,738","1,632,736","8,422","156,697","424,739","712,546.5","4,941,093.5"
157,"1,666,353","1,666,351","5,719","188,250","320,550","1,145,960","5,263,110.8"
158,"1,699,968","1,699,966","6,303","135,850.5","386,484.5","1,015,970.5","7,381,589"
159,"1,733,582","1,733,581","6,492.4","210,183","388,300","888,942","3,748,662"
160,"1,767,197","1,767,197","5,964.1","166,021","447,224","1,042,277","4,273,675"
161,"1,800,812","1,782,810","4,576","118,405","383,320","808,707","4,809,543.4"
162,"1,782,811","1,782,811","964.2","125,355","392,454","977,331","4,803,890.6"
163,"1,816,426","1,782,839","1,863.4","88,572","325,756.5","803,754","4,227,069.8"
164,"1,816,455","1,816,454","7,230","119,792","336,955","789,210","2,519,999"
165,"1,850,069","1,850,069","5,630","37,330","211,437","545,040","2,460,741"
166,"1,883,685","1,883,685","23,599","94,058","299,867","541,797","2,412,691"
167,"1,917,300","1,917,300","6,365","27,267","190,475","348,672","2,308,342"
168,"1,950,915","1,950,915","6,540","55,796.5","188,197","529,081.5","2,295,604"
169,"1,984,530","1,980,483","5,068","18,252","135,699.5","434,732","2,263,832"
170,"2,018,145","2,018,145","4,702.2","20,940","226,030","611,611","3,667,485.6"
171,"2,051,761","2,051,760","8,444","64,332","164,034","685,467","2,193,450"
172,"2,085,376","2,085,376","7,421","48,707","165,235","775,038","2,156,743"
173,"2,118,991","2,105,445","3,961","27,396","249,037","959,175","2,135,697"
174,"2,152,606","2,139,060","5,871.3","22,850","168,543.5","705,976","4,388,024.2"
175,"2,150,492","2,150,492","4,986.5","12,620.5","156,439","741,925.5","5,955,481.5"
176,"2,152,135","2,152,135","2,248.6","7,292","99,636","555,436","5,152,335"
177,"2,185,750","2,185,750","5,163.6","12,235","93,664","553,305","5,193,028.4"
178,"2,193,710","2,193,710","3,745","8,349.5","113,947","703,570","5,979,226"
179,"2,203,726","2,203,726","3,398","5,928","98,926","693,520.5","6,033,482.5"
180,"2,204,629","2,204,629","1,538.5","2,805.5","66,888","666,459.5","6,011,133"
181,"2,207,072","2,207,072","2,119","3,418.5","32,459.5","635,159","5,987,873"
182,"2,214,226","2,214,226","1,857.5","3,194.5","31,945.5","635,962","5,989,984"
183,"2,214,227","2,214,227",853,"1,768.5","29,706.5","636,733","5,986,848.5"
184,"2,214,228","2,214,228","1,299","1,844.5","31,413","639,535.5","5,987,395"
185,"2,214,229","2,214,229","1,029","1,576.5","20,965","627,883","5,974,689.5"
186,"2,247,844","2,247,844","8,167.5","15,086.5","29,751","622,620","6,091,372"
187,"2,247,846","2,247,846","1,779.5","2,801.5","10,213.5","599,890.5","6,068,853.5"
188,"2,247,847","2,247,847","1,516.5","3,596.5","7,068.5","581,248.5","6,049,434.5"
189,"2,281,462","2,281,462","7,629.4","12,498","17,940","391,241","5,255,924.6"
190,"2,297,939","2,288,826","3,640.8","5,126","11,305","367,901","5,260,689.8"
191,"2,322,442","2,322,442","7,466.5","12,311","15,332","450,346.5","6,224,584"
192,"2,333,859","2,333,859","2,540.5","4,507","6,738","419,563","6,244,691.5"
193,"2,333,861","2,333,861",331,"1,147","1,568.5","385,010","6,211,877.5"
194,"2,333,862","2,333,862",648,"1,094","1,714","376,693.5","6,204,492.5"
195,"2,333,863","2,333,863",617,"1,090.5","1,588","371,287","6,200,311"
196,"2,333,864","2,333,864",921,"1,198","1,347","366,987.5","6,197,750"
197,"2,333,865","2,333,865","1,836","3,099","4,896.5","341,908","6,174,354"
198,"2,339,688","2,339,688","2,226","3,810","5,835","334,703.5","6,189,347.5"
199,"2,349,497","2,349,497","2,724","4,136","5,714.5","330,418.5","6,226,063"
200,"2,349,498","2,349,498","1,553.5","2,030.5","2,169","278,937.5","6,176,382.5"
201,"2,349,506","2,349,506",573,877,"1,038.5","269,696.5","6,168,354"
202,"2,349,507","2,349,507","1,634","1,925","2,345.5","229,494.5","6,129,537"
203,"2,349,513","2,349,513","933.5","1,439.5","1,704","199,317.5","6,100,994"
204,"2,349,514","2,349,514","669.5","1,099.5","1,495","136,032.5","6,038,982"
205,"2,349,515","2,349,515","1,300","1,635.5","1,995","130,720","6,034,744.5"
206,"2,349,516","2,349,516","1,279","1,585","1,762","107,042","6,009,688"
207,"2,349,517","2,349,517","1,206.5","1,514","1,784.5","94,880","5,985,466"
208,"2,349,518","2,349,518","1,471","2,213","2,403","75,764","5,947,365"
209,"2,349,519","2,349,519","1,263.5","1,528","1,909.5","69,876.5","5,936,986.5"
210,"2,349,520","2,349,520","1,260.5","1,558","1,716","61,065","5,920,821.5"
211,"2,349,521","2,349,521","1,505.5","1,855.5","2,063","31,038.5","5,861,604"
212,"2,349,522","2,349,522","939.5","1,392.5","1,898.5","25,994.5","5,853,317"
213,"2,349,523","2,349,523","538.5","812.5","893.5","17,148.5","5,837,855"
214,"2,349,525","2,349,525","465.5",784,977,"2,388","5,468,684.5"
215,"2,349,527","2,349,527","1,192.5","1,466.5","1,700","2,013","5,421,310.5"
216,"2,349,528","2,349,528",654,973,"1,337.5","1,747","5,373,196"
217,"2,349,531","2,349,531","1,021","1,518.5","1,635","2,056.5","5,356,796"
218,"2,349,534","2,349,534","1,040.5","1,454.5","1,704","2,080.5","5,329,668.5"
219,"2,349,535","2,349,535",729,993,"1,058","1,604","5,328,296"
220,"2,349,536","2,349,536",621,"1,098.5","1,269","1,789.5","5,249,206"
221,"2,349,537","2,349,537","988.5","1,254","1,339","1,691","5,244,012"
222,"2,349,538","2,349,538","1,081","1,433.5","1,457.5","1,762.5","5,184,348.5"
223,"2,349,539","2,349,539","1,153.5","1,438","1,730.5","1,995","5,170,296.5"
224,"2,349,541","2,349,541",517,772,830,"1,237","5,150,691.5"
225,"2,349,542","2,349,542","909.5","1,202","1,439.5","2,597.5","5,108,402.5"
226,"2,349,544","2,349,544","1,177.5","1,542.5","1,670.5","1,993","5,052,386"
227,"2,349,556","2,349,556","1,248.5","1,545","1,929.5","2,130.5","4,967,614.5"
228,"2,349,557","2,349,557","1,176.5","1,823","1,889","2,092.5","4,965,291"
229,"2,349,558","2,349,558",683,"1,016","1,440.5","1,646.5","4,913,814.5"
230,"2,349,559","2,349,559","1,409","1,779","1,925.5","2,078","4,907,493"
231,"2,349,560","2,349,560","973.4","1,208","1,539","1,648","3,928,883.6"
232,"2,349,561","2,349,561","640.4",885,994,"1,337","3,925,300.8"
233,"2,349,562","2,349,562","475.4",735,793,870,"3,912,642.4"
234,"2,349,563","2,349,563","1,016","1,233","1,275","1,674","3,895,058.4"
235,"2,349,564","2,349,564","1,353.2","1,607","1,685","1,759","3,858,303.2"
236,"2,349,565","2,349,565","1,365.6","1,606","1,695","2,048","3,784,642.8"
237,"2,349,566","2,349,566","1,289.2","1,503","1,598","1,777","3,727,799.8"
238,"2,349,568","2,349,568","1,093.6","1,351","1,818","1,900","3,702,188.2"
239,"2,349,569","2,349,569","267.2",944,"1,032","1,192","3,698,134.2"
240,"2,349,570","2,349,570","697.8",925,"1,161","1,429","3,692,337"
241,"2,349,571","2,349,571","1,007.4","1,395","1,578","1,753","3,681,726"
242,"2,349,572","2,349,572","601.2",872,"1,373","1,424","3,677,510.8"
243,"2,349,573","2,349,573","984.8","1,213","1,327","1,561","3,626,347.2"
244,"2,349,574","2,349,574","1,372.2","1,639","1,721","1,983","3,597,863.8"
245,"2,349,575","2,349,575","553.6",823,893,"1,264","3,530,471.2"
246,"2,349,576","2,349,576","1,176.4","1,444","1,527","1,720","3,525,716.6"
247,"2,349,577","2,349,577","464.8",721,789,906,"3,516,295"
248,"2,349,578","2,349,578","573.4",789,"1,005","1,351","3,504,109.2"
249,"2,349,581","2,349,581","664.6",971,"1,324","1,481","3,431,534.8"
250,"2,349,585","2,349,585","948.6","1,237","1,337","1,411","3,429,719.8"
251,"2,349,587","2,349,587","868.8","1,129","1,212","1,270","3,427,096.8"
252,"2,349,588","2,349,588","1,375.6","1,610","1,705","1,776","3,413,780.2"
253,"2,349,601","2,349,601","798.4","1,035","1,258","1,351","3,374,115.6"
254,"2,349,620","2,349,620",597,857,909,978,"3,302,351.8"
255,"2,349,621","2,349,621","1,336.4","1,571","2,008","2,167","3,298,170.6"
256,"2,349,622","2,349,622","843.8","1,079","1,149","1,284","3,290,557.4"
257,"2,349,629","2,349,629","1,248.4","1,416","1,519","1,800","3,260,334.6"
258,"2,349,671","2,349,671","1,161","1,552","1,867","2,054","3,170,357.8"
259,"2,349,703","2,349,703","1,096.8","1,329","1,454","1,681","3,107,216.4"
260,"2,349,704","2,349,704","1,133.6","1,391","1,451","1,636","3,044,491.4"
261,"2,349,705","2,349,705","1,125.6","1,358","1,433","1,738","3,044,474.6"
262,"2,349,706","2,349,706","583.6",814,901,"1,068","3,032,626.6"
263,"2,349,707","2,349,707",716,"1,175","1,258","1,340","3,031,588.8"
264,"2,349,708","2,349,708","729.2",955,"1,043","1,367","3,028,018.4"
265,"2,349,709","2,349,709","1,311.8","1,548","1,638","1,953","3,023,690"
266,"2,349,710","2,349,710","984.2","1,213","1,336","1,679","3,023,347.6"
267,"2,349,711","2,349,711","728.4","1,020","1,154","1,455","3,016,759.2"
268,"2,349,712","2,349,712","438.6",761,823,868,"2,989,376.4"
269,"2,349,713","2,349,713",971,"1,405","1,693","1,854","2,973,555.8"
270,"2,349,720","2,349,720","1,363.2","1,689","1,926","2,142","2,386,458.2"
271,"2,349,732","2,349,732",651,856,923,"1,184","2,375,217.6"
272,"2,349,740","2,349,740","1,869.8","2,178","2,270","2,462","2,260,859.8"
273,"2,349,770","2,349,770","283.2",999,"1,087","1,390","2,210,912.4"
274,"2,349,772","2,349,772","875.6","1,187","1,587","1,836","2,202,204.2"
275,"2,349,773","2,349,773","1,647.2","1,917","2,035","2,334","2,194,347.4"
276,"2,349,774","2,349,774","1,022","1,290","1,392","1,760","2,193,405.6"
277,"2,349,775","2,349,775","1,026.2","1,247","1,266","1,368","2,167,039.6"
278,"2,349,776","2,349,776","1,435.2","1,712","1,777","1,826","2,153,780.4"
279,"2,349,777","2,349,777",900,"1,200","1,282","1,714","2,147,629.4"
280,"2,349,778","2,349,778","1,284.2","1,584","1,673","2,076","2,141,509.8"
281,"2,349,779","2,349,779","1,002","1,239","1,311","1,506","2,127,148"
282,"2,349,780","2,349,780","1,041.2","1,270","1,713","1,887","2,108,656.6"
283,"2,349,781","2,349,781",715,952,"1,089","1,366","2,105,893.8"
284,"2,349,782","2,349,782","1,211.4","1,471","1,925","2,039","2,106,334.6"
285,"2,349,785","2,349,785","956.2","1,221","1,324","1,758","2,029,808.6"
286,"2,349,790","2,349,790","1,538.4","1,813","2,070","2,267","2,019,487.6"
287,"2,349,791","2,349,791","678.6","1,026","1,345","1,502","2,014,711.4"
288,"2,349,804","2,349,804","511.6",785,"1,037","1,135","2,014,589"
289,"2,349,805","2,349,805","1,267.7","1,375","1,453.5","1,835","515,171.6"
290,"2,349,806","2,349,806","599.3",745,866,"1,131.5","511,769.5"
291,"2,349,807","2,349,807","973.8","1,212","1,564","1,858","2,002,888"
292,"2,349,808","2,349,808","596.8",894,966,"1,140","1,997,391.4"
293,"2,349,809","2,349,809","571.4",869,909,"1,243","1,994,394.4"
294,"2,349,810","2,349,810","856.6","1,086","1,111","1,392","1,978,974.8"
295,"2,349,811","2,349,811","614.2",888,"1,293","1,440","1,966,910.4"
296,"2,349,812","2,349,812","590.6",858,958,"1,414","1,956,572.8"
297,"2,349,813","2,349,813","477.4",757,894,"1,111","1,946,679.8"
298,"2,349,814","2,349,814",735,999,"1,060","1,401","1,946,242.4"
299,"2,349,820","2,349,820","1,141.6","1,425","1,502","1,549","1,718,518.8"
300,"2,349,822","2,349,822","872.4","1,219","1,287","1,714","1,705,000.6"
301,"2,349,823","2,349,823",950,"1,212","1,372","1,683","1,700,553.6"
302,"2,349,824","2,349,824","1,656.4","1,958","2,099","2,287","1,690,323.8"
303,"2,349,837","2,349,837",716,"1,180","1,338","1,408","1,678,324.2"
304,"2,349,843","2,349,843","1,153","1,434","1,698","1,771","1,670,568.2"
305,"2,349,845","2,349,845",272,927,950,"1,027","1,667,739.2"
306,"2,349,846","2,349,846","1,071.8","1,388","1,421","1,489","1,663,722.6"
307,"2,349,847","2,349,847","1,280.8","1,618","1,730","1,983","1,656,254.8"
308,"2,349,866","2,349,866","1,296.8","1,630","1,735","2,042","1,630,213.2"
309,"2,349,867","2,349,867","1,048.4","1,543","1,678","1,969","1,610,526.2"
310,"2,349,880","2,349,880","603.8",831,904,"1,095","1,596,655.6"
311,"2,349,881","2,349,881","753.2","1,027","1,141","1,552","1,546,039.2"
312,"2,349,882","2,349,882","1,301.6","1,589","1,889","2,180","1,540,495.4"
313,"2,349,889","2,349,889","1,092.4","1,307","1,565","1,866","1,536,212.2"
314,"2,349,890","2,349,890",934,"1,633","1,712","1,818","1,519,745.8"
315,"2,349,903","2,349,903","708.2",992,"1,320","1,495","1,506,363"
316,"2,349,904","2,349,904","885.8","1,156","1,198","1,390","1,490,817.8"
317,"2,349,905","2,349,905","1,390","1,615","2,082","2,144","1,490,233.6"
318,"2,349,906","2,349,906","456.6",714,789,"1,098","1,476,096.2"
319,"2,349,907","2,349,907","1,167.8","1,421","1,759","1,861","1,474,777.8"
320,"2,349,908","2,349,908","1,119","1,351","1,407","1,841","1,457,687"
321,"2,349,910","2,349,910","1,141.4","1,465","1,541","1,775","1,424,586.8"
322,"2,349,916","2,349,916","860.8","1,078","1,166","1,430","1,419,419.4"
323,"2,349,917","2,349,917","526.8",838,885,"1,376","1,418,541.8"
324,"2,349,918","2,349,918","921.8","1,299","1,653","1,843","1,411,495.4"
325,"2,349,931","2,349,931","1,004.6","1,373","1,411","1,648","1,259,329.2"
326,"2,349,932","2,349,932","1,394.2","1,679","1,892","2,095","1,258,943"
327,"2,349,933","2,349,933","1,392.2","1,605","1,777","2,067","1,207,621"
328,"2,349,934","2,349,934","737.6","1,023","1,171","1,595","1,193,861.6"
329,"2,349,935","2,349,935","1,360.6","1,646","2,028","2,158","1,176,093.8"
330,"2,349,936","2,349,936","617.8",885,982,"1,298","1,145,666.8"
331,"2,349,937","2,349,937","344.4","1,053","1,167","1,363","1,122,283.8"
332,"2,349,938","2,349,938","1,155","1,400","1,724","1,928","1,101,087.6"
333,"2,349,945","2,349,945","1,262.4","1,538","1,618","1,928","1,087,752.4"
334,"2,349,958","2,349,958","743.8","1,086","1,354","1,730","1,079,267"
335,"2,349,959","2,349,959","1,239.4","1,667","1,844","2,061","1,075,211.8"
336,"2,349,960","2,349,960","1,176.4","1,420","1,587","1,832","1,031,144.6"
337,"2,349,967","2,349,967","422.6",673,735,905,"996,366.8"
338,"2,349,980","2,349,980","1,097.2","1,603","1,761","2,092","922,814"
339,"2,349,981","2,349,981",630,941,"1,111","1,447","919,162.2"
340,"2,349,982","2,349,982","1,178.4","1,442","1,548","1,897","908,509.4"
341,"2,349,983","2,349,983","300.6",945,"1,012","1,091","903,501.6"
342,"2,349,984","2,349,984","491.4",731,786,"1,020","857,343.2"
343,"2,349,985","2,349,985",979,"1,437","1,500","1,606","854,653.2"
344,"2,350,004","2,350,004","1,038.6","1,282","1,437","1,633","792,817.6"
345,"2,350,006","2,350,006","803.4","1,060","1,108","1,213","715,674.8"
346,"2,350,012","2,350,012",808,"1,022","1,118","1,396","713,668.6"
347,"2,350,013","2,350,013","1,309.4","1,535","1,574","1,817","713,771.2"
348,"2,350,014","2,350,014","874.4","1,231","1,607","1,835","710,451.6"
349,"2,350,026","2,350,026","1,058.8","1,409","1,630","1,753","699,233.6"
350,"2,350,028","2,350,028","1,111","1,674","1,730","1,911","678,569"
351,"2,350,029","2,350,029","865.4","1,067","1,130","1,196","674,220.2"
352,"2,350,048","2,350,048","1,081","1,322","1,347","1,682","579,867.2"
353,"2,350,070","2,350,070","1,275.8","1,600","1,702","1,918","531,420.2"
354,"2,350,072","2,350,072","1,303.6","1,590","1,699","2,248","519,520"
355,"2,350,084","2,350,084","1,042","1,239","1,377","1,512","509,419.2"
356,"2,350,085","2,350,085","1,181.8","1,359","1,438","1,706","478,684.2"
357,"2,350,086","2,350,086","1,174.6","1,452","1,481","1,816","468,254.8"
358,"2,350,087","2,350,087","934.6","1,195","1,291","1,625","434,586.2"
359,"2,350,088","2,350,088","542.4",869,"1,301","1,365","418,424"
360,"2,350,089","2,350,089",789,"1,015","1,153","1,455","380,854.6"
361,"2,350,090","2,350,090","1,037.2","1,491","1,606","1,911","326,918.4"
362,"2,350,091","2,350,091","1,079.2","1,336","1,402","1,722","324,142.4"
363,"2,350,092","2,350,092","1,405.8","1,736","2,022","2,266","306,539.2"
364,"2,350,099","2,350,099",731,"1,130","1,191","1,328","300,878.8"
365,"2,350,100","2,350,100",969,"1,276","1,293","1,494","299,128.4"
366,"2,350,101","2,350,101","1,415","1,732","1,768","2,105","282,929.2"
367,"2,350,120","2,350,120","1,426.4","1,665","1,775","1,849","256,601.6"
