height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
73,136,136,"1,580.8","2,209","2,588.5","5,103","18,775.1"
74,140,140,"1,683.6","2,704","3,921","5,615","30,940.2"
75,153,153,"2,416","5,869","9,816","29,779","40,643"
76,158,156,"2,219","3,434","5,641","10,307","17,622"
77,159,159,"1,550.8","2,506","3,166","5,322","11,057"
78,161,161,"1,049","2,202","3,292","3,766","10,688.2"
79,162,162,"1,441","2,618","4,086","30,964","36,079"
80,163,163,"1,834","3,296","6,391","22,876","28,726"
81,164,164,"1,869","4,148","5,033","7,365","27,016.4"
82,165,165,"1,792.2","2,386","3,513","5,523","17,923"
83,166,166,"1,153.8","2,446","3,468","8,504","20,149.2"
84,167,167,"1,453","2,449","8,938","52,332","56,617"
85,168,168,"2,221.4","4,439","9,136.5","25,999","42,189.1"
86,169,169,"5,715","7,044","8,142","11,769","25,583.2"
87,170,170,"1,859.4","3,197","3,963","5,768","20,086.8"
88,171,171,"1,901.8","3,722","5,094","5,872","26,556.6"
89,172,172,"2,295.2","3,506","4,934","9,421","29,458.6"
90,173,173,"4,452","5,994","6,699","11,703","30,712.2"
91,174,174,"2,517.6","3,031","4,371.5","8,030","29,989.7"
92,175,175,"2,289","3,992","6,030","17,584","39,591"
93,181,180,"4,206","5,111","6,574","19,091","34,769"
94,183,183,"3,192.6","4,046","6,734","12,482","29,961.4"
95,189,189,"1,833.4","3,387","4,579","10,597","18,569.4"
96,190,190,"2,930","4,464","6,047","10,122","15,871.2"
97,191,191,"2,118","3,393","5,534","9,046","22,087.6"
98,192,192,"1,959.4","3,409","5,033","9,690","48,804"
99,202,202,"7,540.8","8,380","9,409","12,944","15,315.8"
100,224,224,"3,635","5,321","8,765","14,830","26,893"
101,242,237,"3,947","7,690","12,146","29,103","45,504"
102,279,258,"4,015","6,366","11,550","20,171","35,976"
103,348,288,"2,247.4","8,254","10,255","16,070","41,227.4"
104,439,439,"3,938","9,199","15,231.5","17,742","42,192.3"
105,635,589,"2,255.8","5,804","10,355","11,856","22,176.4"
106,832,832,"4,362.4","9,712","12,397","15,965","19,891.6"
107,914,914,"4,635.9","6,405","8,489","14,106","31,382.6"
108,"1,192","1,176","6,850.8","9,640","11,839.5","17,055","25,167.6"
109,"1,325","1,325","4,892.6","7,438","10,426","17,549","43,133"
110,"1,740","1,605","7,179","11,559","13,843.5","16,077","47,363.7"
111,"1,868","1,868","7,884","9,686","13,814.5","19,563","75,906.5"
112,"2,272","2,143","8,229.8","12,508","37,313.5","56,385","113,070.8"
113,"2,513","2,302","7,013.2","17,467","25,774","32,227","110,551.4"
114,"2,802","2,802","7,971.4","12,963","15,002","23,351","150,849.8"
115,"3,020","3,020","3,800.9","6,443.5","11,279.5","51,912.5","174,156.1"
116,"4,126","3,420","13,004","18,511","24,865","67,654","192,981"
117,"5,903","4,881","13,920","26,118","126,892","151,945","258,200"
118,"8,563","7,278","13,735.8","23,843","76,025","139,674","221,072.2"
119,"10,317","9,904","14,826","24,665","48,515","107,972","224,530"
120,"13,343","13,343","23,491.1","41,436","53,005","147,355","199,648.3"
121,"22,670","21,745","44,037.7","60,837","66,374.5","93,238","163,221.7"
122,"26,333","26,333","22,374","33,495","43,741.5","94,410","196,413"
123,"51,260","32,041","37,563","50,668","57,290","96,853","192,404"
124,"55,052","42,470","21,367","38,307","69,228.5","121,792.5","170,528.5"
125,"58,498","57,312","11,222","24,309","91,115.5","111,974","182,005"
126,"66,674","59,974","15,201","34,990","43,387","72,015","207,635"
127,"75,144","75,144","14,240","21,535","31,969","56,292","219,812"
128,"77,780","77,018","10,379.8","24,005.5","41,943.5","95,636.5","250,843"
129,"92,685","81,193","11,215","21,997","42,642.5","128,959","225,844"
130,"101,999","99,474","13,520.6","34,949","52,175","110,433","204,588"
131,"114,748","104,447","15,544.2","32,955","137,038","211,894","276,398.8"
132,"123,462","114,367","21,278","83,511","166,154","275,941","473,123"
133,"139,489","127,956","20,604","111,841","200,861","289,531","449,705"
134,"153,419","142,203","34,610","95,164","189,172","277,433","430,458"
135,"173,098","149,399","17,812.7","49,666","149,247","210,817.5","360,188.4"
136,"188,537","168,205","18,573.4","68,925","133,260","240,171","346,624.8"
137,"170,615","170,615","23,131","110,272","182,391","246,413","381,285"
138,"223,193","185,993","20,254","82,080","155,357","234,312","318,270.7"
139,"235,473","220,679","18,617","62,340","87,101","187,559.5","260,208"
140,"260,875","260,875","20,306","33,713","86,326","137,567","165,015"
141,"268,533","262,462","16,318.8","28,522","80,192","120,084","221,265.2"
142,"296,318","271,880","14,000.2","44,682","86,991","119,786","215,890"
143,"303,761","297,063","16,038","64,865.5","129,883.5","301,451","424,924"
144,"326,968","316,464","22,317.2","102,793","213,774","272,055","369,635.8"
145,"345,288","327,245","12,631","64,842","169,846","226,577","353,739"
146,"338,592","328,856","23,138","102,990","161,768","245,777","309,645"
147,"340,337","334,448","10,111","81,366","160,249","228,614","334,029"
148,"392,287","355,762","9,973.8","78,946.5","180,340.5","325,995","798,969.3"
149,"443,209","411,030","14,589","63,218","160,907","261,052","2,706,278"
150,"478,211","420,884","6,329","84,803.5","171,929","305,169.5","1,374,544"
151,"526,285","481,179","23,751.2","89,971","139,685.5","258,194","2,285,255.7"
152,"488,523","488,523","22,476.9","109,214","217,955","508,138","2,704,691"
153,"531,096","513,998","43,245.8","83,154","201,941","419,001","2,365,817.8"
154,"560,974","555,197","11,548","118,625","316,740","467,587","2,594,011"
155,"611,039","589,730","13,879.8","112,120","235,210","436,024","2,310,416.7"
156,"646,832","642,413","11,155","132,287","259,780","538,063","2,120,849.8"
157,"706,643","682,947","20,050.3","109,060","264,931","513,889.5","2,250,576"
158,"748,406","748,406","38,718.4","166,877","231,622","489,882","2,189,892"
159,"852,914","829,471","18,117","92,004","142,485","259,223","2,016,125"
160,"867,329","867,329","24,376.1","70,907.5","131,895","297,679.5","2,005,097.4"
161,"909,903","882,999","11,400","81,963","177,499","775,071","1,943,433"
162,"940,262","928,474","12,979","72,324","107,813","459,839","1,840,491"
163,"985,239","985,239","37,930","122,552.5","163,887","312,312.5","1,767,383"
164,"1,097,975","1,097,975","88,537","148,789.5","167,242","382,016.5","1,642,413"
165,"1,157,566","1,122,114","18,768","23,750","92,077","215,698","1,502,050"
166,"1,253,627","1,253,627","99,775","158,614","193,381.5","492,214","1,654,372"
167,"1,360,061","1,328,669","31,075","157,853","178,818","306,857","1,460,810"
168,"1,461,597","1,378,020","8,744","94,094","131,254.5","165,158","1,287,597"
169,"1,512,502","1,413,593","25,165","66,243","141,540","205,024","1,166,219"
170,"1,518,725","1,518,725","57,492","83,088.5","138,412","355,069","1,274,511"
171,"1,614,122","1,598,608","20,858","69,799","112,664.5","321,774","1,376,636"
172,"1,738,356","1,674,464","15,049","122,435","173,546","341,579","1,250,027"
173,"1,791,202","1,743,743","17,050","72,664","468,924.5","939,272","1,602,517"
174,"1,854,993","1,802,589","65,290","173,949","462,994","830,327","1,424,476"
175,"1,989,476","1,909,739","20,525","175,378","358,999.5","778,752","1,353,117"
176,"2,084,311","1,975,327","16,337","66,511.5","282,874.5","795,852.5","1,400,793"
177,"2,109,810","2,062,683","20,092","120,658","341,669.5","518,585","1,004,024"
178,"2,129,019","2,119,473","34,960","117,829","282,180","383,708","738,977"
179,"2,221,816","2,182,484","18,302.1","85,903.5","226,858.5","345,600","851,646.1"
180,"2,293,020","2,243,875","14,161","99,926","242,674","313,895","1,074,513"
181,"2,293,024","2,293,023","2,064.4","3,551","38,633","109,598","722,873.6"
182,"2,293,024","2,293,024","1,871.2","2,759","50,566.5","101,598","740,910.1"
183,"2,293,025","2,293,025","1,555","2,348","3,342","28,217","673,492.3"
184,"2,293,026","2,293,026","1,469.7","1,791","1,988.5","2,557","635,975.2"
185,"2,293,027","2,293,027","1,278.9","2,224","2,450.5","2,797","617,665.8"
186,"2,293,028","2,293,028","1,001.3","1,273","1,461","1,905","616,011.6"
187,"2,293,029","2,293,029","1,215.6","1,514","1,890","2,570","596,864.4"
188,"2,293,030","2,293,030","1,597.7","1,883","2,133","2,614","589,012.2"
189,"2,378,884","2,293,031","1,225.8","1,590","1,784","2,401","606,202.2"
190,"2,293,032","2,293,032","1,143.4","1,408","1,577","1,893","666,495"
191,"2,353,531","2,293,033","880.8","1,133","1,648","2,990","645,429.4"
192,"2,293,036","2,293,036","1,425.3","1,812","2,323","2,509","640,017.1"
193,"2,293,037","2,293,037","1,907.4","2,109","2,305","2,744","631,862.4"
194,"2,378,899","2,293,038","2,096","2,696","18,740","60,230","629,101"
195,"2,293,041","2,293,040","1,269.6","2,110","3,192","34,249","617,819.2"
196,"2,301,324","2,297,542","4,907.4","12,918","19,817","27,011","619,483.8"
197,"2,309,505","2,309,505","7,074","12,215","13,610","211,229","598,362"
198,"2,323,458","2,314,277","3,417","9,077","13,218.5","181,884","618,572"
199,"2,360,917","2,329,630","5,911","11,065","16,632","138,647","543,396"
200,"2,378,911","2,356,565","4,506","11,429","18,933","49,576.5","536,074.8"
201,"2,356,567","2,356,567","1,550","2,173","2,665","3,401","406,335"
202,"2,356,568","2,356,568","1,238","1,523","2,002","2,310","390,898.7"
203,"2,356,569","2,356,569","1,193.2","1,539","1,963","2,603","389,631.9"
204,"2,356,570","2,356,570","626.2",918,"1,436","2,077","381,626.4"
205,"2,356,571","2,356,571","982.4","1,311","1,420","1,892","374,553.5"
206,"2,356,572","2,356,572",691,965,"1,198.5","1,704","368,527.8"
207,"2,356,573","2,356,573","1,497.9","1,829","2,021","2,340","367,666.5"
208,"2,356,574","2,356,574","1,350.4","1,681","1,893.5","2,165","357,461.8"
209,"2,356,575","2,356,575","773.7","1,082","1,533","1,845","342,462.3"
210,"2,356,576","2,356,576","803.4","1,333","1,465","2,345","332,090"
211,"2,356,577","2,356,577","1,494","1,916","2,096","2,410","319,457.4"
212,"2,356,578","2,356,578","1,579.4","1,857","2,077","2,567","294,418.2"
213,"2,356,579","2,356,579","593.2",894,"1,588","1,858","281,407.6"
214,"2,356,590","2,356,590","1,045.4","1,641","2,233","2,342","274,318.2"
215,"2,356,592","2,356,592","2,037.4","2,981","3,302","3,633","258,459.2"
216,"2,361,850","2,361,850","2,291","3,916","4,663","5,665","251,224.8"
217,"2,374,866","2,374,866","5,370.2","10,100","15,148","39,494","233,248.2"
218,"2,382,092","2,382,092","2,906.8","5,302","7,557","10,832","198,743.4"
219,"2,382,157","2,382,157","3,841.2","4,438","5,163","11,556","190,093.2"
220,"2,382,158","2,382,158","991.2","1,386","2,028","3,499","178,426.6"
221,"2,382,160","2,382,160","2,291.4","2,771","3,247","4,529","169,767.4"
222,"2,382,162","2,382,162","2,249.6","2,693","2,885","3,694","152,006.4"
223,"2,382,163","2,382,163","790.4","1,378","1,680","2,567","124,223.2"
224,"2,382,184","2,382,184","675.6","1,671","1,957","2,524","106,481.2"
225,"2,382,185","2,382,185","1,348","1,529","1,826.5","35,780.5","81,817"
226,"2,382,186","2,382,186","1,276","1,701.5","2,170","3,248.5","49,015"
227,"2,382,187","2,382,187","1,453.2","1,996","2,332","2,519","69,831.2"
228,"2,382,188","2,382,188","702.8","1,246","1,697","1,994","60,252.8"
229,"2,382,207","2,382,207","1,406","1,948","2,110","2,421","36,779"
230,"2,382,210","2,382,210","1,433.2","1,853","2,271","2,734","26,083.2"
231,"2,382,212","2,382,212","1,459","2,032","2,354","2,488","15,378.2"
232,"2,382,213","2,382,213",700,"1,072","1,524","1,856","13,179"
233,"2,382,214","2,382,214","1,268.4","1,641","2,073","2,282","7,277.4"
234,"2,382,235","2,382,235",807,"1,331","1,541","1,756","2,025.4"
235,"2,382,236","2,382,236","1,290.4","1,764","2,142","2,268","3,042.2"
236,"2,382,237","2,382,237","1,609.4","1,926","2,272","2,519","2,744"
237,"2,382,238","2,382,238","675.2","1,032","1,223","1,569","2,112.2"
238,"2,382,239","2,382,239","1,291.6","1,747","1,914","2,137","2,548"
239,"2,382,260","2,382,260","1,482","1,837.5","2,633.5","42,925","43,733.5"
240,"2,382,261","2,382,261","1,054","1,328","2,160","22,305","23,444.5"
241,"2,382,262","2,382,262","1,124.9","1,610","2,064","2,298","6,430.1"
242,"2,382,272","2,382,271","1,214.9","1,628","1,925","2,215","2,817"
243,"2,382,284","2,382,284","1,502.6","1,937","2,136","2,585","3,039.4"
244,"2,382,285","2,382,285","892.6","1,347","1,571","1,893","2,740.6"
245,"2,382,286","2,382,286","1,231.2","1,607","1,889","2,073","2,345"
246,"2,382,287","2,382,287","1,099.8","1,488","1,602","1,753","2,405.6"
247,"2,382,308","2,382,308","1,158.8","1,527","1,900","2,177","2,304.6"
248,"2,382,309","2,382,309","1,343.1","2,150.5","16,766","29,778","30,283.4"
249,"2,382,310","2,382,310","1,010.4","1,704","2,209","15,444","16,052.1"
250,"2,382,311","2,382,311","2,013.8","2,739","3,044","3,230","3,659.4"
251,"2,382,312","2,382,312","1,818.8","2,311","2,962","3,154","3,834.4"
252,"2,382,333","2,382,333","1,370","1,682","1,921","2,357","2,727.2"
253,"2,382,334","2,382,334",980,"1,399","1,683","2,011","2,621.4"
254,"2,382,335","2,382,335","1,236.9","1,505","1,858","2,171","8,479.8"
255,"2,382,343","2,382,339","732.6","1,182","1,422","1,646","2,158.5"
256,"2,382,357","2,382,357","1,010.2","1,435","1,633","1,921","2,430.4"
257,"2,382,358","2,382,358","771.8","1,150","1,345","1,427","2,044"
258,"2,382,359","2,382,359",801,"1,175","1,303","1,734","1,879.4"
259,"2,382,360","2,382,360","1,087.4","1,543","1,746","2,031","2,381"
260,"2,382,377","2,382,377","1,054","1,572","1,693","2,113","3,884.6"
261,"2,382,382","2,382,382","1,188.8","1,624","2,004","2,270","2,716.6"
262,"2,382,383","2,382,383","992.2","1,316","2,019","2,217","2,839"
263,"2,382,384","2,382,384","1,573","1,945","2,055","2,348","2,836.8"
264,"2,382,391","2,382,391","1,480.4","1,908","2,075","2,456","2,901.6"
265,"2,382,406","2,382,406","882.4","1,247","1,598","1,921","2,108.6"
266,"2,382,407","2,382,407","1,253.8","1,804","2,309","2,427","2,805.6"
267,"2,382,408","2,382,408","610.8",987,"1,557","1,720","2,279"
268,"2,382,409","2,382,409","1,377.4","1,881","2,007","2,171","2,851.2"
269,"2,382,430","2,382,430","3,420.8","3,923","4,452","4,710","5,763.6"
270,"2,382,431","2,382,431","711.2","1,036","1,130","1,622","1,822.4"
271,"2,382,432","2,382,432","661.2","1,010","1,482","1,761","2,012"
272,"2,382,433","2,382,433","687.2","1,068","1,314","1,674","1,808.2"
273,"2,382,434","2,382,434","1,049.4","1,377","1,833","2,020","2,159.4"
274,"2,382,455","2,382,455","1,222.2","1,699","1,854","2,020","2,350.2"
275,"2,382,456","2,382,456","815.4","1,203","1,301","1,688","2,934.4"
276,"2,382,457","2,382,457","1,024","1,332.5","1,548","1,849","21,073.9"
277,"2,382,458","2,382,458","1,030.9","1,207","1,343.5","1,651.5","2,529.5"
278,"2,382,459","2,382,459",883,"1,276","1,377","1,429","2,015.8"
279,"2,382,477","2,382,477","1,370.8","1,862","2,020","2,531","3,200.2"
280,"2,382,481","2,382,481","1,599","2,057","2,525","2,645","3,463.6"
281,"2,382,482","2,382,482","1,390.8","1,783","2,026","2,226","2,509.6"
282,"2,382,483","2,382,483",993,"1,546","1,703","1,924","2,381"
283,"2,382,504","2,382,504","1,407.6","1,845","2,384","2,579","2,847.6"
284,"2,382,505","2,382,505","1,484.8","1,924","2,370","2,503","2,714.6"
285,"2,382,506","2,382,506","1,391.8","1,775","1,849","1,986","2,536.8"
286,"2,382,507","2,382,507","765.8","1,254","1,456","1,722","1,898"
287,"2,382,528","2,382,528","1,507.6","2,243","2,326","2,622","3,138.4"
288,"2,382,529","2,382,529",803,"1,439","1,711.5","2,129","47,847"
289,"2,382,530","2,382,530",725,"1,348","1,737","2,092","24,329"
290,"2,382,531","2,382,531","734.8","1,165","1,663","2,157","3,101.4"
291,"2,382,549","2,382,549","1,472","1,834","2,328","3,030","3,735"
292,"2,382,553","2,382,553","1,091","1,546","1,601","1,944","2,579"
293,"2,382,554","2,382,554","622.4","1,196","1,710","1,876","3,174.2"
294,"2,382,555","2,382,555","1,180","1,867","1,978","2,470","2,662.8"
295,"2,382,556","2,382,556","1,387","1,853","1,919","2,143","2,448.4"
296,"2,382,577","2,382,577","1,130.8","1,533","1,789","1,910","2,322"
297,"2,382,578","2,382,578","1,484.8","1,883","2,063","2,573","5,967.8"
298,"2,382,579","2,382,579","1,129.6","1,497","1,694","1,902","2,315.8"
299,"2,382,580","2,382,580","771.2","1,133","1,288","1,613","1,907.6"
300,"2,382,598","2,382,598","1,123","1,741","2,209","2,656","3,574.6"
